sample_role,future_training_role,geometry_id,geometry_hash,candidate_id_primary,candidate_aliases,topology_family,N,M,H_nm,L_nm,C_nm,effective_central_L_thickness_nm,physical_layer_count,total_thickness_nm,compiled_sequence,material_model,propagation_direction,record_id,source_id,fidelity_level,simulation_method,tmm_angular_FWHM_450_deg,tmm_max_transmission_angle_450_deg,strict_normal_450,near_normal_450,normal_to_40_60_ratio,angular_FWHM_valid,quality_status,has_angular_fwhm_label,has_max_angle_label,angular_label_status,angular_missing_reason
canonical_tmm_sweep,sparse_angular_analysis,GEO_c0ab074c25d58435,c0ab074c25d584350c5e39ace417e8be4978a927a39cb0f74685c33d62b3f4d9,ZL1_N2_M3_L80_H46,ZL1_N2_M3_L80_H46,ZL-1,2,3,46,80,,320,8,744,H46 L80 H46 L320 H46 L80 H46 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_c0ab074c25d58435,tmm_coarse,coarse,TMM,,,,,7.246045416067902,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_c72b69929ffa1da2,c72b69929ffa1da2874742e0dcbb45136d0e14f5ee2c1629beecb0082d7cc0c2,ZL1_N2_M3_L81_H46,ZL1_N2_M3_L81_H46,ZL-1,2,3,46,81,,324,8,751,H46 L81 H46 L324 H46 L81 H46 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_c72b69929ffa1da2,tmm_coarse,coarse,TMM,,,,,3.6202204680103582,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_e6c8a8189135cf18,e6c8a8189135cf18334216b45157be78e827dee5690a868239383c09bbdc7fba,ZL1_N2_M3_L82_H46,ZL1_N2_M3_L82_H46,ZL-1,2,3,46,82,,328,8,758,H46 L82 H46 L328 H46 L82 H46 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_e6c8a8189135cf18,tmm_coarse,coarse,TMM,,,,,1.9962183140242473,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_d6470d9fb5519897,d6470d9fb5519897564182a3ca6f26f6eac2b842297c8f8a19a5590f452310d1,ZL1_N2_M3_L76_H47,ZL1_N2_M3_L76_H47,ZL-1,2,3,47,76,,304,8,720,H47 L76 H47 L304 H47 L76 H47 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_d6470d9fb5519897,tmm_coarse,coarse,TMM,,,,,8.304285392750275,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_9ce8cabaecaefdcf,9ce8cabaecaefdcff934504cd9fb0d2615490b52360dac43dc03e7b39b958132,ZL1_N2_M3_L77_H47,ZL1_N2_M3_L77_H47,ZL-1,2,3,47,77,,308,8,727,H47 L77 H47 L308 H47 L77 H47 L77,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_9ce8cabaecaefdcf,tmm_coarse,coarse,TMM,,,,,15.842240514768063,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_d4a563d9a03e78ed,d4a563d9a03e78ed69bda7cf05505c22f52fe75892ca0de820399cb7c216ba2e,ZL1_N2_M3_L78_H47,ZL1_N2_M3_L78_H47,ZL-1,2,3,47,78,,312,8,734,H47 L78 H47 L312 H47 L78 H47 L78,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_d4a563d9a03e78ed,tmm_coarse,coarse,TMM,,,,,18.02321766266763,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_489394919a5cf573,489394919a5cf57382537c2be3197c5f34443b0379d6367d468469943045b794,ZL1_N2_M3_L79_H47,ZL1_N2_M3_L79_H47,ZL-1,2,3,47,79,,316,8,741,H47 L79 H47 L316 H47 L79 H47 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_489394919a5cf573,tmm_coarse,coarse,TMM,,,,,10.324487876733428,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_98d8a2cf8e0ae10b,98d8a2cf8e0ae10bd0e77390f698192c590e93835fa20b5f10238a9b5ac10798,ZL1_N2_M3_L80_H47,ZL1_N2_M3_L80_H47,ZL-1,2,3,47,80,,320,8,748,H47 L80 H47 L320 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_98d8a2cf8e0ae10b,tmm_coarse,coarse,TMM,,,,,5.004893029449364,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_b9a82ecdab851136,b9a82ecdab8511366c02cabd2b9b208a45a7466811e5360bd2697f9761e65334,ZL1_N2_M3_L81_H47,ZL1_N2_M3_L81_H47,ZL-1,2,3,47,81,,324,8,755,H47 L81 H47 L324 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_b9a82ecdab851136,tmm_coarse,coarse,TMM,,,,,2.6397876995043683,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_12e9fb0288f53cdf,12e9fb0288f53cdf7158c45c3725f83114c546ffb8c90b759aa5967657ee23d7,ZL1_N2_M3_L82_H47,ZL1_N2_M3_L82_H47,ZL-1,2,3,47,82,,328,8,762,H47 L82 H47 L328 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_12e9fb0288f53cdf,tmm_coarse,coarse,TMM,,,,,1.5177007197422296,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_c73928a819ecb82f,c73928a819ecb82f8b140ac017e5577cd3d940953567af4ec2eddf6ec3ca2224,ZL1_N2_M5_L76_H42,ZL1_N2_M5_L76_H42,ZL-1,2,5,42,76,,456,8,852,H42 L76 H42 L456 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_c73928a819ecb82f,tmm_coarse,coarse,TMM,,,,,0.4492548654012933,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_486cc4e53d7382b4,486cc4e53d7382b4940a3ea0377eb89f8efe0ee082eabfeb4be0876df1b1f609,ZL1_N2_M5_L77_H42,ZL1_N2_M5_L77_H42,ZL-1,2,5,42,77,,462,8,861,H42 L77 H42 L462 H42 L77 H42 L77,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_486cc4e53d7382b4,tmm_coarse,coarse,TMM,,,,,0.8874860953417977,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_56e883e5e68fd345,56e883e5e68fd3452406e729c090b52ab9204126acbc41dc7f1bffce9e235aaf,ZL1_N2_M5_L78_H42,ZL1_N2_M5_L78_H42,ZL-1,2,5,42,78,,468,8,870,H42 L78 H42 L468 H42 L78 H42 L78,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_56e883e5e68fd345,tmm_coarse,coarse,TMM,,,,,2.0741423973178126,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_8f0b2efc06d9eb80,8f0b2efc06d9eb80ce463b08790321be290ad202696fb942aa2dc16c0b7b0161,ZL1_N2_M5_L79_H42,ZL1_N2_M5_L79_H42,ZL-1,2,5,42,79,,474,8,879,H42 L79 H42 L474 H42 L79 H42 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_8f0b2efc06d9eb80,tmm_coarse,coarse,TMM,,,,,6.011879321314313,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_d5d553717673dbd8,d5d553717673dbd88c5d0144fbd5dfe37024dcf83b461c6f130e9bb49d191c4a,ZL1_N2_M5_L80_H42,ZL1_N2_M5_L80_H42,ZL-1,2,5,42,80,,480,8,888,H42 L80 H42 L480 H42 L80 H42 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_d5d553717673dbd8,tmm_coarse,coarse,TMM,,,,,12.942516135107883,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_6a4b3f4f89eeb71b,6a4b3f4f89eeb71b5d16749457b36d452c68ad9a5505213ab10a0485156351f9,ZL1_N2_M5_L81_H42,ZL1_N2_M5_L81_H42,ZL-1,2,5,42,81,,486,8,897,H42 L81 H42 L486 H42 L81 H42 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_6a4b3f4f89eeb71b,tmm_coarse,coarse,TMM,,,,,8.162937602846867,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_c127b8d7c91c7a0f,c127b8d7c91c7a0f0f72e18185eb9b909bec152b01b6c038f29720cf7febc26d,ZL1_N2_M5_L82_H42,ZL1_N2_M5_L82_H42,ZL-1,2,5,42,82,,492,8,906,H42 L82 H42 L492 H42 L82 H42 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_c127b8d7c91c7a0f,tmm_coarse,coarse,TMM,,,,,3.513841817465175,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_7d734e86b274f764,7d734e86b274f764f17deb843d30eac8f5ce7423c4cbcae3170d9e73524d9f7c,ZL1_N2_M5_L76_H43,ZL1_N2_M5_L76_H43,ZL-1,2,5,43,76,,456,8,856,H43 L76 H43 L456 H43 L76 H43 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_7d734e86b274f764,tmm_coarse,coarse,TMM,,,,,0.5985686122384128,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_1bc99f25c1a51a12,1bc99f25c1a51a12d5cb53058c8ca387d52804f1bdcdd52d8890ce26287d50af,ZL1_N2_M5_L77_H43,ZL1_N2_M5_L77_H43,ZL-1,2,5,43,77,,462,8,865,H43 L77 H43 L462 H43 L77 H43 L77,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_1bc99f25c1a51a12,tmm_coarse,coarse,TMM,,,,,1.2578369595791397,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_abe2099a8f137bfa,abe2099a8f137bfa0c75d63c4a744d7876cd6d1eeef674055df5e20afe6fa932,ZL1_N2_M5_L78_H43,ZL1_N2_M5_L78_H43,ZL-1,2,5,43,78,,468,8,874,H43 L78 H43 L468 H43 L78 H43 L78,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_abe2099a8f137bfa,tmm_coarse,coarse,TMM,,,,,3.201542834217949,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_0aad8ba583e215d4,0aad8ba583e215d450e9e04cff7e9662bce161badb34c29be7627f00df45750a,ZL1_N2_M5_L79_H43,ZL1_N2_M5_L79_H43,ZL-1,2,5,43,79,,474,8,883,H43 L79 H43 L474 H43 L79 H43 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_0aad8ba583e215d4,tmm_coarse,coarse,TMM,,,,,9.554083221047335,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_30f2c90146427314,30f2c90146427314e740a3ccff67b77d9e0799ea9e9ccdba81ac4ced88575d50,ZL1_N2_M5_L80_H43,ZL1_N2_M5_L80_H43,ZL-1,2,5,43,80,,480,8,892,H43 L80 H43 L480 H43 L80 H43 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_30f2c90146427314,tmm_coarse,coarse,TMM,,,,,13.01452637119666,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_a67e9612c189e811,a67e9612c189e811663139ae6d74e10b2f487a91d47f282d024089739b46338a,ZL1_N2_M5_L81_H43,ZL1_N2_M5_L81_H43,ZL-1,2,5,43,81,,486,8,901,H43 L81 H43 L486 H43 L81 H43 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_a67e9612c189e811,tmm_coarse,coarse,TMM,,,,,6.111444568117321,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_70e0e3bfa518d484,70e0e3bfa518d484fe7934bd202e331d94fb0b47e8a2e1be83371f5b2611a915,ZL1_N2_M5_L82_H43,ZL1_N2_M5_L82_H43,ZL-1,2,5,43,82,,492,8,910,H43 L82 H43 L492 H43 L82 H43 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_70e0e3bfa518d484,tmm_coarse,coarse,TMM,,,,,2.783827537058573,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_0bc3770827af930b,0bc3770827af930b003315dde1d671e991ade51b9ecc7b2e4a61991949ac4e20,ZL1_N2_M5_L76_H44,ZL1_N2_M5_L76_H44,ZL-1,2,5,44,76,,456,8,860,H44 L76 H44 L456 H44 L76 H44 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_0bc3770827af930b,tmm_coarse,coarse,TMM,,,,,0.8188857584641512,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_d1831a1c0776d1f2,d1831a1c0776d1f2ad2aa2606ebef1c388bbcdced297dcd55a2e248dc5cada67,ZL1_N2_M5_L77_H44,ZL1_N2_M5_L77_H44,ZL-1,2,5,44,77,,462,8,869,H44 L77 H44 L462 H44 L77 H44 L77,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_d1831a1c0776d1f2,tmm_coarse,coarse,TMM,,,,,1.83981224781482,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_6fdbc13c3a31f9a0,6fdbc13c3a31f9a0368c29a4b269584dcc65974ffc4a84b86340056fb66bf476,ZL1_N2_M5_L78_H44,ZL1_N2_M5_L78_H44,ZL-1,2,5,44,78,,468,8,878,H44 L78 H44 L468 H44 L78 H44 L78,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_6fdbc13c3a31f9a0,tmm_coarse,coarse,TMM,,,,,5.113454687582879,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_f113d6914ee8f4a8,f113d6914ee8f4a815469d7e0a953db921a9e365891bfd07281765afa9e8d846,ZL1_N2_M5_L79_H44,ZL1_N2_M5_L79_H44,ZL-1,2,5,44,79,,474,8,887,H44 L79 H44 L474 H44 L79 H44 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_f113d6914ee8f4a8,tmm_coarse,coarse,TMM,,,,,13.436837598481523,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_98b973ea0bdca534,98b973ea0bdca534acd76bec672a0fbc3cf2c4e4c25bddb1ea2e1972a3824892,ZL1_N2_M5_L80_H44,ZL1_N2_M5_L80_H44,ZL-1,2,5,44,80,,480,8,896,H44 L80 H44 L480 H44 L80 H44 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_98b973ea0bdca534,tmm_coarse,coarse,TMM,,,,,10.929591520063601,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_4ebd371e783ffd57,4ebd371e783ffd57a8d6ef7d7d3c97c090a323c6825beb0044c1b7e3e2019672,ZL1_N2_M5_L81_H44,ZL1_N2_M5_L81_H44,ZL-1,2,5,44,81,,486,8,905,H44 L81 H44 L486 H44 L81 H44 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_4ebd371e783ffd57,tmm_coarse,coarse,TMM,,,,,4.608505153063685,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_969f7d08f59cce9c,969f7d08f59cce9cee11a8b119ddfb552fca2263869919638b2c2c3b14638702,ZL1_N2_M5_L82_H44,ZL1_N2_M5_L82_H44,ZL-1,2,5,44,82,,492,8,914,H44 L82 H44 L492 H44 L82 H44 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_969f7d08f59cce9c,tmm_coarse,coarse,TMM,,,,,2.2655717919635627,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_c896a679dceb92ad,c896a679dceb92adc971635dc1e3ed343cbe008fc23641456ce5a968f42c20cc,ZL1_N2_M5_L76_H45,ZL1_N2_M5_L76_H45,ZL-1,2,5,45,76,,456,8,864,H45 L76 H45 L456 H45 L76 H45 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_c896a679dceb92ad,tmm_coarse,coarse,TMM,,,,,1.1498677846317469,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_2be121ba9d623ea7,2be121ba9d623ea7789a523a8d357c383da30114164000fff234e06a3caa4feb,ZL1_N2_M5_L77_H45,ZL1_N2_M5_L77_H45,ZL-1,2,5,45,77,,462,8,873,H45 L77 H45 L462 H45 L77 H45 L77,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_2be121ba9d623ea7,tmm_coarse,coarse,TMM,,,,,2.782612074286696,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_087f88ff07df775b,087f88ff07df775bb5fa28ad6162ede8daeb8784c836b509bbc5cd0654ecc062,ZL1_N2_M5_L78_H45,ZL1_N2_M5_L78_H45,ZL-1,2,5,45,78,,468,8,882,H45 L78 H45 L468 H45 L78 H45 L78,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_087f88ff07df775b,tmm_coarse,coarse,TMM,,,,,8.26225623972453,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_44ee1104f5b171e8,44ee1104f5b171e89d2278b5c625c224b292243cf84366c073ab1e2d7d571150,ZL1_N2_M5_L79_H45,ZL1_N2_M5_L79_H45,ZL-1,2,5,45,79,,474,8,891,H45 L79 H45 L474 H45 L79 H45 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_44ee1104f5b171e8,tmm_coarse,coarse,TMM,,,,,15.219363784039032,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_c047dceb37c9ddfe,c047dceb37c9ddfeeb9b63743a9f7864550dbaa09921493f48bbebb076257c77,ZL1_N2_M5_L80_H45,ZL1_N2_M5_L80_H45,ZL-1,2,5,45,80,,480,8,900,H45 L80 H45 L480 H45 L80 H45 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_c047dceb37c9ddfe,tmm_coarse,coarse,TMM,,,,,8.269471432148533,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_7f9d17557a9475d2,7f9d17557a9475d2cf04af378b963b64f6c9df22630e650fec2612c189607e0c,ZL1_N2_M5_L81_H45,ZL1_N2_M5_L81_H45,ZL-1,2,5,45,81,,486,8,909,H45 L81 H45 L486 H45 L81 H45 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_7f9d17557a9475d2,tmm_coarse,coarse,TMM,,,,,3.5735230652617993,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_69308a00863957ab,69308a00863957abd9b3c83ee9eb574120936212aff6cec4f2dbc4f66a923935,ZL1_N2_M5_L82_H45,ZL1_N2_M5_L82_H45,ZL-1,2,5,45,82,,492,8,918,H45 L82 H45 L492 H45 L82 H45 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_69308a00863957ab,tmm_coarse,coarse,TMM,,,,,1.8848719307650872,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_5cf7662586223209,5cf7662586223209e5b07aedd5ee7e7c5278b8b40a461bb98b401e859128590d,ZL1_N2_M5_L76_H46,ZL1_N2_M5_L76_H46,ZL-1,2,5,46,76,,456,8,868,H46 L76 H46 L456 H46 L76 H46 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_5cf7662586223209,tmm_coarse,coarse,TMM,,,,,1.6589037659044104,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_9aedcadeb967ca6a,9aedcadeb967ca6a5a32d8f5f22a81f2058176275a90ab30e3ed237914671a3d,ZL1_N2_M5_L77_H46,ZL1_N2_M5_L77_H46,ZL-1,2,5,46,77,,462,8,877,H46 L77 H46 L462 H46 L77 H46 L77,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_9aedcadeb967ca6a,tmm_coarse,coarse,TMM,,,,,4.353309329426227,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_684379ee56aa4655,684379ee56aa4655f11925dc975a2103917619ccdada7323c9e561f05e3cc2c7,ZL1_N2_M5_L78_H46,ZL1_N2_M5_L78_H46,ZL-1,2,5,46,78,,468,8,886,H46 L78 H46 L468 H46 L78 H46 L78,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_684379ee56aa4655,tmm_coarse,coarse,TMM,,,,,12.595075279971578,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_2835648b8f3a961b,2835648b8f3a961bca91b3839f76cd0d260a53e2c9b625b4a1c7593c951b616e,ZL1_N2_M5_L79_H46,ZL1_N2_M5_L79_H46,ZL-1,2,5,46,79,,474,8,895,H46 L79 H46 L474 H46 L79 H46 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_2835648b8f3a961b,tmm_coarse,coarse,TMM,,,,,13.978436053877395,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_b6338b775d016fc0,b6338b775d016fc065be11ea68c90bde80f44e32adb102cb77752c743738754c,ZL1_N2_M5_L80_H46,ZL1_N2_M5_L80_H46,ZL-1,2,5,46,80,,480,8,904,H46 L80 H46 L480 H46 L80 H46 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_b6338b775d016fc0,tmm_coarse,coarse,TMM,,,,,6.131973672760062,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_824e9dedbfbc871a,824e9dedbfbc871ac6bd714b67d185a9223d6324a4089428bfb5d2e3bd4814bc,ZL1_N2_M5_L81_H46,ZL1_N2_M5_L81_H46,ZL-1,2,5,46,81,,486,8,913,H46 L81 H46 L486 H46 L81 H46 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_824e9dedbfbc871a,tmm_coarse,coarse,TMM,,,,,2.853173701047114,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_6ced22060ede9e58,6ced22060ede9e58e792a8ddfefb9df21b7554bcec8ab7c26f50626a9fe3711a,ZL1_N2_M5_L82_H46,ZL1_N2_M5_L82_H46,ZL-1,2,5,46,82,,492,8,922,H46 L82 H46 L492 H46 L82 H46 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_6ced22060ede9e58,tmm_coarse,coarse,TMM,,,,,1.5951518629449835,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_8a605e9826d8f29a,8a605e9826d8f29acfe688432910c415708a407e6dfee93dcdde8e55e6ec131b,ZL1_N2_M5_L76_H47,ZL1_N2_M5_L76_H47,ZL-1,2,5,47,76,,456,8,872,H47 L76 H47 L456 H47 L76 H47 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_8a605e9826d8f29a,tmm_coarse,coarse,TMM,,,,,2.4643479844697644,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_6691a9421a233da2,6691a9421a233da293dda9b77a428a6199136f8c06f3b214e2926e420a8d60a0,ZL1_N2_M5_L77_H47,ZL1_N2_M5_L77_H47,ZL-1,2,5,47,77,,462,8,881,H47 L77 H47 L462 H47 L77 H47 L77,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_6691a9421a233da2,tmm_coarse,coarse,TMM,,,,,6.979054969486604,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_3ec8563f196f1414,3ec8563f196f141453b58eea03d8100bfa5f02adac4ea248fe1e8d5b09daf49e,ZL1_N2_M5_L78_H47,ZL1_N2_M5_L78_H47,ZL-1,2,5,47,78,,468,8,890,H47 L78 H47 L468 H47 L78 H47 L78,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_3ec8563f196f1414,tmm_coarse,coarse,TMM,,,,,16.15687098275846,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_a679afc2b0e62101,a679afc2b0e62101b9e83e5276201eeaa911e4d33341a341bb3dff447927e8fc,ZL1_N2_M5_L79_H47,ZL1_N2_M5_L79_H47,ZL-1,2,5,47,79,,474,8,899,H47 L79 H47 L474 H47 L79 H47 L79,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_a679afc2b0e62101,tmm_coarse,coarse,TMM,,,,,11.022323128526454,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_99a5e52006244af8,99a5e52006244af8fe5be724385164fc6fbfb7000fe856e39602557320ccbeef,ZL1_N2_M5_L80_H47,ZL1_N2_M5_L80_H47,ZL-1,2,5,47,80,,480,8,908,H47 L80 H47 L480 H47 L80 H47 L80,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_99a5e52006244af8,tmm_coarse,coarse,TMM,,,,,4.64425080411512,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_277f70a56962e004,277f70a56962e0042fc0da70eadc0801b94668ab3bd785a4a7dac1a3d54b70cb,ZL1_N2_M5_L81_H47,ZL1_N2_M5_L81_H47,ZL-1,2,5,47,81,,486,8,917,H47 L81 H47 L486 H47 L81 H47 L81,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_277f70a56962e004,tmm_coarse,coarse,TMM,,,,,2.3353929177828077,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_e252fab31e0ace13,e252fab31e0ace132e4e2c7d29776ccde73b1d707310b60cf8a6b12839188e68,ZL1_N2_M5_L82_H47,ZL1_N2_M5_L82_H47,ZL-1,2,5,47,82,,492,8,926,H47 L82 H47 L492 H47 L82 H47 L82,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_e252fab31e0ace13,tmm_coarse,coarse,TMM,,,,,1.367169411090955,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_8febf08f0993d35f,8febf08f0993d35f5225588e1a45db2b3fc1e84ff944e0c5e40198721815f088,ZL1_N3_M1_L76_H42,ZL1_N3_M1_L76_H42,ZL-1,3,1,42,76,,152,12,784,H42 L76 H42 L76 H42 L152 H42 L76 H42 L76 H42 L76,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_8febf08f0993d35f,tmm_coarse,coarse,TMM,,,,,0.8122689333835268,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_44d99a3835972608,44d99a3835972608f8ceb7892fed7ab0138301b35c61a0395729cc3a3bb80b1f,ZL1_N3_M1_L77_H42,ZL1_N3_M1_L77_H42,ZL-1,3,1,42,77,,154,12,791,H42 L77 H42 L77 H42 L154 H42 L77 H42 L77 H42 L77,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_44d99a3835972608,tmm_coarse,coarse,TMM,,,,,1.2392227832095783,false,accepted,false,false,missing,not_computed
canonical_tmm_sweep,sparse_angular_analysis,GEO_ddb3ed63b3fd4df4,ddb3ed63b3fd4df4d48cbcb82cd5a17a9514b30eb2227925c4f383396e6cb0a9,ZL1_N3_M1_L78_H42,ZL1_N3_M1_L78_H42,ZL-1,3,1,42,78,,156,12,798,H42 L78 H42 L78 H42 L156 H42 L78 H42 L78 H42 L78,native_m1,GaN -> reverse(stack) -> Air,TMM_GEO_ddb3ed63b3fd4df4,tmm_coarse,coarse,TMM,,,,,2.072763482210143,false,accepted,false,false,missing,not_computed
