record_id,geometry_id,parent_group_id,split,simulation_method,source_stage,usable_for_training
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0687,GEO_86b94a547a991be6,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0688,GEO_b59bce03ed626fc9,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0689,GEO_43e57a63080d0275,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0690,GEO_7e1f95a8d4c019fa,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0691,GEO_dba5a5787b064072,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0692,GEO_dbb0a2c6d33f4bf0,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0693,GEO_6c7e835c6a0f24bd,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0694,GEO_5e7ab3c835739c90,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0695,GEO_8f20d818afbdfc3f,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0696,GEO_aceba31f18f4eb7a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0697,GEO_cad34f27d161fac2,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0698,GEO_ee7a9c7e02718e58,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0699,GEO_5a9ff2458d262394,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0700,GEO_60a7b7827d1ceb1a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0701,GEO_3c5f3a3264f68f00,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0702,GEO_3fce49d1e3c20070,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0703,GEO_3a9e6d758c26962c,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0704,GEO_6f015161eef43ae1,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0705,GEO_a28f9d8c1fa5c2c5,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0706,GEO_88bca525519b8cbc,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0707,GEO_3a3a6f1c0c7edd54,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0708,GEO_c64e95892ae08eeb,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0709,GEO_260fb2ae429a4300,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0710,GEO_34d342f2467ef003,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0711,GEO_f72c178b00d44f6d,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0712,GEO_8a8f71160f1e2170,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0713,GEO_d2edce53edeed371,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0714,GEO_29386e274f1ebd47,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0715,GEO_2e8de0dfc924a832,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0716,GEO_e23e3acf77de51cc,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0717,GEO_f8e375a8b6772bb8,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0718,GEO_77d960e469d02327,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0719,GEO_fa48527884b2f05d,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0720,GEO_0e9ca1dd85805825,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0721,GEO_10e6e35844c1ed8c,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0722,GEO_8b484c2b712d9ee1,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0723,GEO_627f32157408c9c9,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0724,GEO_bdd3261bb8ae365d,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0725,GEO_d1d9fcfce302d785,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0726,GEO_5a55f28033b4e331,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0727,GEO_bfbac492ae684543,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0728,GEO_c36edff3761fe984,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0729,GEO_266098c2a497ae52,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0730,GEO_5b2f048b9d97df73,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0731,GEO_9dfbc1d71e30dbdf,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0732,GEO_ee0cf371bc52ca0a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0733,GEO_ae749ff4af6a5bfb,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0734,GEO_8f9da2fa5994f2cd,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0735,GEO_22fd7a773dc5885e,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0736,GEO_e7c31d7f6b1c4971,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0737,GEO_eb33ca3cb2bf6b7d,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0738,GEO_d128a2f4acdf7d8a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0739,GEO_51ba9f07e9c8b2a1,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0740,GEO_927d5e7dc2843f8a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0741,GEO_5ceb5685a9a0b87e,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0742,GEO_9d158a6112344690,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0743,GEO_3591f569f2631811,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0744,GEO_1c440c1eee5c8a81,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0745,GEO_37de302364171468,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0746,GEO_ac26bfa8ab71ce9b,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0747,GEO_3adb29b6666e58ca,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0748,GEO_a00e185062d745f9,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0749,GEO_c17a334db364bc8b,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0750,GEO_81fd59af0c4c6ab1,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0751,GEO_f358a9e17a407e76,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0752,GEO_d384a8dd942b7804,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0753,GEO_0a379fdd79a6bbea,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0754,GEO_c74c8b8847a14721,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0755,GEO_7ac159178c0bcc77,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0756,GEO_34f5492909337c39,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0757,GEO_3dbff789b87c1dac,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0758,GEO_b19becec083a722e,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0759,GEO_8a3b578117954642,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0760,GEO_6642f44c4b505efe,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0761,GEO_8b43bd7189b63dfb,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0762,GEO_ce9ef1d64a18a632,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0763,GEO_63446e40be20a1ca,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0764,GEO_4caeb1b3f0665497,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0765,GEO_ae14aeb9af288392,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0766,GEO_78254fc16f6e7c90,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0767,GEO_9167fc9b93681bba,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0768,GEO_cafa0d8d3ba48a77,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0769,GEO_47a0f1c14c4b7812,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0770,GEO_7214632501ef4827,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0771,GEO_509c4e3849dc786b,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0772,GEO_38a5527962bad4ff,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0773,GEO_2859daa4afb10135,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0774,GEO_abcf263f1efe0323,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0775,GEO_57a108813d549d32,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0776,GEO_e10421b7a167181a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0777,GEO_9bef8ca0f0c037d0,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0778,GEO_ddf7e78488c83494,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0779,GEO_a5f64640f964a983,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0780,GEO_f6f391f562505cb7,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0781,GEO_0e60e51ff37e24b8,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0782,GEO_e071b5d543124b21,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0783,GEO_0ba15dcef7789088,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0784,GEO_ec68ed5f980a8494,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0785,GEO_783d144b20cda01b,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0786,GEO_365a509c9f4c01b3,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0787,GEO_75646f721aa96e31,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0788,GEO_fedb0667db6b6b7e,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0789,GEO_4aaa2a25bc048705,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0790,GEO_6743a6fcb7632ed9,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0791,GEO_670ad69e27e3f838,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0792,GEO_237193ebed2bc9f6,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0793,GEO_b04141ff96d5bc10,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0794,GEO_a8cf532ef9daa534,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0795,GEO_37744924d7c2c5f2,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0796,GEO_01dcdcea9321306a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0797,GEO_226421248750c5e4,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0798,GEO_b08a06b0bf136b6b,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0799,GEO_bad1f02895ae0e50,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0800,GEO_7be1d756e381d579,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0801,GEO_f21c14124f044a5a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0802,GEO_dda94f288444d160,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0803,GEO_2a7922b2caa35206,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0804,GEO_843cf713064a7718,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0805,GEO_2fd878dd2d4c71ec,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0806,GEO_799e4ffdc186553c,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0807,GEO_9d3aa0c8c535bd13,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0808,GEO_d9701d4b5516e711,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0809,GEO_cf274ebb2869c88f,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0810,GEO_23063276f835b237,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0811,GEO_ed34d42254d34266,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0812,GEO_b831d786fb2aa47c,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0813,GEO_838a77ecec855d5a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0814,GEO_20ff12d8b8105f44,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0815,GEO_1bc1f4cf13a260d6,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0816,GEO_c6487fad01112f84,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0817,GEO_cd7861a74a95f512,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0818,GEO_65c28f6003532ef5,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0819,GEO_99d0dcc824067fdd,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0820,GEO_a04e15e92e1d9438,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0821,GEO_5210ec9e9e42233a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0822,GEO_9f0e683f991b4b4f,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0823,GEO_e11722b7f0bf389d,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0824,GEO_2784995c1ea10bac,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0825,GEO_ac692ed1e216f19d,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0826,GEO_ba378b0d4cb6e461,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0827,GEO_5ea438836009ef0b,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0828,GEO_e14c4b13eebd65f7,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0829,GEO_edba2987caa8e36d,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0830,GEO_da3456c073cef42b,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0831,GEO_98401806c81768d7,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0832,GEO_f382476b8a2e7158,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0833,GEO_c8868e1df6036704,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0834,GEO_5879e0a3f40a5cec,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0835,GEO_acd85840ecbbc443,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0836,GEO_bc99ad22ebd4bd09,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0837,GEO_054be344f3c5cbd4,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0838,GEO_f017187c58d8b0e4,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0839,GEO_50dd66cbf1f9a7a1,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0840,GEO_342b2ad2aa9ac793,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0841,GEO_473a5b1362d16dff,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0842,GEO_96fd5d15e0c08fd0,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0843,GEO_c2e9b1057e3f3e2b,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0844,GEO_4e48fe313cc8ff9a,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0845,GEO_fb00f3ae82fbfc69,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0846,GEO_7c1ed4569e3c9f6e,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0847,GEO_1905dde858a3e935,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0848,GEO_b260815da6bac2d4,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0849,GEO_f932701990df9be5,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0850,GEO_e632bd0538ee65fa,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0851,GEO_15a1a54d0bfda3fb,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0852,GEO_34333e422f6909aa,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0853,GEO_d56546b0d7b74b7f,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0854,GEO_c9eadead833e5b04,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0855,GEO_1c44ba03774e4dc5,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0856,GEO_e721180d23acd1a4,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
integer_design_basin__design_basin_EX_N3_L79_H45_C156_0857,GEO_00065448a45798ad,GEO_d44569052e0f3a8a,train,TMM,tolerance,false
