candidate_id,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale,top_low_scale,bottom_high_scale,bottom_low_scale,top_chirp,bottom_chirp,valid,score,corrected_proxy_peak_abs_angle_deg,corrected_proxy_angular_FWHM_deg,angular_fwhm_bounded,normal_window_response_0_5,normal_window_response_0_10,offaxis_20_60_response,offaxis_30_40_response,corrected_normal_offaxis_ratio,offaxis_peak_30_40_to_normal_ratio,offaxis_peak_20_60_to_normal_ratio,strongest_peak_angle,second_peak_angle,second_to_first_peak_ratio,spectral_peak_nm_normal_window,spectral_fwhm_nm_normal_window,spectral_fwhm_bounded,near_normal_spectrum_0_5_peak,near_normal_spectrum_0_10_peak,top_R_proxy,bottom_R_proxy,top_outcoupling_proxy,extraction_proxy,model_lam0_nm,model_spec_fwhm_nm,model_angle_fwhm_deg,total_stack_thickness_nm,distance_to_R2_4B_OPT_06361,distance_to_R2_4B_OPT_06176,failure_mode,pass_level
R2_4D2_OPT_12167,8,4,240.0,85.0,26.0,0.8594,0.8365,1.1189,1.1659,0.1315,-0.0378,True,-596.150616,26.0,9.795,True,0.0041854249,0.0066829874,0.1846558674,0.2357970565,0.036192,35.283181,27.630737,26.0,0.0,0.07994,460.25,999.0,False,0.0549300194,0.0877083306,0.785947,0.000327,0.214053,0.07496411,460.163,7.433,9.214,2080.0,1.778768,1.527515,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04188,10,7,248,71,58,0.8412,1.2424,0.99,0.9104,-0.0063,0.097,True,-596.267695,25.5,11.001,True,0.0041730462,0.0067986193,0.2324518097,0.2367430313,0.029247,34.822222,34.191032,25.5,0.0,0.079386,460.0,999.0,False,0.1332796944,0.2171358435,0.69159,0.362815,0.30841,0.18067586,459.908,6.18,10.433,3058,0.999563,0.917917,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12683,8,12,327.0,13.0,17.0,1.0583,0.7717,1.1689,1.0444,0.0796,-0.0375,True,-596.904304,26.5,12.691,True,0.0005569549,0.0009498212,0.0314845505,0.0401486871,0.030168,42.269733,33.147872,26.5,0.0,0.079743,445.0,999.0,False,0.0541723248,0.0923845298,0.595286,0.002352,0.404714,0.14226871,440.51,9.071,11.805,3401.0,1.487767,1.40642,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05736,6,10,252,33,29,0.9918,0.8269,1.142,0.9356,-0.1242,-0.1376,True,-597.137478,24.0,14.162,True,0.0675808235,0.1345262165,4.7961700491,3.6461907512,0.028049,27.103942,35.652308,24.0,0.0,0.079846,458.0,999.0,False,0.2075013174,0.4130515979,0.459528,0.2241,0.540472,0.26789317,458.041,7.925,13.474,2659,1.334876,1.446731,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09826,7,7,327,34,45,0.96,0.9513,1.0647,1.2354,-0.074,-0.0599,True,-597.484603,24.0,16.858,True,0.1586193055,0.3704215177,11.3107480338,9.2233178733,0.03275,24.89952,30.534803,24.0,,0.0,449.75,999.0,False,0.2052140476,0.4792335885,0.309824,0.011781,0.690176,0.24684683,449.847,10.341,15.495,2678,1.300425,1.412593,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02207,10,6,360,23,39,0.7618,0.9689,0.7558,1.2202,-0.1346,-0.1481,True,-597.776044,29.5,12.301,True,2.32335e-05,3.86385e-05,0.0009571915,0.002276812,0.040367,58.92595,24.772981,29.5,0.0,0.078497,461.0,999.0,False,0.0216584599,0.0360191589,0.652398,0.190706,0.347602,0.16474924,467.546,8.272,11.259,2768,1.466709,1.519719,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05729,10,6,325,26,45,1.1707,0.7764,1.1708,0.8053,0.0158,-0.1357,True,-597.934426,25.5,11.181,True,0.0031434369,0.0051101853,0.1703067899,0.1850932594,0.030006,36.22046,33.326931,25.5,0.0,0.079504,445.0,999.0,False,0.1161065483,0.1887507187,0.695119,0.26362,0.304881,0.15895052,444.557,7.39,10.402,2635,1.610473,1.610855,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09906,10,5,323,65,8,0.9086,1.0308,0.9286,1.0699,0.0357,-0.0671,True,-598.134405,27.5,13.105,True,0.000159062,0.0002736583,0.0086104105,0.0134467473,0.031782,49.136994,31.464092,27.5,0.0,0.078858,445.0,999.0,False,0.049282397,0.0847879334,0.566412,0.149184,0.433588,0.19380059,439.684,8.488,12.263,2679,1.337192,1.285709,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05478,7,5,261,1,28,0.8023,1.2,1.0537,1.0802,-0.1393,-0.0889,True,-598.721473,24.0,16.466,True,0.0825465265,0.186943965,5.9071265729,4.9589240828,0.031647,26.526259,31.598381,24.0,,0.0,458.5,999.0,False,0.2001361966,0.4532504968,0.322503,0.016834,0.677497,0.24453708,458.426,9.599,15.343,2247,1.456314,1.493148,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02993,10,7,261,16,38,1.2098,0.8706,1.2161,1.104,-0.1022,0.0111,True,-599.625224,27.0,15.619,True,0.0003188835,0.0006028466,0.020668054,0.0271161048,0.029168,44.980106,34.2841,27.0,0.0,0.07939,461.0,999.0,False,0.0516682984,0.0976784854,0.389214,1.6e-05,0.610786,0.21378134,467.068,9.37,14.639,3033,1.646571,1.616778,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02027,10,9,317,37,42,0.974,0.9831,1.2435,1.1459,-0.0405,-0.048,True,-600.103169,25.0,16.725,True,0.0133427569,0.0289944393,0.9518256133,0.8929461586,0.030462,30.797152,32.827868,25.0,1.0,0.080197,445.0,999.0,False,0.1705496575,0.3706124402,0.327751,7e-06,0.672249,0.2352904,443.01,10.212,15.314,3501,1.268478,1.231865,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_07694,10,7,321,84,86,0.7547,0.8176,0.8911,1.1572,-0.0338,0.1141,True,-600.132079,28.5,8.281,True,9.86838e-05,0.0001575169,0.0025777398,0.0085777026,0.061107,54.455747,16.364842,28.5,0.0,0.078524,445.0,999.0,False,0.030341676,0.048430716,0.922195,0.315601,0.077805,0.04319258,444.248,6.066,7.553,2842,1.340947,1.329346,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_03884,9,6,350,41,61,0.8433,0.7951,1.0622,1.0132,-0.1499,-0.1288,True,-600.255004,31.0,9.381,True,2.11237e-05,3.37171e-05,0.0005979786,0.002034522,0.056385,60.340896,17.735154,31.0,0.0,0.078592,461.0,999.0,False,0.0136967752,0.021862492,0.854457,0.061698,0.145543,0.05677701,465.961,7.836,8.64,2515,1.332805,1.500215,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05607,10,5,323,40,88,1.0233,0.7644,0.7843,1.1016,-0.0107,0.1197,True,-600.480415,32.0,9.994,True,1.70449e-05,2.72067e-05,0.0005252851,0.0016483111,0.051794,60.584673,19.30717,32.0,0.0,0.07491,445.0,999.0,False,0.0236550295,0.0377576551,0.795577,0.190315,0.204423,0.09683627,440.439,7.245,9.492,2507,1.548864,1.532209,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_06271,6,4,256,14,73,0.8242,0.7843,0.9134,1.1932,0.0025,-0.0877,True,-601.022941,30.5,10.294,True,1.18134e-05,1.88564e-05,0.000376588,0.0011847647,0.050072,62.830887,19.971358,30.5,0.0,0.077288,461.0,999.0,False,0.0223115593,0.0356133637,0.795143,0.105136,0.204857,0.0856996,465.258,6.969,9.37,1741,1.722065,1.57154,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_06089,10,7,317,10,50,0.7783,0.9431,1.2106,1.1095,0.0556,-0.1358,True,-601.264738,35.5,10.79,True,0.0008126973,0.0013198168,0.0267219299,0.0517934322,0.049391,39.242895,20.246696,35.5,0.0,0.073361,445.0,999.0,False,0.0526278333,0.0854673643,0.740101,0.002111,0.259899,0.09132139,442.514,8.306,10.494,2949,1.513684,1.255085,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12188,10,5,333.0,57.0,24.0,0.8827,0.7611,0.7906,1.0871,0.0875,0.0251,True,-603.608972,30.5,8.129,True,2.96527e-05,4.7331e-05,0.0007292777,0.0028736512,0.064901,60.713945,15.408038,30.5,0.0,0.077811,445.0,999.0,False,0.0172969275,0.027608974,0.940889,0.246841,0.059111,0.03017301,443.089,6.416,7.432,2386.0,1.538532,1.412199,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10231,9,6,249,2,35,0.949,1.2009,1.1987,1.1793,-0.0822,-0.0906,True,-603.62122,24.5,16.334,True,0.0660663986,0.1464784085,4.7259419348,4.1822725121,0.030995,28.552143,32.263744,24.5,1.0,0.080517,459.0,999.0,False,0.1912177984,0.423956495,0.326536,9.7e-05,0.673464,0.23575474,458.906,9.537,15.308,2896,1.562703,1.44444,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02062,7,7,243,77,7,0.9085,1.0433,1.2241,1.2069,0.1111,0.0885,True,-604.020072,24.5,16.19,True,0.0835887539,0.1845607739,5.9812349257,5.2231280257,0.030857,28.300315,32.407942,24.5,1.0,0.080489,458.25,999.0,False,0.1888376145,0.4169462355,0.333101,3.3e-05,0.666899,0.23342909,458.145,9.488,15.216,2684,1.643413,1.486208,peak_angle_gt7;angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08120,10,5,342,63,72,0.7627,1.073,1.2097,1.1609,-0.0956,0.1164,True,-604.370773,32.5,13.44,True,4.35477e-05,7.56941e-05,0.0019086049,0.0042781067,0.039659,56.518354,25.214706,32.5,0.0,0.076145,461.0,999.0,False,0.0163982902,0.0285033502,0.526258,0.000209,0.473742,0.16587403,469.189,9.548,13.138,2850,1.417077,1.522599,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_03578,9,4,314,37,59,1.2005,0.8152,1.2102,0.8869,-0.0659,-0.1392,True,-604.761337,31.0,13.176,True,3.63294e-05,6.27964e-05,0.0016328619,0.0036677898,0.038458,58.407661,26.002485,31.0,0.0,0.076671,445.0,999.0,False,0.0209502387,0.0362130657,0.542862,0.067823,0.457138,0.18015096,437.697,8.881,12.829,2316,1.685677,1.780332,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01064,10,8,294,41,82,0.7899,1.1145,1.0751,1.1645,0.0203,-0.1248,True,-605.752914,35.0,11.716,True,0.0002790662,0.0004725602,0.0103316657,0.0217943741,0.045739,46.119784,21.863174,35.0,0.0,0.07364,445.0,999.0,False,0.0494046209,0.0836599225,0.627552,0.029138,0.372448,0.13741092,440.63,8.469,11.966,3330,1.214231,0.954065,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10631,10,5,222,88,77,0.8481,1.0158,1.072,1.0675,-0.1158,-0.1333,True,-606.025367,36.5,11.733,True,0.0027525832,0.0046242885,0.0984036091,0.1621966447,0.046993,35.074941,21.27973,36.5,0.0,0.073482,445.0,999.0,False,0.0892984206,0.1500196841,0.659666,0.028573,0.340334,0.12543782,443.899,8.064,11.65,2666,1.453238,1.363303,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;30_40_resonance_risk;peak_angle_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
