path,read_status,terms_hit,line_numbers,evidence_snippets,supports_sio2_tio2,supports_453_or_450,supports_100_52_nm,supports_m8,supports_dipole_source,supports_planewave
F:\wc_312\MDC_453\453_11d22_21_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.73835e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_11d22_22_p0.log,ok,100;453;52;ITO;MDC;source,11;39;41;47;48;49;50;57;60;61;66;67,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L57: 1.21252% complete. Elapsed simulation time: 1.21252e-14 secs. Max time remaining: 15 secs. Auto Shutoff: 1 | L60: 8.97169% complete. Elapsed simulation time: 8.97169e-14 secs. Max time remaining: 7 secs. Auto Shutoff: 4.75524e-06 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 4.75524e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_11d22_23_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.75197e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_11d22_24_p0.log,ok,100;453;52;ITO;MDC;source,11;16;39;41;47;48;49;50;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L16: Peak memory used by end of initialization: 0.079152 GiB | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.64971e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_11d22_25_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.18783e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_11d22_26_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.6422e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_11d22_2_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.53045e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_11d22_3_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 1.94739e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_11d22_4_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 2.36338e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_11d22_5_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.68335e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_11d22_6_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.69925e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_11d22_7_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.11837e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_11d22_8_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 2.84443e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_11d22_9_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.33691e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_12d22_10_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 2.74698e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_12d22_11_p0.log,ok,100;453;52;ITO;MDC;source,11;39;41;47;48;49;50;60;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L60: 7.67595% complete. Elapsed simulation time: 7.67595e-14 secs. Max time remaining: 7 secs. Auto Shutoff: 5.07524e-06 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.07524e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_12d22_12_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.48234e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_12d22_13_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.79379e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_12d22_14_p0.log,ok,100;450;453;52;ITO;MDC;source,11;39;41;47;48;49;50;53;58;61;64;66,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L53: Peak memory used by end of meshing: 0.081952 GiB | L58: 2.45078% complete. Elapsed simulation time: 2.45078e-14 secs. Max time remaining: 11 secs. Auto Shutoff: 1 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 4.45559e-06 | L64: Peak memory used running the simulation: 0.081952 GiB | L66: collecting TM monitor data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_12d22_15_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 4.75339e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,true,false,false,false
F:\wc_312\MDC_453\453_12d22_16_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 9.86565e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_12d22_17_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.26225e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_12d22_18_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.88775e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
F:\wc_312\MDC_453\453_12d22_19_p0.log,ok,100;453;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 4.19222e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,true,false,false,false,false
