theta_index,delta_theta_deg,L1_nm,W1_nm,L2_nm,W2_nm,D_nm,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,direct_headroom_over_60_nm,periodic_headroom_over_60_nm,nearest_direct_pair,nearest_periodic_pair,global_nearest_pair,direct_overlap_or_touch,no_direct_or_periodic_overlap_or_touch,cell_containment_pass,current_inherited_gate_pass,geometry_hash_sha256,scan_method
553,85.53,258,88,198,78,217,71.261583550165,69.261583550165,69.261583550165,11.261583550165,9.261583550165,"{""distance_nm"": 71.26158355016493, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.165599918498714, 64.5], ""point_b_nm"": [-31.165599918498714, -6.761583550164925], ""touch_or_overlap"": false}","{""distance_nm"": 69.26158355016494, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.165599918498714, 152.5], ""point_b_nm"": [31.165599918498714, 221.76158355016494], ""touch_or_overlap"": false}","{""distance_nm"": 69.26158355016494, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.165599918498714, 152.5], ""point_b_nm"": [31.165599918498714, 221.76158355016494], ""touch_or_overlap"": false}",True,True,True,True,09c8dd05c0d1abe5ed98df63475fe2221b528494da794dd40ccd690618c96427,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
554,85.54,258,88,198,78,217,71.267024523021,69.267024523021,69.267024523021,11.267024523021,9.267024523021,"{""distance_nm"": 71.26702452302138, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.183356147157497, 64.5], ""point_b_nm"": [-31.183356147157504, -6.767024523021383], ""touch_or_overlap"": false}","{""distance_nm"": 69.26702452302138, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.183356147157497, 152.5], ""point_b_nm"": [31.183356147157504, 221.76702452302138], ""touch_or_overlap"": false}","{""distance_nm"": 69.26702452302138, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.183356147157497, 152.5], ""point_b_nm"": [31.183356147157504, 221.76702452302138], ""touch_or_overlap"": false}",True,True,True,True,0cff1c4023c36f1dbfe3d3ff7cbe583ac95e3e310fba1f76520188fc6b3e5d20,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
555,85.55,258,88,198,78,217,71.272468594841,69.272468594841,69.272468594841,11.272468594841,9.272468594841,"{""distance_nm"": 71.27246859484146, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.201111425916906, 64.5], ""point_b_nm"": [-31.201111425916903, -6.772468594841456], ""touch_or_overlap"": false}","{""distance_nm"": 69.27246859484146, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.201111425916906, 152.5], ""point_b_nm"": [31.201111425916903, 221.77246859484146], ""touch_or_overlap"": false}","{""distance_nm"": 69.27246859484146, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.201111425916906, 152.5], ""point_b_nm"": [31.201111425916903, 221.77246859484146], ""touch_or_overlap"": false}",True,True,True,True,112130ec424559a76015ec48b5de93212bd459d8ec837621f3ae1bdd41fb1067,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
556,85.56,258,88,198,78,217,71.277915765459,69.277915765459,69.277915765459,11.277915765459,9.277915765459,"{""distance_nm"": 71.27791576545935, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.218865754236134, 64.5], ""point_b_nm"": [-31.218865754236138, -6.777915765459357], ""touch_or_overlap"": false}","{""distance_nm"": 69.27791576545937, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.218865754236134, 152.5], ""point_b_nm"": [31.218865754236138, 221.77791576545937], ""touch_or_overlap"": false}","{""distance_nm"": 69.27791576545937, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.218865754236134, 152.5], ""point_b_nm"": [31.218865754236138, 221.77791576545937], ""touch_or_overlap"": false}",True,True,True,True,2ac29cb2f984c75f219b1a3ad552ba3e4ee5e44caf55e215e23f67706d6297c7,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
557,85.57,258,88,198,78,217,71.283366034709,69.283366034709,69.283366034709,11.283366034709,9.283366034709,"{""distance_nm"": 71.28336603470912, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.2366191315743, 64.5], ""point_b_nm"": [-31.236619131574304, -6.7833660347091165], ""touch_or_overlap"": false}","{""distance_nm"": 69.2833660347091, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.2366191315743, 152.5], ""point_b_nm"": [31.236619131574304, 221.7833660347091], ""touch_or_overlap"": false}","{""distance_nm"": 69.2833660347091, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.2366191315743, 152.5], ""point_b_nm"": [31.236619131574304, 221.7833660347091], ""touch_or_overlap"": false}",True,True,True,True,50a6e242adc9f927186f8f2b8889af7607051430754e26ccb2ad51813b96679c,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
558,85.58,258,88,198,78,217,71.288819402425,69.288819402425,69.288819402425,11.288819402425,9.288819402425,"{""distance_nm"": 71.28881940242475, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.254371557390655, 64.5], ""point_b_nm"": [-31.25437155739066, -6.788819402424746], ""touch_or_overlap"": false}","{""distance_nm"": 69.28881940242474, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.254371557390655, 152.5], ""point_b_nm"": [31.25437155739066, 221.78881940242474], ""touch_or_overlap"": false}","{""distance_nm"": 69.28881940242474, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.254371557390655, 152.5], ""point_b_nm"": [31.25437155739066, 221.78881940242474], ""touch_or_overlap"": false}",True,True,True,True,ad5906e2287462f1f1f05155ed9d6844cc0c8a4c5b3d2f97c888130542aacd9d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
559,85.59,258,88,198,78,217,71.294275868440,69.294275868440,69.294275868440,11.294275868440,9.294275868440,"{""distance_nm"": 71.29427586844011, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.272123031144417, 64.5], ""point_b_nm"": [-31.27212303114443, -6.794275868440105], ""touch_or_overlap"": false}","{""distance_nm"": 69.29427586844011, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.272123031144417, 152.5], ""point_b_nm"": [31.27212303114443, 221.7942758684401], ""touch_or_overlap"": false}","{""distance_nm"": 69.29427586844011, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.272123031144417, 152.5], ""point_b_nm"": [31.27212303114443, 221.7942758684401], ""touch_or_overlap"": false}",True,True,True,True,edfe1591326a89eeb12c1544813025e120185d1841dd7e5e3cc8280d4d01d4bf,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
560,85.60,258,88,198,78,217,71.299735432589,69.299735432589,69.299735432589,11.299735432589,9.299735432589,"{""distance_nm"": 71.29973543258896, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.28987355229482, 64.5], ""point_b_nm"": [-31.28987355229483, -6.799735432588964], ""touch_or_overlap"": false}","{""distance_nm"": 69.29973543258896, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.28987355229482, 152.5], ""point_b_nm"": [31.28987355229483, 221.79973543258896], ""touch_or_overlap"": false}","{""distance_nm"": 69.29973543258896, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.28987355229482, 152.5], ""point_b_nm"": [31.28987355229483, 221.79973543258896], ""touch_or_overlap"": false}",True,True,True,True,3ba303d5c81877d5ade39f9e7b23aaea7fe62342cf443cd5e18f16e3e4d1c214,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
561,85.61,258,88,198,78,217,71.305198094705,69.305198094705,69.305198094705,11.305198094705,9.305198094705,"{""distance_nm"": 71.30519809470505, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.307623120301216, 64.5], ""point_b_nm"": [-31.307623120301216, -6.805198094705055], ""touch_or_overlap"": false}","{""distance_nm"": 69.30519809470505, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.307623120301216, 152.5], ""point_b_nm"": [31.307623120301216, 221.80519809470505], ""touch_or_overlap"": false}","{""distance_nm"": 69.30519809470505, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.307623120301216, 152.5], ""point_b_nm"": [31.307623120301216, 221.80519809470505], ""touch_or_overlap"": false}",True,True,True,True,5bde614ee79d858d6d6c505e68e6a6f5cbf4b85940928aa645c2e4344bb8eb64,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
562,85.62,258,88,198,78,217,71.310663854622,69.310663854622,69.310663854622,11.310663854622,9.310663854622,"{""distance_nm"": 71.31066385462195, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.32537173462285, 64.5], ""point_b_nm"": [-31.32537173462284, -6.810663854621946], ""touch_or_overlap"": false}","{""distance_nm"": 69.31066385462196, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.32537173462285, 152.5], ""point_b_nm"": [31.32537173462284, 221.81066385462196], ""touch_or_overlap"": false}","{""distance_nm"": 69.31066385462196, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.32537173462285, 152.5], ""point_b_nm"": [31.32537173462284, 221.81066385462196], ""touch_or_overlap"": false}",True,True,True,True,02d9bdc9519e5604e8a97e6a009e0c0e913bde60403c46f8435eab45af1fb604,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
563,85.63,258,88,198,78,217,71.316132712173,69.316132712173,69.316132712173,11.316132712173,9.316132712173,"{""distance_nm"": 71.31613271217313, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.343119394719054, 64.5], ""point_b_nm"": [-31.343119394719057, -6.816132712173126], ""touch_or_overlap"": false}","{""distance_nm"": 69.31613271217313, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.343119394719054, 152.5], ""point_b_nm"": [31.343119394719057, 221.81613271217313], ""touch_or_overlap"": false}","{""distance_nm"": 69.31613271217313, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.343119394719054, 152.5], ""point_b_nm"": [31.343119394719057, 221.81613271217313], ""touch_or_overlap"": false}",True,True,True,True,9d7e109cf19186f421d1834b20e7effaad94cb3f417080c887c530f47379b3be,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
564,85.64,258,88,198,78,217,71.321604667192,69.321604667192,69.321604667192,11.321604667192,9.321604667192,"{""distance_nm"": 71.32160466719206, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.360866100049307, 64.5], ""point_b_nm"": [-31.360866100049307, -6.821604667192056], ""touch_or_overlap"": false}","{""distance_nm"": 69.32160466719205, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.360866100049307, 152.5], ""point_b_nm"": [31.360866100049307, 221.82160466719205], ""touch_or_overlap"": false}","{""distance_nm"": 69.32160466719205, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.360866100049307, 152.5], ""point_b_nm"": [31.360866100049307, 221.82160466719205], ""touch_or_overlap"": false}",True,True,True,True,9460f78e487ef6c518fc92668e83a6ee47028bcdb30a4c9d753c17e27f38e92a,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
565,85.65,258,88,198,78,217,71.327079719512,69.327079719512,69.327079719512,11.327079719512,9.327079719512,"{""distance_nm"": 71.32707971951203, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.37861185007293, 64.5], ""point_b_nm"": [-31.37861185007292, -6.827079719512023], ""touch_or_overlap"": false}","{""distance_nm"": 69.32707971951203, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.37861185007293, 152.5], ""point_b_nm"": [31.37861185007292, 221.82707971951203], ""touch_or_overlap"": false}","{""distance_nm"": 69.32707971951203, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.37861185007293, 152.5], ""point_b_nm"": [31.37861185007292, 221.82707971951203], ""touch_or_overlap"": false}",True,True,True,True,44e0efc88ff6f457011c4f8807b6e6fa540851e2f1e5e1681bff176984af6f06,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
566,85.66,258,88,198,78,217,71.332557868966,69.332557868966,69.332557868966,11.332557868966,9.332557868966,"{""distance_nm"": 71.33255786896623, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.39635664424935, 64.5], ""point_b_nm"": [-31.396356644249366, -6.832557868966235], ""touch_or_overlap"": false}","{""distance_nm"": 69.33255786896623, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.39635664424935, 152.5], ""point_b_nm"": [31.396356644249366, 221.83255786896623], ""touch_or_overlap"": false}","{""distance_nm"": 69.33255786896623, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.39635664424935, 152.5], ""point_b_nm"": [31.396356644249366, 221.83255786896623], ""touch_or_overlap"": false}",True,True,True,True,1b4b7a748c22a97ac617f5984ead2f01d3ebe387c26b4df58bd362138e404137,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
567,85.67,258,88,198,78,217,71.338039115388,69.338039115388,69.338039115388,11.338039115388,9.338039115388,"{""distance_nm"": 71.33803911538783, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.414100482038094, 64.5], ""point_b_nm"": [-31.414100482038094, -6.838039115387832], ""touch_or_overlap"": false}","{""distance_nm"": 69.33803911538783, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.414100482038094, 152.5], ""point_b_nm"": [31.414100482038094, 221.83803911538783], ""touch_or_overlap"": false}","{""distance_nm"": 69.33803911538783, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.414100482038094, 152.5], ""point_b_nm"": [31.414100482038094, 221.83803911538783], ""touch_or_overlap"": false}",True,True,True,True,54c03e0dff5971d1eddfeddd84afb5b54fb15f4e050f274ae2a9c60f3e88262e,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
568,85.68,258,88,198,78,217,71.343523458610,69.343523458610,69.343523458610,11.343523458610,9.343523458610,"{""distance_nm"": 71.34352345860987, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.43184336289862, 64.5], ""point_b_nm"": [-31.431843362898622, -6.843523458609859], ""touch_or_overlap"": false}","{""distance_nm"": 69.34352345860984, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.43184336289862, 152.5], ""point_b_nm"": [31.431843362898622, 221.84352345860984], ""touch_or_overlap"": false}","{""distance_nm"": 69.34352345860984, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.43184336289862, 152.5], ""point_b_nm"": [31.431843362898622, 221.84352345860984], ""touch_or_overlap"": false}",True,True,True,True,7b727680926e166787f0a7beeab7051bef43d4e7a3b879c288b913fb2e40e36f,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
569,85.69,258,88,198,78,217,71.349010898465,69.349010898465,69.349010898465,11.349010898465,9.349010898465,"{""distance_nm"": 71.3490108984652, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.44958528629043, 64.5], ""point_b_nm"": [-31.44958528629041, -6.849010898465197], ""touch_or_overlap"": false}","{""distance_nm"": 69.3490108984652, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.44958528629043, 152.5], ""point_b_nm"": [31.44958528629041, 221.8490108984652], ""touch_or_overlap"": false}","{""distance_nm"": 69.3490108984652, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.44958528629043, 152.5], ""point_b_nm"": [31.44958528629041, 221.8490108984652], ""touch_or_overlap"": false}",True,True,True,True,af0c658fbb74ffc6c001c3281d15f4d3169779077ea28bdd85581558f1d9af3d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
570,85.70,258,88,198,78,217,71.354501434787,69.354501434787,69.354501434787,11.354501434787,9.354501434787,"{""distance_nm"": 71.35450143478675, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.46732625167307, 64.5], ""point_b_nm"": [-31.467326251673068, -6.85450143478676], ""touch_or_overlap"": false}","{""distance_nm"": 69.35450143478675, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.46732625167307, 152.5], ""point_b_nm"": [31.467326251673068, 221.85450143478675], ""touch_or_overlap"": false}","{""distance_nm"": 69.35450143478675, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.46732625167307, 152.5], ""point_b_nm"": [31.467326251673068, 221.85450143478675], ""touch_or_overlap"": false}",True,True,True,True,f62e9ab80bf926303096ea729e5f3faca3ce00d9507426e09c2d9d8bc1e98c42,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
571,85.71,258,88,198,78,217,71.359995067407,69.359995067407,69.359995067407,11.359995067407,9.359995067407,"{""distance_nm"": 71.35999506740725, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.48506625850615, 64.5], ""point_b_nm"": [-31.48506625850615, -6.859995067407258], ""touch_or_overlap"": false}","{""distance_nm"": 69.35999506740725, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.48506625850615, 152.5], ""point_b_nm"": [31.48506625850615, 221.85999506740725], ""touch_or_overlap"": false}","{""distance_nm"": 69.35999506740725, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [31.48506625850615, 152.5], ""point_b_nm"": [31.48506625850615, 221.85999506740725], ""touch_or_overlap"": false}",True,True,True,True,1c76a0e0575db3d3be5d29fcaa8b81fd45aec5b7b59ac3dff5c30c2c5a7a5502,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
