full_path,relative_path,name,extension,is_directory,size_bytes,last_modified,depth,category,priority_name_match
F:\wc_312\al_grating_period\period_35duty_11.fsp,al_grating_period\period_35duty_11.fsp,period_35duty_11.fsp,.fsp,False,478358,2026-03-12T17:30:18,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_12.fsp,al_grating_period\period_35duty_12.fsp,period_35duty_12.fsp,.fsp,False,478366,2026-03-12T17:30:18,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_13.fsp,al_grating_period\period_35duty_13.fsp,period_35duty_13.fsp,.fsp,False,478374,2026-03-12T17:30:18,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_14.fsp,al_grating_period\period_35duty_14.fsp,period_35duty_14.fsp,.fsp,False,478374,2026-03-12T17:30:19,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_15.fsp,al_grating_period\period_35duty_15.fsp,period_35duty_15.fsp,.fsp,False,478382,2026-03-12T17:30:19,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_16.fsp,al_grating_period\period_35duty_16.fsp,period_35duty_16.fsp,.fsp,False,478390,2026-03-12T17:30:20,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_17.fsp,al_grating_period\period_35duty_17.fsp,period_35duty_17.fsp,.fsp,False,478374,2026-03-12T17:30:20,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_18.fsp,al_grating_period\period_35duty_18.fsp,period_35duty_18.fsp,.fsp,False,478446,2026-03-12T17:30:20,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_19.fsp,al_grating_period\period_35duty_19.fsp,period_35duty_19.fsp,.fsp,False,478446,2026-03-12T17:30:21,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_2.fsp,al_grating_period\period_35duty_2.fsp,period_35duty_2.fsp,.fsp,False,478326,2026-03-12T17:30:15,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_20.fsp,al_grating_period\period_35duty_20.fsp,period_35duty_20.fsp,.fsp,False,478446,2026-03-12T17:30:21,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_21.fsp,al_grating_period\period_35duty_21.fsp,period_35duty_21.fsp,.fsp,False,478446,2026-03-12T17:30:21,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_22.fsp,al_grating_period\period_35duty_22.fsp,period_35duty_22.fsp,.fsp,False,478446,2026-03-12T17:30:22,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_23.fsp,al_grating_period\period_35duty_23.fsp,period_35duty_23.fsp,.fsp,False,478446,2026-03-12T17:30:22,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_24.fsp,al_grating_period\period_35duty_24.fsp,period_35duty_24.fsp,.fsp,False,478446,2026-03-12T17:30:22,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_25.fsp,al_grating_period\period_35duty_25.fsp,period_35duty_25.fsp,.fsp,False,478446,2026-03-12T17:30:23,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_26.fsp,al_grating_period\period_35duty_26.fsp,period_35duty_26.fsp,.fsp,False,478446,2026-03-12T17:30:23,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_27.fsp,al_grating_period\period_35duty_27.fsp,period_35duty_27.fsp,.fsp,False,478446,2026-03-12T17:30:23,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_28.fsp,al_grating_period\period_35duty_28.fsp,period_35duty_28.fsp,.fsp,False,478446,2026-03-12T17:30:24,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_29.fsp,al_grating_period\period_35duty_29.fsp,period_35duty_29.fsp,.fsp,False,478446,2026-03-12T17:30:24,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_3.fsp,al_grating_period\period_35duty_3.fsp,period_35duty_3.fsp,.fsp,False,478334,2026-03-12T17:30:15,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_30.fsp,al_grating_period\period_35duty_30.fsp,period_35duty_30.fsp,.fsp,False,478446,2026-03-12T17:30:24,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_31.fsp,al_grating_period\period_35duty_31.fsp,period_35duty_31.fsp,.fsp,False,478446,2026-03-12T17:30:25,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_4.fsp,al_grating_period\period_35duty_4.fsp,period_35duty_4.fsp,.fsp,False,478334,2026-03-12T17:30:15,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_5.fsp,al_grating_period\period_35duty_5.fsp,period_35duty_5.fsp,.fsp,False,478342,2026-03-12T17:30:16,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_6.fsp,al_grating_period\period_35duty_6.fsp,period_35duty_6.fsp,.fsp,False,478350,2026-03-12T17:30:16,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_7.fsp,al_grating_period\period_35duty_7.fsp,period_35duty_7.fsp,.fsp,False,478358,2026-03-12T17:30:16,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_8.fsp,al_grating_period\period_35duty_8.fsp,period_35duty_8.fsp,.fsp,False,478358,2026-03-12T17:30:17,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_35duty_9.fsp,al_grating_period\period_35duty_9.fsp,period_35duty_9.fsp,.fsp,False,478366,2026-03-12T17:30:17,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_1.fsp,al_grating_period\period_36duty_1.fsp,period_36duty_1.fsp,.fsp,False,478318,2026-03-12T17:30:25,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_10.fsp,al_grating_period\period_36duty_10.fsp,period_36duty_10.fsp,.fsp,False,478358,2026-03-12T17:30:28,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_11.fsp,al_grating_period\period_36duty_11.fsp,period_36duty_11.fsp,.fsp,False,478358,2026-03-12T17:30:28,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_12.fsp,al_grating_period\period_36duty_12.fsp,period_36duty_12.fsp,.fsp,False,478366,2026-03-12T17:30:29,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_13.fsp,al_grating_period\period_36duty_13.fsp,period_36duty_13.fsp,.fsp,False,478374,2026-03-12T17:30:29,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_14.fsp,al_grating_period\period_36duty_14.fsp,period_36duty_14.fsp,.fsp,False,478382,2026-03-12T17:30:29,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_15.fsp,al_grating_period\period_36duty_15.fsp,period_36duty_15.fsp,.fsp,False,478382,2026-03-12T17:30:30,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_16.fsp,al_grating_period\period_36duty_16.fsp,period_36duty_16.fsp,.fsp,False,478390,2026-03-12T17:30:30,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_17.fsp,al_grating_period\period_36duty_17.fsp,period_36duty_17.fsp,.fsp,False,478382,2026-03-12T17:30:30,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_18.fsp,al_grating_period\period_36duty_18.fsp,period_36duty_18.fsp,.fsp,False,478382,2026-03-12T17:30:31,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_19.fsp,al_grating_period\period_36duty_19.fsp,period_36duty_19.fsp,.fsp,False,478446,2026-03-12T17:30:31,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_2.fsp,al_grating_period\period_36duty_2.fsp,period_36duty_2.fsp,.fsp,False,478326,2026-03-12T17:30:25,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_20.fsp,al_grating_period\period_36duty_20.fsp,period_36duty_20.fsp,.fsp,False,478446,2026-03-12T17:30:32,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_21.fsp,al_grating_period\period_36duty_21.fsp,period_36duty_21.fsp,.fsp,False,478446,2026-03-12T17:30:32,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_22.fsp,al_grating_period\period_36duty_22.fsp,period_36duty_22.fsp,.fsp,False,478446,2026-03-12T17:30:32,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_23.fsp,al_grating_period\period_36duty_23.fsp,period_36duty_23.fsp,.fsp,False,478446,2026-03-12T17:30:33,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_24.fsp,al_grating_period\period_36duty_24.fsp,period_36duty_24.fsp,.fsp,False,478446,2026-03-12T17:30:33,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_25.fsp,al_grating_period\period_36duty_25.fsp,period_36duty_25.fsp,.fsp,False,478446,2026-03-12T17:30:33,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_26.fsp,al_grating_period\period_36duty_26.fsp,period_36duty_26.fsp,.fsp,False,478446,2026-03-12T17:30:34,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_27.fsp,al_grating_period\period_36duty_27.fsp,period_36duty_27.fsp,.fsp,False,478446,2026-03-12T17:30:34,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_28.fsp,al_grating_period\period_36duty_28.fsp,period_36duty_28.fsp,.fsp,False,478446,2026-03-12T17:30:34,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_29.fsp,al_grating_period\period_36duty_29.fsp,period_36duty_29.fsp,.fsp,False,478446,2026-03-12T17:30:35,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_3.fsp,al_grating_period\period_36duty_3.fsp,period_36duty_3.fsp,.fsp,False,478334,2026-03-12T17:30:26,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_30.fsp,al_grating_period\period_36duty_30.fsp,period_36duty_30.fsp,.fsp,False,478446,2026-03-12T17:30:35,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_31.fsp,al_grating_period\period_36duty_31.fsp,period_36duty_31.fsp,.fsp,False,478446,2026-03-12T17:30:35,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_4.fsp,al_grating_period\period_36duty_4.fsp,period_36duty_4.fsp,.fsp,False,478342,2026-03-12T17:30:26,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_5.fsp,al_grating_period\period_36duty_5.fsp,period_36duty_5.fsp,.fsp,False,478342,2026-03-12T17:30:26,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_6.fsp,al_grating_period\period_36duty_6.fsp,period_36duty_6.fsp,.fsp,False,478350,2026-03-12T17:30:27,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_7.fsp,al_grating_period\period_36duty_7.fsp,period_36duty_7.fsp,.fsp,False,478358,2026-03-12T17:30:27,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_8.fsp,al_grating_period\period_36duty_8.fsp,period_36duty_8.fsp,.fsp,False,478358,2026-03-12T17:30:27,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_36duty_9.fsp,al_grating_period\period_36duty_9.fsp,period_36duty_9.fsp,.fsp,False,478366,2026-03-12T17:30:28,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_1.fsp,al_grating_period\period_37duty_1.fsp,period_37duty_1.fsp,.fsp,False,478326,2026-03-12T17:30:36,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_10.fsp,al_grating_period\period_37duty_10.fsp,period_37duty_10.fsp,.fsp,False,478374,2026-03-12T17:30:39,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_11.fsp,al_grating_period\period_37duty_11.fsp,period_37duty_11.fsp,.fsp,False,478366,2026-03-12T17:30:39,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_12.fsp,al_grating_period\period_37duty_12.fsp,period_37duty_12.fsp,.fsp,False,478366,2026-03-12T17:30:40,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_13.fsp,al_grating_period\period_37duty_13.fsp,period_37duty_13.fsp,.fsp,False,478374,2026-03-12T17:30:40,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_14.fsp,al_grating_period\period_37duty_14.fsp,period_37duty_14.fsp,.fsp,False,478382,2026-03-12T17:30:40,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_15.fsp,al_grating_period\period_37duty_15.fsp,period_37duty_15.fsp,.fsp,False,478382,2026-03-12T17:30:41,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_16.fsp,al_grating_period\period_37duty_16.fsp,period_37duty_16.fsp,.fsp,False,478390,2026-03-12T17:30:41,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_17.fsp,al_grating_period\period_37duty_17.fsp,period_37duty_17.fsp,.fsp,False,478382,2026-03-12T17:30:42,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_18.fsp,al_grating_period\period_37duty_18.fsp,period_37duty_18.fsp,.fsp,False,478390,2026-03-12T17:30:42,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_19.fsp,al_grating_period\period_37duty_19.fsp,period_37duty_19.fsp,.fsp,False,478454,2026-03-12T17:30:42,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_2.fsp,al_grating_period\period_37duty_2.fsp,period_37duty_2.fsp,.fsp,False,478326,2026-03-12T17:30:36,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_20.fsp,al_grating_period\period_37duty_20.fsp,period_37duty_20.fsp,.fsp,False,478454,2026-03-12T17:30:43,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_21.fsp,al_grating_period\period_37duty_21.fsp,period_37duty_21.fsp,.fsp,False,478454,2026-03-12T17:30:43,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_22.fsp,al_grating_period\period_37duty_22.fsp,period_37duty_22.fsp,.fsp,False,478454,2026-03-12T17:30:43,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_23.fsp,al_grating_period\period_37duty_23.fsp,period_37duty_23.fsp,.fsp,False,478454,2026-03-12T17:30:44,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_24.fsp,al_grating_period\period_37duty_24.fsp,period_37duty_24.fsp,.fsp,False,478454,2026-03-12T17:30:44,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_25.fsp,al_grating_period\period_37duty_25.fsp,period_37duty_25.fsp,.fsp,False,478454,2026-03-12T17:30:44,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_26.fsp,al_grating_period\period_37duty_26.fsp,period_37duty_26.fsp,.fsp,False,478454,2026-03-12T17:30:45,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_27.fsp,al_grating_period\period_37duty_27.fsp,period_37duty_27.fsp,.fsp,False,478454,2026-03-12T17:30:45,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_28.fsp,al_grating_period\period_37duty_28.fsp,period_37duty_28.fsp,.fsp,False,478454,2026-03-12T17:30:45,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_29.fsp,al_grating_period\period_37duty_29.fsp,period_37duty_29.fsp,.fsp,False,478454,2026-03-12T17:30:46,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_3.fsp,al_grating_period\period_37duty_3.fsp,period_37duty_3.fsp,.fsp,False,478334,2026-03-12T17:30:37,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_30.fsp,al_grating_period\period_37duty_30.fsp,period_37duty_30.fsp,.fsp,False,478454,2026-03-12T17:30:46,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_31.fsp,al_grating_period\period_37duty_31.fsp,period_37duty_31.fsp,.fsp,False,478454,2026-03-12T17:30:46,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_4.fsp,al_grating_period\period_37duty_4.fsp,period_37duty_4.fsp,.fsp,False,478342,2026-03-12T17:30:37,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_5.fsp,al_grating_period\period_37duty_5.fsp,period_37duty_5.fsp,.fsp,False,478342,2026-03-12T17:30:37,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_6.fsp,al_grating_period\period_37duty_6.fsp,period_37duty_6.fsp,.fsp,False,478350,2026-03-12T17:30:38,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_7.fsp,al_grating_period\period_37duty_7.fsp,period_37duty_7.fsp,.fsp,False,478358,2026-03-12T17:30:38,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_8.fsp,al_grating_period\period_37duty_8.fsp,period_37duty_8.fsp,.fsp,False,478366,2026-03-12T17:30:38,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_37duty_9.fsp,al_grating_period\period_37duty_9.fsp,period_37duty_9.fsp,.fsp,False,478366,2026-03-12T17:30:39,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_1.fsp,al_grating_period\period_38duty_1.fsp,period_38duty_1.fsp,.fsp,False,478326,2026-03-12T17:30:47,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_10.fsp,al_grating_period\period_38duty_10.fsp,period_38duty_10.fsp,.fsp,False,478374,2026-03-12T17:30:50,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_11.fsp,al_grating_period\period_38duty_11.fsp,period_38duty_11.fsp,.fsp,False,478366,2026-03-12T17:30:50,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_12.fsp,al_grating_period\period_38duty_12.fsp,period_38duty_12.fsp,.fsp,False,478374,2026-03-12T17:30:51,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_13.fsp,al_grating_period\period_38duty_13.fsp,period_38duty_13.fsp,.fsp,False,478374,2026-03-12T17:30:51,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_14.fsp,al_grating_period\period_38duty_14.fsp,period_38duty_14.fsp,.fsp,False,478382,2026-03-12T17:30:51,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_15.fsp,al_grating_period\period_38duty_15.fsp,period_38duty_15.fsp,.fsp,False,478390,2026-03-12T17:30:52,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_16.fsp,al_grating_period\period_38duty_16.fsp,period_38duty_16.fsp,.fsp,False,478390,2026-03-12T17:30:52,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_17.fsp,al_grating_period\period_38duty_17.fsp,period_38duty_17.fsp,.fsp,False,478382,2026-03-12T17:30:52,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_18.fsp,al_grating_period\period_38duty_18.fsp,period_38duty_18.fsp,.fsp,False,478390,2026-03-12T17:30:53,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_19.fsp,al_grating_period\period_38duty_19.fsp,period_38duty_19.fsp,.fsp,False,478454,2026-03-12T17:30:53,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_2.fsp,al_grating_period\period_38duty_2.fsp,period_38duty_2.fsp,.fsp,False,478326,2026-03-12T17:30:47,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_20.fsp,al_grating_period\period_38duty_20.fsp,period_38duty_20.fsp,.fsp,False,478454,2026-03-12T17:30:54,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_21.fsp,al_grating_period\period_38duty_21.fsp,period_38duty_21.fsp,.fsp,False,478454,2026-03-12T17:30:54,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_22.fsp,al_grating_period\period_38duty_22.fsp,period_38duty_22.fsp,.fsp,False,478454,2026-03-12T17:30:54,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_23.fsp,al_grating_period\period_38duty_23.fsp,period_38duty_23.fsp,.fsp,False,478454,2026-03-12T17:30:55,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_24.fsp,al_grating_period\period_38duty_24.fsp,period_38duty_24.fsp,.fsp,False,478454,2026-03-12T17:30:55,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_25.fsp,al_grating_period\period_38duty_25.fsp,period_38duty_25.fsp,.fsp,False,478454,2026-03-12T17:30:55,2,heavy_binary_not_opened,False
F:\wc_312\al_grating_period\period_38duty_26.fsp,al_grating_period\period_38duty_26.fsp,period_38duty_26.fsp,.fsp,False,478454,2026-03-12T17:30:56,2,heavy_binary_not_opened,False
