candidate_id,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale,top_low_scale,bottom_high_scale,bottom_low_scale,top_chirp,bottom_chirp,valid,score,pass_level,failure_mode,top_R_proxy,bottom_R_proxy,top_outcoupling_proxy,extraction_proxy,normal_peak_strength,offaxis_peak_strength_20_30,normal_offaxis_ratio,eta10_proxy,eta25_proxy,peak_angle_abs_deg_453,angular_fwhm_deg_453,angular_fwhm_bounded,spectral_peak_nm_normal_window,spectral_fwhm_nm_normal_window,spectral_fwhm_bounded,model_lam0_nm,model_spec_fwhm_nm,model_angle_fwhm_deg,total_stack_thickness_nm
R2_4B_OPT_04770,7,12,330,69,60,1.2069,0.9261,1.2291,1.0313,-0.0241,-0.0146,True,-112.705176,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.083541,0.004871,0.916459,0.32366253,0.00715497,0.00299048,2.392578,0.471399,0.94456,9.0,36.624,True,461.0,999.0,False,466.88,11.93,17.656,3551
R2_4B_OPT_01616,7,12,263,57,35,0.91,1.2136,0.7734,1.0793,-0.046,0.0871,True,-112.730679,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.341624,0.697417,0.658376,0.528887,0.00164802,0.00018145,9.082415,0.62122,0.956387,7.0,28.583,True,461.0,999.0,False,462.76,6.745,14.119,3317
R2_4B_OPT_03321,4,6,339,32,35,1.0024,1.0946,1.2333,1.2429,0.1318,0.0663,True,-112.732271,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.051521,1.2e-05,0.948479,0.33197515,0.00714066,0.00300856,2.373449,0.472076,0.942125,9.0,36.708,True,461.0,999.0,False,467.269,12.195,18.062,2189
R2_4B_OPT_05124,7,4,341,15,62,0.8874,0.9612,1.0709,0.9878,0.0535,0.0933,True,-112.754372,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.522282,0.034214,0.477718,0.17782529,0.01252103,0.12855388,0.097399,0.05474,0.413528,27.0,13.86,True,456.5,999.0,False,456.493,9.817,13.35,2034
R2_4B_OPT_04173,7,7,214,64,74,1.0683,1.0439,0.8165,1.1575,0.0539,-0.1122,True,-112.78583,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.0188,0.382844,0.9812,0.58759025,0.00343104,0.00091861,3.735029,0.546752,0.948218,7.0,32.751,True,445.0,999.0,False,439.436,9.902,18.316,2587
R2_4B_OPT_06249,8,6,275.0,34.0,7.0,0.9952,1.0729,0.9831,0.8286,-0.0965,0.0181,True,-112.808069,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.166582,0.534686,0.833418,0.58134754,0.00261218,0.00050513,5.17133,0.578829,0.953963,7.0,30.757,True,461.0,999.0,False,464.88,8.469,16.394,2396.0
R2_4B_OPT_02590,4,7,258,7,24,0.8495,1.1131,1.0126,1.0792,0.0719,-0.1053,True,-112.83753,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.177969,0.099772,0.822031,0.34102107,0.00921537,0.01465439,0.628847,0.260551,0.89727,14.5,18.063,True,461.0,999.0,False,463.56,10.311,16.859,2041
R2_4B_OPT_03093,7,9,332,4,37,1.2135,0.7718,1.2082,1.2033,0.0656,0.0634,True,-112.879004,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.438839,8.1e-05,0.561161,0.19643568,0.01253214,0.12767852,0.098154,0.055655,0.493515,25.5,15.169,True,448.75,999.0,False,448.852,10.285,14.333,3006
R2_4B_OPT_03902,7,12,243,12,70,0.8684,1.1911,1.0982,1.1871,-0.0188,0.1019,True,-112.898112,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.443212,0.033402,0.556788,0.2069644,0.01195622,0.12186844,0.098108,0.056795,0.520702,25.0,15.151,True,449.0,999.0,False,448.875,9.256,14.239,3592
R2_4B_OPT_01586,5,4,268,51,14,0.9839,0.7839,0.8057,0.7658,-0.1367,0.1279,True,-112.901063,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.399918,0.407984,0.600082,0.36916417,0.00657986,0.01249417,0.526634,0.239745,0.925461,14.5,14.547,True,445.0,999.0,False,444.789,7.892,13.971,1461
R2_4B_OPT_01540,5,7,247,57,58,1.2086,0.9856,0.9182,1.1618,-0.0998,-0.0018,True,-112.90282,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.014514,0.307308,0.985486,0.5417711,0.00332101,0.00089551,3.708514,0.545868,0.947665,7.0,32.779,True,461.0,999.0,False,466.623,9.991,18.371,2321
R2_4B_OPT_04356,7,10,241,46,40,0.9897,0.9312,0.9642,0.9358,0.1352,0.0393,True,-112.907859,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.377743,0.579432,0.622257,0.45215131,0.00304688,0.00123013,2.476865,0.442296,0.953304,10.5,14.965,True,445.0,999.0,False,443.903,6.993,13.933,2782
R2_4B_OPT_06677,5,10,236.0,63.0,43.0,1.1403,1.0352,0.9158,0.8772,0.0989,0.0404,True,-112.954914,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.010022,0.861809,0.989978,0.90105399,0.00328465,0.00089305,3.678018,0.544945,0.947421,7.0,32.809,True,445.0,999.0,False,442.344,7.449,18.43,2513.0
R2_4B_OPT_05079,8,7,316,71,28,0.7748,1.0091,0.8883,1.2484,0.0279,-0.1287,True,-112.991042,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.495617,0.318306,0.504383,0.2808905,0.00341948,0.001074,3.183873,0.450068,0.955095,10.5,13.163,True,445.0,999.0,False,442.977,8.344,12.398,2747
R2_4B_OPT_04180,8,4,315,55,42,1.1857,1.2145,0.8852,1.1229,-0.0299,0.1361,True,-112.993356,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,8.4e-05,0.121963,0.999916,0.42923983,0.00474442,0.00192255,2.467774,0.481777,0.9411,8.5,36.594,True,445.0,999.0,False,438.202,11.62,18.695,2514
R2_4B_OPT_00593,6,7,307,76,23,1.2391,1.1936,1.2364,0.9201,0.1273,0.1002,True,-112.994249,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.000315,0.113952,0.999685,0.42393549,0.00474643,0.00192438,2.466472,0.481475,0.940444,8.5,36.6,True,461.0,999.0,False,467.721,11.577,18.693,2611
R2_4B_OPT_05643,9,7,331,23,42,0.959,1.0602,1.0097,0.8518,-0.0266,-0.0172,True,-113.011651,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.293489,0.499867,0.706511,0.47683351,0.00231894,0.00040499,5.725986,0.572229,0.956623,7.5,30.713,True,445.0,999.0,False,441.096,8.592,14.808,2765
R2_4B_OPT_03683,9,9,233,74,50,0.7628,1.2497,1.1518,0.8849,0.0974,0.0743,True,-113.025539,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.469706,0.325763,0.530294,0.2978905,0.01067147,0.10101529,0.105642,0.074146,0.726456,21.5,14.468,True,448.0,999.0,False,448.074,7.842,13.605,3182
R2_4B_OPT_05868,6,6,230,60,37,0.9818,1.0559,1.0586,0.9395,-0.0366,-0.1009,True,-113.09718,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.107052,0.145113,0.892948,0.39675813,0.00310168,0.00080687,3.844076,0.542962,0.951538,7.5,32.744,True,445.0,999.0,False,439.128,10.452,17.215,2163
R2_4B_OPT_01046,5,12,347,1,54,0.9669,0.8525,1.1388,1.2022,-0.1059,0.047,True,-113.098761,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.383827,0.00281,0.616173,0.21678573,0.01225273,0.12359788,0.099134,0.059883,0.558198,24.5,15.874,True,458.0,999.0,False,457.88,10.683,14.956,3236
R2_4B_OPT_06762,4,11,233.0,79.0,26.0,0.9084,1.1246,1.0468,0.8241,-0.0344,-0.0733,True,-113.098929,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.130224,0.781053,0.869776,0.74599332,0.00253097,0.0005364,4.718435,0.570638,0.953334,7.0,31.0,True,445.0,999.0,False,442.509,7.291,16.867,2485.0
R2_4B_OPT_06079,6,10,269.0,38.0,41.0,0.8318,1.0046,0.8278,0.7727,-0.1195,-0.0282,True,-113.11421,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.383125,0.965474,0.616875,0.6030309,0.001157,0.00010643,10.870719,0.632026,0.955474,7.0,27.806,True,461.0,999.0,False,461.032,5.334,13.579,2417.0
R2_4B_OPT_02365,8,8,339,53,24,1.2398,0.9633,1.2101,1.1264,0.1045,0.0963,True,-113.120288,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.059922,0.00068,0.940078,0.32944261,0.00842012,0.01188975,0.708183,0.274961,0.883952,14.0,19.615,True,461.0,999.0,False,465.878,12.152,18.376,3115
R2_4B_OPT_05401,4,5,325,72,33,0.8085,1.0568,1.0639,0.9712,0.0728,0.1242,True,-113.13229,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.179876,0.09202,0.820124,0.33609785,0.00897868,0.01633037,0.549815,0.241554,0.887277,15.0,18.127,True,445.0,999.0,False,441.863,11.008,16.877,1787
R2_4B_OPT_06428,5,10,271.0,36.0,16.0,0.8218,0.9849,1.071,0.8628,0.1486,0.0993,True,-113.152629,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.292592,0.580167,0.707408,0.51436195,0.00238325,0.00044742,5.326632,0.562238,0.955619,8.0,30.929,True,461.0,999.0,False,463.585,7.614,14.837,2458.0
R2_4B_OPT_00738,6,11,237,43,69,1.0617,1.1339,1.0926,0.7691,0.0463,-0.1282,True,-113.176756,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.009936,0.751165,0.990064,0.82992833,0.00305523,0.00083159,3.673943,0.544927,0.947788,7.0,32.81,True,461.0,999.0,False,464.384,7.965,18.431,2838
R2_4B_OPT_00769,8,4,340,22,69,1.1912,1.0276,1.2001,0.9762,0.0231,0.0589,True,-113.178456,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.003456,0.007947,0.996544,0.35393788,0.00374488,0.00216136,1.732653,0.422592,0.930963,10.0,19.712,True,461.0,999.0,False,468.683,12.396,18.78,2390
R2_4B_OPT_01033,7,10,257,13,57,1.2042,1.1411,1.043,0.8033,0.0627,0.0632,True,-113.185472,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.000125,0.764712,0.999875,0.84695734,0.00308587,0.00085467,3.610611,0.54292,0.947103,7.0,32.876,True,461.0,999.0,False,464.427,7.987,18.558,2916
R2_4B_OPT_02816,7,4,233,68,53,0.9684,1.2383,0.9582,0.9136,-0.0977,0.0461,True,-113.218137,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.170765,0.184189,0.829235,0.38951083,0.00388609,0.00256671,1.514032,0.393206,0.937928,11.0,17.65,True,445.0,999.0,False,440.576,9.934,16.687,2142
R2_4B_OPT_00761,6,4,226,79,19,1.1651,1.0104,1.194,0.8612,0.0178,-0.1107,True,-113.243484,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.004228,0.1002,0.995772,0.41337509,0.00368994,0.00214915,1.71693,0.421041,0.930728,10.0,19.753,True,445.0,999.0,False,438.574,11.194,18.773,1889
R2_4B_OPT_04226,9,4,190,31,6,0.7772,1.0375,0.9471,0.7512,-0.1067,-0.1043,True,-113.25252,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.533955,0.35651,0.466045,0.27111329,0.00034023,1.528e-05,22.264554,0.668491,0.952286,7.0,12.396,True,461.0,999.0,False,465.138,7.82,11.626,2029
R2_4B_OPT_04634,9,7,256,12,38,0.8055,1.1394,0.7515,1.0251,-0.0705,-0.0803,True,-113.262195,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.573411,0.343104,0.426589,0.24444278,0.00890546,0.08955835,0.099438,0.074347,0.782999,20.5,12.888,True,448.5,999.0,False,448.613,7.257,12.195,2702
R2_4B_OPT_05848,6,10,241,42,17,1.1066,0.9922,1.064,1.1407,-0.0654,0.0519,True,-113.276704,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.024649,0.032649,0.975351,0.36207171,0.00437685,0.00178921,2.446243,0.478797,0.941856,8.5,36.61,True,445.0,999.0,False,438.816,11.268,18.39,2935
R2_4B_OPT_04894,8,10,241,2,47,1.0535,1.166,0.7566,1.2073,0.122,0.0957,True,-113.285272,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.058039,0.499324,0.941961,0.63541028,0.00271089,0.00067181,4.035179,0.554959,0.949762,7.0,31.985,True,445.0,999.0,False,440.459,8.893,17.805,3274
R2_4B_OPT_00882,5,6,219,86,33,1.0424,1.0541,1.1506,1.1243,0.094,-0.0006,True,-113.289847,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.035273,0.000232,0.964727,0.33779961,0.0070869,0.00752066,0.942324,0.320227,0.902191,13.0,19.918,True,445.0,999.0,False,440.012,11.591,18.593,2170
R2_4B_OPT_00583,7,9,307,35,38,1.1285,1.1318,0.9453,1.1681,0.056,-0.1001,True,-113.301193,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.002086,0.339851,0.997914,0.56971222,0.00296181,0.00081754,3.622849,0.543321,0.947266,7.0,32.863,True,445.0,999.0,False,438.462,10.496,18.533,3082
R2_4B_OPT_02660,7,10,332,82,22,0.7599,1.136,0.9606,1.1895,0.0733,-0.0938,True,-113.346489,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.32946,0.343377,0.67054,0.38435029,0.00348033,0.00212141,1.640569,0.392335,0.948361,11.5,15.733,True,461.0,999.0,False,464.436,9.174,14.634,3202
R2_4B_OPT_00453,4,4,349,61,59,0.9646,1.101,0.8744,0.9338,-0.0379,0.1134,True,-113.389611,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.060613,0.25117,0.939387,0.48215043,0.00287375,0.00078891,3.642677,0.539328,0.949587,7.0,32.91,True,461.0,999.0,False,468.094,11.059,17.807,1669
R2_4B_OPT_02205,9,11,236,74,77,1.2035,0.7758,0.9411,0.8571,-0.1101,0.0252,True,-113.392989,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.558818,0.899532,0.441182,0.4123714,1.2e-07,1e-08,22.131505,0.668669,0.95154,7.0,11.854,True,445.0,999.0,False,442.154,4.663,11.313,3135
R2_4B_OPT_05605,5,10,249,27,68,0.9509,0.8576,0.8399,1.0516,-0.1009,0.0583,True,-113.394555,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.412377,0.69269,0.587623,0.4702447,0.00116127,0.00018806,6.174959,0.554576,0.956116,8.5,14.243,True,445.0,999.0,False,443.82,6.291,13.327,2511
R2_4B_OPT_06438,5,9,256.0,40.0,11.0,0.8939,0.9662,1.0427,0.8368,0.1083,0.1017,True,-113.422397,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.294454,0.632089,0.705546,0.53681992,0.00145424,0.00019079,7.622245,0.609298,0.95587,7.0,28.898,True,445.0,999.0,False,442.438,7.209,14.732,2271.0
R2_4B_OPT_04502,4,8,247,27,83,1.1537,0.7762,1.1918,0.9752,0.0301,0.0706,True,-113.451574,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.200852,0.032854,0.799148,0.29676778,0.01101038,0.04367617,0.252091,0.142308,0.797331,18.5,18.382,True,461.0,999.0,False,461.685,10.41,16.882,2187
R2_4B_OPT_05430,9,11,254,64,44,1.2171,0.9635,0.7754,0.7764,-0.1193,-0.1177,True,-113.468715,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.091117,0.946644,0.908883,0.87736197,0.00241178,0.00055761,4.32518,0.562049,0.951239,7.0,31.764,True,461.0,999.0,False,462.759,6.661,17.375,3105
R2_4B_OPT_02372,9,4,313,44,62,0.9343,1.217,1.2295,1.2227,-0.1083,-0.0954,True,-113.471613,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.361321,4.3e-05,0.638679,0.22355549,0.0121668,0.12417324,0.097983,0.053849,0.452321,26.5,16.509,True,448.0,999.0,False,448.085,10.464,15.405,2705
R2_4B_OPT_03635,5,11,262,41,36,0.9198,0.7768,0.7932,0.79,-0.0808,0.0292,True,-113.477128,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.559449,0.973235,0.440551,0.43288682,2.58e-06,1.2e-07,21.196624,0.681356,0.951473,7.0,12.131,True,445.0,999.0,False,443.855,4.39,11.287,2292
R2_4B_OPT_02818,9,11,259,41,17,0.8653,0.9642,1.0387,1.0061,-0.1133,0.0471,True,-113.48138,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.68252,0.142012,0.31748,0.14042386,0.00419876,0.00299299,1.402864,0.309946,0.94798,12.5,10.963,True,446.0,999.0,False,445.933,7.723,10.123,3300
R2_4B_OPT_06330,4,9,360,13.0,34.0,0.9386,1.25,0.8652,0.9467,-0.0352,0.05,True,-113.485078,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.09499,0.742846,0.90501,0.75373785,0.00238436,0.00054759,4.354259,0.562889,0.952005,7.0,31.738,True,461.0,999.0,False,465.553,8.67,17.325,2361.0
R2_4B_OPT_00022,5,4,358,19,2,0.8611,0.9416,0.9669,1.1917,-0.0852,-0.0461,True,-113.494801,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.375428,0.054381,0.624572,0.24067746,0.01021552,0.05767085,0.177135,0.119739,0.824345,18.5,15.648,True,460.5,999.0,False,460.601,10.588,14.618,1755
R2_4B_OPT_06407,7,10,268.0,46.0,0,0.8579,1.0151,1.122,0.7511,0.0977,0.0429,True,-113.508891,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.461161,0.693448,0.538839,0.43147079,0.00285676,0.00148204,1.927588,0.394914,0.952691,11.0,13.824,True,461.0,999.0,False,460.952,6.246,12.918,2676.0
R2_4B_OPT_04374,4,6,330,35,24,0.8151,0.9483,0.8759,1.2016,-0.002,-0.0367,True,-113.512514,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.270189,0.335963,0.729811,0.41480726,0.00282581,0.00135599,2.083952,0.433327,0.950205,10.5,16.218,True,445.0,999.0,False,440.61,9.471,15.334,1933
R2_4B_OPT_00399,7,8,337,18,63,1.0076,0.8505,0.9723,1.006,-0.1441,-0.0304,True,-113.516658,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.512135,0.253335,0.487865,0.25108835,0.0105685,0.10665281,0.099093,0.058622,0.565845,24.5,14.353,True,448.0,999.0,False,448.09,8.784,13.282,2593
R2_4B_OPT_04279,9,7,328,64,13,0.816,1.0298,0.7763,1.2014,0.1159,-0.0718,True,-113.520095,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.608835,0.341534,0.391165,0.22374539,0.00956608,0.09652212,0.099108,0.058852,0.54092,24.5,12.62,True,448.75,999.0,False,448.673,7.816,12.058,2840
R2_4B_OPT_02292,5,5,357,15,40,0.7584,0.8588,1.1171,0.932,-0.0969,0.0752,True,-113.53193,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.472189,0.058961,0.527811,0.20496176,0.01188964,0.12293226,0.096717,0.05243,0.34386,28.5,14.556,True,457.5,999.0,False,457.476,10.097,14.113,1798
R2_4B_OPT_02201,8,5,231,75,36,0.8936,1.1362,0.8381,1.2224,0.0934,0.0214,True,-113.53783,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.421922,0.283338,0.578078,0.30879209,0.00952075,0.07410111,0.128483,0.090885,0.776102,20.0,14.929,True,447.0,999.0,False,447.015,8.29,14.128,2457
R2_4B_OPT_02377,6,4,338,68,70,0.796,0.9191,0.9045,0.9584,-0.0125,-0.037,True,-113.542175,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.537121,0.210804,0.462879,0.22543278,0.00763175,0.02802354,0.272333,0.170612,0.923368,15.5,12.981,True,460.0,999.0,False,460.122,8.877,12.286,1848
R2_4B_OPT_04902,5,4,344,23,13,0.9614,0.944,0.8545,0.8559,-0.1074,-0.0536,True,-113.562932,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.232897,0.440555,0.767103,0.48815441,0.00191837,0.00035156,5.456772,0.576256,0.955199,7.0,30.736,True,445.0,999.0,False,439.836,9.291,15.566,1625
R2_4B_OPT_00508,5,6,343,20,88,0.9698,1.115,0.7772,1.0296,0.0176,-0.0373,True,-113.565286,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.084964,0.333154,0.915036,0.51841405,0.0023577,0.00055365,4.258448,0.560718,0.95175,7.0,31.805,True,461.0,999.0,False,467.711,10.494,17.455,2122
R2_4B_OPT_05764,7,10,347,28,4,0.7562,0.9007,1.2347,1.0493,-0.1497,-0.1318,True,-113.574438,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.561583,0.015135,0.438417,0.15775916,0.01137522,0.11708187,0.097156,0.053929,0.208394,31.0,13.61,True,456.25,999.0,False,456.359,9.781,13.169,2989
R2_4B_OPT_06371,8,12,349.0,46.0,90,0.8476,1.1803,0.8179,0.8945,-0.065,0.0257,True,-113.578768,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.519472,0.945905,0.480528,0.46363233,0.0,0.0,20.659857,0.66968,0.953005,7.0,12.396,True,461.0,999.0,False,468.939,5.579,11.807,3367.0
R2_4B_OPT_04124,9,6,326,39,51,0.8931,1.1992,1.0313,0.7712,0.0278,-0.0301,True,-113.588495,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.547973,0.492014,0.452027,0.30277187,0.00426899,0.00270821,1.576315,0.354289,0.952299,12.0,12.389,True,445.0,999.0,False,444.73,7.37,11.838,2699
R2_4B_OPT_00729,9,6,238,50,73,0.8675,1.0994,1.1177,0.9429,0.1426,0.0195,True,-113.591779,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.498993,0.051804,0.501007,0.19222296,0.00353325,0.00158175,2.233766,0.405576,0.953072,11.0,13.38,True,461.0,999.0,False,463.001,8.954,12.411,2678
R2_4B_OPT_03731,6,6,242,55,12,0.7737,0.9503,1.1579,1.0495,0.0868,0.0062,True,-113.598258,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.43494,0.001056,0.56506,0.1981591,0.00538251,0.00530199,1.015186,0.317993,0.945634,12.5,13.97,True,445.0,999.0,False,443.393,9.459,13.373,2113
R2_4B_OPT_01052,5,4,348,2,48,0.9297,0.9625,1.0704,1.1827,-0.0112,0.1071,True,-113.599728,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.241622,0.009159,0.758378,0.26994719,0.01197756,0.0754283,0.158794,0.094123,0.704182,21.0,18.017,True,460.75,999.0,False,460.769,11.339,16.554,1821
R2_4B_OPT_02588,7,5,252,53,52,0.9404,0.866,0.8891,1.0064,0.1024,0.1239,True,-113.612245,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.612905,0.252605,0.387095,0.19904144,0.00726806,0.06791818,0.107012,0.090924,0.866484,18.5,12.063,True,457.5,999.0,False,457.593,7.459,11.533,2049
R2_4B_OPT_02545,7,7,201,63,49,1.1476,1.2368,1.1337,1.0879,0.1323,-0.0697,True,-113.612486,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.005905,0.003222,0.994095,0.35001505,0.0055406,0.00453421,1.221955,0.363376,0.914489,11.5,19.846,True,461.0,999.0,False,467.111,11.897,18.877,2780
R2_4B_OPT_04475,7,11,263,33,73,1.0691,0.9895,0.8409,0.8843,-0.1068,0.065,True,-113.633646,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.087187,0.92987,0.912813,0.87120342,0.00228956,0.00053399,4.287673,0.561198,0.951149,7.0,31.79,True,461.0,999.0,False,463.073,6.849,17.427,2913
R2_4B_OPT_00640,8,7,323,67,86,0.7562,1.1353,1.1827,0.7754,-0.15,0.112,True,-113.643949,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.344555,0.403667,0.655445,0.40138371,0.00300562,0.00173612,1.73123,0.398001,0.949144,11.0,15.519,True,445.0,999.0,False,441.883,8.726,14.429,2686
R2_4B_OPT_06005,6,10,343.0,75.0,68.0,0.9032,0.8576,0.9099,0.8445,-0.0686,-0.0201,True,-113.666758,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.629947,0.917512,0.370053,0.35021156,2.007e-05,1.07e-06,18.744669,0.652607,0.949608,7.5,10.965,True,461.0,999.0,False,462.577,5.13,10.433,2601.0
R2_4B_OPT_04469,10,10,233,76,44,1.129,0.8554,0.9505,0.8288,-0.0731,-0.0808,True,-113.677909,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.527406,0.873068,0.472594,0.43360233,0.0,0.0,20.17909,0.652463,0.953128,7.0,12.697,True,445.0,999.0,False,438.985,4.968,11.731,3121
R2_4B_OPT_04656,7,12,203,89,47,1.2018,1.1979,1.1901,0.9107,0.0553,-0.0375,True,-113.681898,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,6.9e-05,0.305451,0.999931,0.54850514,0.00260938,0.00072287,3.609729,0.542909,0.947156,7.0,32.876,True,461.0,999.0,False,467.622,10.469,18.559,3454
