topology_family,N,H_nm,L_nm,C_nm,M,total_thickness_nm,physical_layer_count,count,FWHM_min,FWHM_median,FWHM_max,T450_min,T450_median,T450_max,T448_min,T448_median,T448_max,T453_min,T453_median,T453_max,ratio_min,ratio_median,ratio_max
ZL-1,4,43,80,,5,1384,16,1,0.5,0.5,0.5,0.00809831814706928,0.00809831814706928,0.00809831814706928,0.027654370362705856,0.027654370362705856,0.027654370362705856,0.3214431046356826,0.3214431046356826,0.3214431046356826,12.16497686760759,12.16497686760759,12.16497686760759
ZL-1,4,43,81,,1,1073,16,1,1.0,1.0,1.0,0.024027804895452868,0.024027804895452868,0.024027804895452868,0.07488200185719668,0.07488200185719668,0.07488200185719668,0.7290386336973149,0.7290386336973149,0.7290386336973149,62.8696348323768,62.8696348323768,62.8696348323768
ZL-1,4,43,81,,3,1235,16,1,0.5,0.5,0.5,0.0050286591564334075,0.0050286591564334075,0.0050286591564334075,0.009851072456924317,0.009851072456924317,0.009851072456924317,0.054841518464803604,0.054841518464803604,0.054841518464803604,3.795515213031686,3.795515213031686,3.795515213031686
ZL-1,4,43,81,,5,1397,16,1,0.5,0.5,0.5,0.002134449438376941,0.002134449438376941,0.002134449438376941,0.003674957198623096,0.003674957198623096,0.003674957198623096,0.01249814872043526,0.01249814872043526,0.01249814872043526,0.5653094844326537,0.5653094844326537,0.5653094844326537
ZL-1,4,43,82,,1,1082,16,1,1.5,1.5,1.5,0.008452444939893732,0.008452444939893732,0.008452444939893732,0.015550906912683182,0.015550906912683182,0.015550906912683182,0.06597250851230829,0.06597250851230829,0.06597250851230829,4.7641148302825895,4.7641148302825895,4.7641148302825895
ZL-1,4,43,82,,3,1246,16,1,0.5,0.5,0.5,0.0021728849441660205,0.0021728849441660205,0.0021728849441660205,0.003284236819985631,0.003284236819985631,0.003284236819985631,0.007516738263718048,0.007516738263718048,0.007516738263718048,0.9785232878611289,0.9785232878611289,0.9785232878611289
ZL-1,4,43,82,,5,1410,16,1,0.0,0.0,0.0,0.000999510345216664,0.000999510345216664,0.000999510345216664,0.0014095043009584168,0.0014095043009584168,0.0014095043009584168,0.002733870119328124,0.002733870119328124,0.002733870119328124,0.24467006027061558,0.24467006027061558,0.24467006027061558
ZL-1,4,44,76,,1,1036,16,1,1.0,1.0,1.0,0.00728990727535654,0.00728990727535654,0.00728990727535654,0.0050133713394594735,0.0050133713394594735,0.0050133713394594735,0.003293960460249268,0.003293960460249268,0.003293960460249268,0.5843346705734226,0.5843346705734226,0.5843346705734226
ZL-1,4,44,76,,3,1188,16,1,0.5,0.5,0.5,0.0026587996400999256,0.0026587996400999256,0.0026587996400999256,0.0019588662364896556,0.0019588662364896556,0.0019588662364896556,0.001382037667030836,0.001382037667030836,0.001382037667030836,0.14400525577066184,0.14400525577066184,0.14400525577066184
ZL-1,4,44,76,,5,1340,16,1,0.0,0.0,0.0,0.0013832921170956703,0.0013832921170956703,0.0013832921170956703,0.0010558123428266349,0.0010558123428266349,0.0010558123428266349,0.0007763310963010818,0.0007763310963010818,0.0007763310963010818,0.008318019592192858,0.008318019592192858,0.008318019592192858
ZL-1,4,44,77,,1,1045,16,1,1.0,1.0,1.0,0.018644855572712372,0.018644855572712372,0.018644855572712372,0.010216765457097828,0.010216765457097828,0.010216765457097828,0.005506472707596103,0.005506472707596103,0.005506472707596103,1.2728251981993801,1.2728251981993801,1.2728251981993801
ZL-1,4,44,77,,3,1199,16,1,0.5,0.5,0.5,0.006890099940769532,0.006890099940769532,0.006890099940769532,0.004125399922235894,0.004125399922235894,0.004125399922235894,0.0023977029799396015,0.0023977029799396015,0.0023977029799396015,0.3817704181565306,0.3817704181565306,0.3817704181565306
ZL-1,4,44,77,,5,1353,16,1,0.5,0.5,0.5,0.0035678337422729058,0.0035678337422729058,0.0035678337422729058,0.0022317391923558196,0.0022317391923558196,0.0022317391923558196,0.0013527589600797745,0.0013527589600797745,0.0013527589600797745,0.026484179582495826,0.026484179582495826,0.026484179582495826
ZL-1,4,44,78,,1,1054,16,1,1.0,1.0,1.0,0.11778012017688402,0.11778012017688402,0.11778012017688402,0.03251919021861615,0.03251919021861615,0.03251919021861615,0.01146094991746345,0.01146094991746345,0.01146094991746345,4.008635478241385,4.008635478241385,4.008635478241385
ZL-1,4,44,78,,3,1210,16,1,0.5,0.5,0.5,0.049268347989365455,0.049268347989365455,0.049268347989365455,0.014762139886455214,0.014762139886455214,0.014762139886455214,0.0054778822373708754,0.0054778822373708754,0.0054778822373708754,1.5393185542494732,1.5393185542494732,1.5393185542494732
ZL-1,4,44,78,,5,1366,16,1,0.5,0.5,0.5,0.026618494840927764,0.026618494840927764,0.026618494840927764,0.008385273625725932,0.008385273625725932,0.008385273625725932,0.0032110608137987063,0.0032110608137987063,0.0032110608137987063,0.18030558647459125,0.18030558647459125,0.18030558647459125
ZL-1,4,44,79,,1,1063,16,1,1.0,1.0,1.0,0.23083538805594428,0.23083538805594428,0.23083538805594428,0.5065200164157919,0.5065200164157919,0.5065200164157919,0.038511761024067115,0.038511761024067115,0.038511761024067115,49.23004780578315,49.23004780578315,49.23004780578315
ZL-1,4,44,79,,3,1221,16,1,0.5,0.5,0.5,0.08332124003555098,0.08332124003555098,0.08332124003555098,0.7200010339927767,0.7200010339927767,0.7200010339927767,0.024991849048866303,0.024991849048866303,0.024991849048866303,58.18956420825042,58.18956420825042,58.18956420825042
ZL-1,4,44,79,,5,1379,16,1,0.5,0.5,0.5,0.04146918162767796,0.04146918162767796,0.04146918162767796,0.9338668491558197,0.9338668491558197,0.9338668491558197,0.017495492098159378,0.017495492098159378,0.017495492098159378,22.078305297596096,22.078305297596096,22.078305297596096
ZL-1,4,44,80,,1,1072,16,1,1.0,1.0,1.0,0.024139734848384047,0.024139734848384047,0.024139734848384047,0.07519717175049748,0.07519717175049748,0.07519717175049748,0.715363319114513,0.715363319114513,0.715363319114513,69.49323866609183,69.49323866609183,69.49323866609183
ZL-1,4,44,80,,3,1232,16,1,0.5,0.5,0.5,0.008257647964160513,0.008257647964160513,0.008257647964160513,0.020209349239140542,0.020209349239140542,0.020209349239140542,0.4322256255286006,0.4322256255286006,0.4322256255286006,17.881245961990505,17.881245961990505,17.881245961990505
ZL-1,4,44,80,,5,1392,16,1,0.5,0.5,0.5,0.004133399960326941,0.004133399960326941,0.004133399960326941,0.009151366367604394,0.009151366367604394,0.009151366367604394,0.10551490403347288,0.10551490403347288,0.10551490403347288,2.9695072416443367,2.9695072416443367,2.9695072416443367
ZL-1,4,44,81,,1,1081,16,1,1.5,1.5,1.5,0.008496335636256649,0.008496335636256649,0.008496335636256649,0.015571864439735234,0.015571864439735234,0.015571864439735234,0.06587064830030179,0.06587064830030179,0.06587064830030179,5.192162408891223,5.192162408891223,5.192162408891223
ZL-1,4,44,81,,3,1243,16,1,1.0,1.0,1.0,0.0029516216794307644,0.0029516216794307644,0.0029516216794307644,0.004788641509563002,0.004788641509563002,0.004788641509563002,0.013518667269807251,0.013518667269807251,0.013518667269807251,1.7714671764644,1.7714671764644,1.7714671764644
ZL-1,4,44,81,,5,1405,16,1,0.0,0.0,0.0,0.0015028453881901931,0.0015028453881901931,0.0015028453881901931,0.0023106982894648973,0.0023106982894648973,0.0023106982894648973,0.005633454003371053,0.005633454003371053,0.005633454003371053,0.47883630112765185,0.47883630112765185,0.47883630112765185
ZL-1,4,44,82,,1,1090,16,1,1.0,1.0,1.0,0.004369245035537589,0.004369245035537589,0.004369245035537589,0.006578779800889001,0.006578779800889001,0.006578779800889001,0.01496592452417355,0.01496592452417355,0.01496592452417355,1.8013367383408763,1.8013367383408763,1.8013367383408763
ZL-1,4,44,82,,3,1254,16,1,1.0,1.0,1.0,0.0015444566826502202,0.0015444566826502202,0.0015444566826502202,0.0021405159800241707,0.0021405159800241707,0.0021405159800241707,0.003988963477100755,0.003988963477100755,0.003988963477100755,0.7415675464951269,0.7415675464951269,0.7415675464951269
ZL-1,4,44,82,,5,1418,16,1,0.5,0.5,0.5,0.0008034048264721997,0.0008034048264721997,0.0008034048264721997,0.0010695137779535868,0.0010695137779535868,0.0010695137779535868,0.001834589476253494,0.001834589476253494,0.001834589476253494,0.2600333216078743,0.2600333216078743,0.2600333216078743
ZL-1,4,45,76,,1,1044,16,1,1.0,1.0,1.0,0.018527937361600428,0.018527937361600428,0.018527937361600428,0.01011756927246421,0.01011756927246421,0.01011756927246421,0.005420953049206456,0.005420953049206456,0.005420953049206456,1.4213442925940611,1.4213442925940611,1.4213442925940611
ZL-1,4,45,76,,3,1196,16,1,0.5,0.5,0.5,0.004355618498176207,0.004355618498176207,0.004355618498176207,0.0028813568061969996,0.0028813568061969996,0.0028813568061969996,0.0018227973244557827,0.0018227973244557827,0.0018227973244557827,0.3151306193524113,0.3151306193524113,0.3151306193524113
ZL-1,4,45,76,,5,1348,16,1,0.5,0.5,0.5,0.0019189794094048212,0.0019189794094048212,0.0019189794094048212,0.0013628692217964164,0.0013628692217964164,0.0013628692217964164,0.0009269249281390896,0.0009269249281390896,0.0009269249281390896,0.015673102656118706,0.015673102656118706,0.015673102656118706
ZL-1,4,45,77,,1,1053,16,1,1.0,1.0,1.0,0.11642035048128606,0.11642035048128606,0.11642035048128606,0.0321958712296556,0.0321958712296556,0.0321958712296556,0.01130289699307573,0.01130289699307573,0.01130289699307573,4.433072874058125,4.433072874058125,4.433072874058125
ZL-1,4,45,77,,3,1207,16,1,0.5,0.5,0.5,0.01726785636537792,0.01726785636537792,0.01726785636537792,0.007811879528331525,0.007811879528331525,0.007811879528331525,0.0036556853308283084,0.0036556853308283084,0.0036556853308283084,0.9950310174258319,0.9950310174258319,0.9950310174258319
ZL-1,4,45,77,,5,1361,16,1,0.5,0.5,0.5,0.006560595165475509,0.006560595165475509,0.006560595165475509,0.003450699953583103,0.003450699953583103,0.003450699953583103,0.001805241362916581,0.001805241362916581,0.001805241362916581,0.07920811001493054,0.07920811001493054,0.07920811001493054
ZL-1,4,45,78,,1,1062,16,1,1.5,1.5,1.5,0.23626933492304375,0.23626933492304375,0.23626933492304375,0.49555447226729343,0.49555447226729343,0.49555447226729343,0.03796035995293963,0.03796035995293963,0.03796035995293963,53.35753044467894,53.35753044467894,53.35753044467894
ZL-1,4,45,78,,3,1218,16,1,0.5,0.5,0.5,0.9731723565172665,0.9731723565172665,0.9731723565172665,0.06678046942141505,0.06678046942141505,0.06678046942141505,0.01143820208253246,0.01143820208253246,0.01143820208253246,8.046763663220267,8.046763663220267,8.046763663220267
ZL-1,4,45,78,,5,1374,16,1,0.5,0.5,0.5,0.30402546964364463,0.30402546964364463,0.30402546964364463,0.02336551358234832,0.02336551358234832,0.02336551358234832,0.005432983551221366,0.005432983551221366,0.005432983551221366,0.8445293323092984,0.8445293323092984,0.8445293323092984
ZL-1,4,45,79,,1,1071,16,1,1.0,1.0,1.0,0.024526354050607747,0.024526354050607747,0.024526354050607747,0.07640010476858695,0.07640010476858695,0.07640010476858695,0.7005496865340971,0.7005496865340971,0.7005496865340971,76.15699174949765,76.15699174949765,76.15699174949765
ZL-1,4,45,79,,3,1229,16,1,1.0,1.0,1.0,0.016248984378391944,0.016248984378391944,0.016248984378391944,0.06347941727331508,0.06347941727331508,0.06347941727331508,0.21519473712596915,0.21519473712596915,0.21519473712596915,52.22030693856842,52.22030693856842,52.22030693856842
ZL-1,4,45,79,,5,1387,16,1,0.5,0.5,0.5,0.011546211142025132,0.011546211142025132,0.011546211142025132,0.053528040388758136,0.053528040388758136,0.053528040388758136,0.09061111073279968,0.09061111073279968,0.09061111073279968,10.6597611652826,10.6597611652826,10.6597611652826
ZL-1,4,45,80,,1,1080,16,1,1.5,1.5,1.5,0.008637961759949967,0.008637961759949967,0.008637961759949967,0.015774954077519353,0.015774954077519353,0.015774954077519353,0.06661469992368088,0.06661469992368088,0.06661469992368088,5.653138938897382,5.653138938897382,5.653138938897382
ZL-1,4,45,80,,3,1240,16,1,0.5,0.5,0.5,0.004302427411348275,0.004302427411348275,0.004302427411348275,0.007760683032922861,0.007760683032922861,0.007760683032922861,0.03191617308681784,0.03191617308681784,0.03191617308681784,3.801571172322382,3.801571172322382,3.801571172322382
ZL-1,4,45,80,,5,1400,16,1,0.0,0.0,0.0,0.002580635206490632,0.002580635206490632,0.002580635206490632,0.004610516000285184,0.004610516000285184,0.004610516000285184,0.018574620162102165,0.018574620162102165,0.018574620162102165,1.292278582185746,1.292278582185746,1.292278582185746
ZL-1,4,45,81,,1,1089,16,1,1.0,1.0,1.0,0.004451716526911796,0.004451716526911796,0.004451716526911796,0.006673388108842241,0.006673388108842241,0.006673388108842241,0.015096396100783806,0.015096396100783806,0.015096396100783806,1.9470495731464157,1.9470495731464157,1.9470495731464157
ZL-1,4,45,81,,3,1251,16,1,0.5,0.5,0.5,0.002009036222867009,0.002009036222867009,0.002009036222867009,0.002909674406590081,0.002909674406590081,0.002909674406590081,0.0060686775976462465,0.0060686775976462465,0.0060686775976462465,1.1778218093741601,1.1778218093741601,1.1778218093741601
ZL-1,4,45,81,,5,1413,16,1,0.5,0.5,0.5,0.0011553205780505157,0.0011553205780505157,0.0011553205780505157,0.0016375648145672736,0.0016375648145672736,0.0016375648145672736,0.003266574987264067,0.003266574987264067,0.003266574987264067,0.4534636364647311,0.4534636364647311,0.4534636364647311
ZL-1,4,45,82,,1,1098,16,1,1.5,1.5,1.5,0.0027705462111955277,0.0027705462111955277,0.0027705462111955277,0.0037398114748206737,0.0037398114748206737,0.0037398114748206737,0.006571342036595065,0.006571342036595065,0.006571342036595065,0.9899537206677744,0.9899537206677744,0.9899537206677744
ZL-1,4,45,82,,3,1262,16,1,0.5,0.5,0.5,0.0011986992891150135,0.0011986992891150135,0.0011986992891150135,0.0015586939400486126,0.0015586939400486126,0.0015586939400486126,0.002539784224240395,0.002539784224240395,0.002539784224240395,0.6132518996041458,0.6132518996041458,0.6132518996041458
ZL-1,4,45,82,,5,1426,16,1,0.5,0.5,0.5,0.0006847087475525745,0.0006847087475525745,0.0006847087475525745,0.0008690266995748093,0.0008690266995748093,0.0008690266995748093,0.001356504566160763,0.001356504566160763,0.001356504566160763,0.27946115477839145,0.27946115477839145,0.27946115477839145
ZL-1,4,46,76,,1,1052,16,1,1.0,1.0,1.0,0.11675750671612901,0.11675750671612901,0.11675750671612901,0.03227725004157185,0.03227725004157185,0.03227725004157185,0.011272829979424182,0.011272829979424182,0.011272829979424182,4.896521970905088,4.896521970905088,4.896521970905088
ZL-1,4,46,76,,3,1204,16,1,0.5,0.5,0.5,0.008821519093923195,0.008821519093923195,0.008821519093923195,0.004887966706982202,0.004887966706982202,0.004887966706982202,0.002641057396621559,0.002641057396621559,0.002641057396621559,0.7325554948602875,0.7325554948602875,0.7325554948602875
ZL-1,4,46,76,,5,1356,16,1,0.5,0.5,0.5,0.0029635366323294316,0.0029635366323294316,0.0029635366323294316,0.0019076691516426978,0.0019076691516426978,0.0019076691516426978,0.001175768465619265,0.001175768465619265,0.001175768465619265,0.04324759687232656,0.04324759687232656,0.04324759687232656
ZL-1,4,46,77,,1,1061,16,1,1.5,1.5,1.5,0.24249174225597103,0.24249174225597103,0.24249174225597103,0.48993046666433265,0.48993046666433265,0.48993046666433265,0.037840721110540515,0.037840721110540515,0.037840721110540515,57.718946649577035,57.718946649577035,57.718946649577035
ZL-1,4,46,77,,3,1215,16,1,0.5,0.5,0.5,0.1010277327012483,0.1010277327012483,0.1010277327012483,0.021166155935469624,0.021166155935469624,0.021166155935469624,0.006588897362352818,0.006588897362352818,0.006588897362352818,3.3164150464727546,3.3164150464727546,3.3164150464727546
ZL-1,4,46,77,,5,1369,16,1,0.5,0.5,0.5,0.016509242617833597,0.016509242617833597,0.016509242617833597,0.0063140291076633015,0.0063140291076633015,0.0063140291076633015,0.0026490302608413036,0.0026490302608413036,0.0026490302608413036,0.2635198812789775,0.2635198812789775,0.2635198812789775
ZL-1,4,46,78,,1,1070,16,1,1.0,1.0,1.0,0.02514313975288586,0.02514313975288586,0.02514313975288586,0.0782292163458582,0.0782292163458582,0.0782292163458582,0.6892721833359116,0.6892721833359116,0.6892721833359116,82.38755282308277,82.38755282308277,82.38755282308277
ZL-1,4,46,78,,3,1226,16,1,0.5,0.5,0.5,0.04503322690779556,0.04503322690779556,0.04503322690779556,0.6498821839418254,0.6498821839418254,0.6498821839418254,0.03944784789172656,0.03944784789172656,0.03944784789172656,134.57060974279528,134.57060974279528,134.57060974279528
ZL-1,4,46,78,,5,1382,16,1,0.5,0.5,0.5,0.10112509720278341,0.10112509720278341,0.10112509720278341,0.20385122529104832,0.20385122529104832,0.20385122529104832,0.011710514603652467,0.011710514603652467,0.011710514603652467,9.52510492562531,9.52510492562531,9.52510492562531
ZL-1,4,46,79,,1,1079,16,1,1.5,1.5,1.5,0.008870410517398402,0.008870410517398402,0.008870410517398402,0.016138620962263178,0.016138620962263178,0.016138620962263178,0.06799712229105337,0.06799712229105337,0.06799712229105337,6.135418677007652,6.135418677007652,6.135418677007652
ZL-1,4,46,79,,3,1237,16,1,0.5,0.5,0.5,0.00689394423823737,0.00689394423823737,0.00689394423823737,0.014779975153126353,0.014779975153126353,0.014779975153126353,0.14239844457339185,0.14239844457339185,0.14239844457339185,11.955653544861468,11.955653544861468,11.955653544861468
ZL-1,4,46,79,,5,1395,16,1,0.0,0.0,0.0,0.005513892192075105,0.005513892192075105,0.005513892192075105,0.013585781276946944,0.013585781276946944,0.013585781276946944,0.40729947136596323,0.40729947136596323,0.40729947136596323,12.90516723790146,12.90516723790146,12.90516723790146
ZL-1,4,46,80,,1,1088,16,1,1.0,1.0,1.0,0.004583501494188337,0.004583501494188337,0.004583501494188337,0.006839992643861647,0.006839992643861647,0.006839992643861647,0.015386316824891732,0.015386316824891732,0.015386316824891732,2.0999515095085397,2.0999515095085397,2.0999515095085397
ZL-1,4,46,80,,3,1248,16,1,0.5,0.5,0.5,0.002744664069783081,0.002744664069783081,0.002744664069783081,0.004223861476605319,0.004223861476605319,0.004223861476605319,0.010449278280209355,0.010449278280209355,0.010449278280209355,2.0225559400861792,2.0225559400861792,2.0225559400861792
ZL-1,4,46,80,,5,1408,16,1,0.5,0.5,0.5,0.0018354454285636388,0.0018354454285636388,0.0018354454285636388,0.0028735265410748095,0.0028735265410748095,0.0028735265410748095,0.007559262908405531,0.007559262908405531,0.007559262908405531,0.9454495359844325,0.9454495359844325,0.9454495359844325
