sample_index,delta_theta_deg,delta_theta_difference_from_IAR4_deg,delta_theta_difference_from_I03_deg,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,nearest_pair_kind,nearest_pair,overlap_or_touching_pass,cell_containment_pass,geometry_valid,validity_reasons,geometry_hash_sha256
7390,87.39,4.5690906789999985,1.5701387069999981,63.30656736270347,75.30656736270348,63.30656736270347,direct,"{""distance_nm"": 63.30656736270347, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.836984090643455, 61.5], ""point_b_nm"": [-34.83698409064345, -1.806567362703468], ""touch_or_overlap"": false}",True,True,True,,fb4c1b962979723bf9f3f3d4a6ee75fdd1e6483e22b2ba997e43320e1eeb1f5b
7391,87.391,4.570090679000003,1.571138707000003,63.307175398494564,75.30717539849456,63.307175398494564,direct,"{""distance_nm"": 63.307175398494564, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.838785150503355, 61.5], ""point_b_nm"": [-34.838785150503355, -1.807175398494565], ""touch_or_overlap"": false}",True,True,True,,8e8e5c40a9065d368c05f9648f6febcfcd1bbd346107f9549512e65db4407904
7392,87.392,4.571090678999994,1.5721387069999935,63.30778346571996,75.30778346571995,63.30778346571996,direct,"{""distance_nm"": 63.30778346571996, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.8405861997507, 61.5], ""point_b_nm"": [-34.84058619975072, -1.8077834657199545], ""touch_or_overlap"": false}",True,True,True,,17c500f152dbbc038c1576edf7f9c216d22467280b2b9eb74b3ad9ccce5ec17c
7393,87.393,4.572090678999999,1.5731387069999982,63.30839156437952,75.30839156437952,63.30839156437952,direct,"{""distance_nm"": 63.30839156437952, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.84238723838507, 61.5], ""point_b_nm"": [-34.84238723838507, -1.808391564379518], ""touch_or_overlap"": false}",True,True,True,,6bc20c3587ad6ae7884f27094efc537a7c19de3c91a0150bd7e93bc3fdd74a5b
7394,87.394,4.573090679000003,1.574138707000003,63.30899969447303,75.30899969447302,63.30899969447303,direct,"{""distance_nm"": 63.30899969447303, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.84418826640584, 61.5], ""point_b_nm"": [-34.84418826640583, -1.8089996944730282], ""touch_or_overlap"": false}",True,True,True,,cbd18f4959aacacf5677766269bb22745cd9d9045b44183cec97f18067f2c328
7395,87.395,4.574090678999994,1.5751387069999936,63.30960785600031,75.30960785600033,63.30960785600031,direct,"{""distance_nm"": 63.30960785600031, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.845989283812386, 61.5], ""point_b_nm"": [-34.84598928381239, -1.809607856000315], ""touch_or_overlap"": false}",True,True,True,,60cd6df60e3d7476cd33859081eb84e374555b6891d90e77018abf0b3b62f044
7396,87.396,4.575090678999999,1.5761387069999984,63.3102160489612,75.31021604896122,63.3102160489612,direct,"{""distance_nm"": 63.3102160489612, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.847790290604294, 61.5], ""point_b_nm"": [-34.84779029060431, -1.8102160489612031], ""touch_or_overlap"": false}",True,True,True,,f9210de27beba8ec0e8eef229d54350f44d4f77a90ca326210bf0ec373627fce
7397,87.397,4.5760906790000035,1.5771387070000031,63.3108242733555,75.31082427335551,63.3108242733555,direct,"{""distance_nm"": 63.3108242733555, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.849591286780964, 61.5], ""point_b_nm"": [-34.84959128678096, -1.8108242733554996], ""touch_or_overlap"": false}",True,True,True,,1ab8dc196b9673418fc4137b2910b9c92b9025d6484df0298dbfd9a8fb3bfeb3
7398,87.398,4.577090678999994,1.5781387069999937,63.311432529183,75.31143252918301,63.311432529183,direct,"{""distance_nm"": 63.311432529183, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.851392272341826, 61.5], ""point_b_nm"": [-34.85139227234182, -1.8114325291830033], ""touch_or_overlap"": false}",True,True,True,,524447934e501ca0f20c797f5593b621d3064460f99233e0cc06d4306e704d6b
7399,87.399,4.578090678999999,1.5791387069999985,63.31204081644355,75.31204081644356,63.31204081644355,direct,"{""distance_nm"": 63.31204081644355, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.85319324728633, 61.5], ""point_b_nm"": [-34.853193247286335, -1.8120408164435469], ""touch_or_overlap"": false}",True,True,True,,de9bf13b9f9c915dc7035395b084969b8a849a63062404695786e028a9eff29a
7400,87.4,4.579090679000004,1.5801387070000033,63.31264913513693,75.31264913513692,63.31264913513693,direct,"{""distance_nm"": 63.31264913513693, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.854994211613985, 61.5], ""point_b_nm"": [-34.854994211613985, -1.8126491351369294], ""touch_or_overlap"": false}",True,True,True,,aeab10c4e4aae8fe6ca18d6a84f07858f55f6b2d251ac43bace123ccc67b2cfb
7401,87.401,4.580090678999994,1.5811387069999938,63.31325748526299,75.313257485263,63.31325748526299,direct,"{""distance_nm"": 63.31325748526299, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.856795165324144, 61.5], ""point_b_nm"": [-34.856795165324144, -1.813257485262986], ""touch_or_overlap"": false}",True,True,True,,2fb53102e73c8be4ceb9775bba1ffb5460ff9c3b9c5539152c0baa0341e3b961
7402,87.402,4.581090678999999,1.5821387069999986,63.31386586682153,75.31386586682154,63.31386586682153,direct,"{""distance_nm"": 63.31386586682153, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.858596108416364, 61.5], ""point_b_nm"": [-34.858596108416364, -1.8138658668215273], ""touch_or_overlap"": false}",True,True,True,,327ec731085ed5c1589cd1e25c280b9480447b9e260d369ef0349118291db023
7403,87.403,4.582090679000004,1.5831387070000034,63.31447427981237,75.31447427981237,63.31447427981237,direct,"{""distance_nm"": 63.31447427981237, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.860397040890064, 61.5], ""point_b_nm"": [-34.86039704089006, -1.8144742798123694], ""touch_or_overlap"": false}",True,True,True,,fe169580665b6658fbb645f9797ae65a2f90043c26b8b6d00365a790e49c374b
7404,87.404,4.583090678999994,1.584138706999994,63.315082724235296,75.31508272423531,63.315082724235296,direct,"{""distance_nm"": 63.315082724235296, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.86219796274462, 61.5], ""point_b_nm"": [-34.86219796274462, -1.8150827242352983], ""touch_or_overlap"": false}",True,True,True,,c105731133e64f29bae2e2b337c3329be9565d8da3177c481e032dd640df5bc4
7405,87.405,4.584090678999999,1.5851387069999987,63.31569120009017,75.31569120009016,63.31569120009017,direct,"{""distance_nm"": 63.31569120009017, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.8639988739796, 61.5], ""point_b_nm"": [-34.86399887397959, -1.8156912000901684], ""touch_or_overlap"": false}",True,True,True,,8e66b22ccd3193aa8cb210dea5eafdb05730bb2cf030f5ee56ce1812fd6ad1e1
7406,87.406,4.585090679000004,1.5861387070000035,63.31629970737676,75.31629970737677,63.31629970737676,direct,"{""distance_nm"": 63.31629970737676, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.86579977459435, 61.5], ""point_b_nm"": [-34.86579977459435, -1.8162997073767573], ""touch_or_overlap"": false}",True,True,True,,6bdc9f59d2154d81d4fbca99eb3719ab29632613702dca7305ecf1b0ca066ca8
7407,87.407,4.5860906789999945,1.587138706999994,63.31690824609492,75.31690824609493,63.31690824609492,direct,"{""distance_nm"": 63.31690824609492, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.867600664588394, 61.5], ""point_b_nm"": [-34.86760066458839, -1.816908246094921], ""touch_or_overlap"": false}",True,True,True,,8b22f1c5781b92cbd7c6b1b470387aa2422b2e00ed6ac207b9238c08ff510de5
7408,87.408,4.587090678999999,1.5881387069999988,63.317516816244435,75.31751681624445,63.317516816244435,direct,"{""distance_nm"": 63.317516816244435, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.869401543961146, 61.5], ""point_b_nm"": [-34.869401543961146, -1.817516816244436], ""touch_or_overlap"": false}",True,True,True,,3078ae25eb60918787cc19f0f7e0fd8bc4b853176735eb08d4f5d7d83ca75b2d
7409,87.409,4.588090679000004,1.5891387070000036,63.318125417825144,75.31812541782514,63.318125417825144,direct,"{""distance_nm"": 63.318125417825144, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.871202412712094, 61.5], ""point_b_nm"": [-34.871202412712094, -1.818125417825143], ""touch_or_overlap"": false}",True,True,True,,de72a18723d01f640cae9ab15c3c22098e9bb26baad2a0dcdd841dc63c8d6639
7410,87.41,4.589090678999995,1.5901387069999942,63.31873405083684,75.31873405083681,63.31873405083684,direct,"{""distance_nm"": 63.31873405083684, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.87300327084063, 61.5], ""point_b_nm"": [-34.873003270840634, -1.8187340508368348], ""touch_or_overlap"": false}",True,True,True,,864cc33837ce26895f26015b38073feb3afc00d770534c1796ad12addeecdba8
7411,87.411,4.590090678999999,1.591138706999999,63.31934271527935,75.31934271527936,63.31934271527935,direct,"{""distance_nm"": 63.31934271527935, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.874804118346276, 61.5], ""point_b_nm"": [-34.87480411834628, -1.819342715279351], ""touch_or_overlap"": false}",True,True,True,,225e2d078ad3af95b9e6218d66bd66329df0e0dc478f4d20234c90dbc39dc222
7412,87.412,4.591090679000004,1.5921387070000037,63.31995141115248,75.31995141115249,63.31995141115248,direct,"{""distance_nm"": 63.31995141115248, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.87660495522843, 61.5], ""point_b_nm"": [-34.87660495522844, -1.819951411152484], ""touch_or_overlap"": false}",True,True,True,,2da3fa25498cdf9ddd931c645db5ebe62d9581692ade1bb202be51dfe41905a3
7413,87.413,4.592090678999995,1.5931387069999943,63.32056013845606,75.32056013845607,63.32056013845606,direct,"{""distance_nm"": 63.32056013845606, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.87840578148658, 61.5], ""point_b_nm"": [-34.87840578148658, -1.8205601384560608], ""touch_or_overlap"": false}",True,True,True,,f81c2b533476cea6fc59e648354e836f2940792e1ef830ebbfbb1a64dd79d9f7
7414,87.414,4.5930906789999995,1.594138706999999,63.321168897189885,75.32116889718989,63.321168897189885,direct,"{""distance_nm"": 63.321168897189885, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.88020659712015, 61.5], ""point_b_nm"": [-34.88020659712014, -1.8211688971898858], ""touch_or_overlap"": false}",True,True,True,,d66bb8989be4d0b1bc85430fd3a815e258be5858bfd4244c85887c4c78b9d4c1
7415,87.415,4.594090679000004,1.5951387070000038,63.32177768735379,75.3217776873538,63.32177768735379,direct,"{""distance_nm"": 63.32177768735379, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.88200740212862, 61.5], ""point_b_nm"": [-34.882007402128615, -1.8217776873537872], ""touch_or_overlap"": false}",True,True,True,,d58883abd3d0a68495ca94b258b96b4a80fbb07bdfe6e02f2115f095ed205d71
7416,87.416,4.595090678999995,1.5961387069999944,63.32238650894756,75.32238650894755,63.32238650894756,direct,"{""distance_nm"": 63.32238650894756, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.88380819651138, 61.5], ""point_b_nm"": [-34.883808196511374, -1.8223865089475562], ""touch_or_overlap"": false}",True,True,True,,8b7fbcd3dc875f43df39b58826a809e945e4cf21ccb93990f5fb11cb81e6fe79
7417,87.417,4.596090679,1.5971387069999992,63.322995361971046,75.32299536197104,63.322995361971046,direct,"{""distance_nm"": 63.322995361971046, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.88560898026796, 61.5], ""point_b_nm"": [-34.88560898026796, -1.8229953619710473], ""touch_or_overlap"": false}",True,True,True,,d68e507646aa30562846dedc84b63b8de9a252a030afb6f6005b8abb99a54703
7418,87.418,4.597090679000004,1.598138707000004,63.32360424642405,75.32360424642403,63.32360424642405,direct,"{""distance_nm"": 63.32360424642405, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.887409753397776, 61.5], ""point_b_nm"": [-34.88740975339778, -1.8236042464240472], ""touch_or_overlap"": false}",True,True,True,,2db85345a5d6a8f99ae59bb889ccad3c1e5031029edbfff0a4767d08e3d31394
7419,87.419,4.598090678999995,1.5991387069999945,63.32421316230636,75.32421316230636,63.32421316230636,direct,"{""distance_nm"": 63.32421316230636, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.889210515900274, 61.5], ""point_b_nm"": [-34.88921051590025, -1.8242131623063569], ""touch_or_overlap"": false}",True,True,True,,cb5731a58ecb2eec211427d3bf8dd31b132af42aa2b7ffad08429cf0470bb7ab
7420,87.42,4.599090679,1.6001387069999993,63.32482210961783,75.32482210961783,63.32482210961783,direct,"{""distance_nm"": 63.32482210961783, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.891011267774886, 61.5], ""point_b_nm"": [-34.8910112677749, -1.82482210961783], ""touch_or_overlap"": false}",True,True,True,,ca80f9cf054b5a2703c6b5e22536c5cefa1324aaf23477427b6a9f1d90c55f71
7421,87.421,4.6000906790000045,1.601138707000004,63.32543108835826,75.32543108835827,63.32543108835826,direct,"{""distance_nm"": 63.32543108835826, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.89281200902113, 61.5], ""point_b_nm"": [-34.892812009021114, -1.8254310883582592], ""touch_or_overlap"": false}",True,True,True,,b19e6c399df0044b58a6d685126f1f4e5474d31573227f452b13ef9b64917bf2
7422,87.422,4.601090678999995,1.6021387069999946,63.32604009852744,75.32604009852741,63.32604009852744,direct,"{""distance_nm"": 63.32604009852744, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.89461273963839, 61.5], ""point_b_nm"": [-34.894612739638376, -1.826040098527443], ""touch_or_overlap"": false}",True,True,True,,d0096aea068dfe010ab8ccff216931e680e7bcafcc9b3711206caead26890bf7
7423,87.423,4.602090679,1.6031387069999994,63.32664914012521,75.32664914012523,63.32664914012521,direct,"{""distance_nm"": 63.32664914012521, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.89641345962613, 61.5], ""point_b_nm"": [-34.896413459626125, -1.8266491401252147], ""touch_or_overlap"": false}",True,True,True,,740d8260da410a42925e639d040f727648c63de60c8a6b1bd90e7cebf0ec1661
7424,87.424,4.603090679000005,1.6041387070000042,63.3272582131514,75.32725821315142,63.3272582131514,direct,"{""distance_nm"": 63.3272582131514, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.89821416898384, 61.5], ""point_b_nm"": [-34.89821416898385, -1.8272582131514012], ""touch_or_overlap"": false}",True,True,True,,74d50993a9b91f9fee47c2f7f5b347b5123c0627c0ef6146cb9510ca12a3700e
7425,87.425,4.604090678999995,1.6051387069999947,63.32786731760578,75.32786731760581,63.32786731760578,direct,"{""distance_nm"": 63.32786731760578, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.90001486771091, 61.5], ""point_b_nm"": [-34.90001486771091, -1.8278673176057811], ""touch_or_overlap"": false}",True,True,True,,24ac9dfe453ede8e9b31e2df4b84f8c933a80af9fb95fc03b8147fe193b77e90
7426,87.426,4.605090679,1.6061387069999995,63.32847645348821,75.32847645348821,63.32847645348821,direct,"{""distance_nm"": 63.32847645348821, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.90181555580688, 61.5], ""point_b_nm"": [-34.90181555580688, -1.8284764534882076], ""touch_or_overlap"": false}",True,True,True,,ebf96cb6512e7b5e9f3ee45dea9b8c73b2e630513e1a6019bd07c2ae8e4f8dcc
7427,87.427,4.606090679000005,1.6071387070000043,63.32908562079847,75.32908562079848,63.32908562079847,direct,"{""distance_nm"": 63.32908562079847, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.90361623327114, 61.5], ""point_b_nm"": [-34.903616233271116, -1.8290856207984738], ""touch_or_overlap"": false}",True,True,True,,322676fa34c35df2f8e8548cb3aefc91a1a50ef56d0138653fc4df396a93ac85
7428,87.428,4.607090678999995,1.6081387069999948,63.32969481953639,75.3296948195364,63.32969481953639,direct,"{""distance_nm"": 63.32969481953639, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.90541690010308, 61.5], ""point_b_nm"": [-34.9054169001031, -1.8296948195363922], ""touch_or_overlap"": false}",True,True,True,,f561fe775316a52142158c2b4b0f936484e2998d5da008d20d2d25ad6f3de472
7429,87.429,4.608090679,1.6091387069999996,63.33030404970179,75.3303040497018,63.33030404970179,direct,"{""distance_nm"": 63.33030404970179, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.90721755630233, 61.5], ""point_b_nm"": [-34.907217556302314, -1.8303040497017902], ""touch_or_overlap"": false}",True,True,True,,6cda57d768c317e1c4fc9278cc1dff9ad3282c45fad2c5999472c1d2333bec24
