candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score,cavity_validity_class,effective_bottom_reflector,top_mirror_extraction_risk,angular_lobe_quality_flag,normal_offaxis_same_basis,I_proxy_normal_abs_at_453,I_proxy_offaxis_abs_at_453,I_proxy_peak_estimate_at_453,ratio_artifact_warning,fwhm_artifact_warning,physical_audit_warning,conservative_score
R2_1_02123,R2B_Khaidarov_hybrid_scaled_control,453,230,12,0,0.12,none,452.8,5.049393,0.0,9.0,0.0,1.585909,0.599404,0.374101,0.573245,0.727457,0.969642,2.64581,Level A,meets Level B or better constraints,2.282414,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.585909,0.599404,1.585909,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.118579
R2_1_04418,R2D_all_dielectric_highR_mediumR_scan,453,270,10,6,0.8534,SiO2_25nm,453.065,3.890496,2.0,7.0,2.0,1.570601,0.643756,0.410275,0.584952,0.672622,0.962901,2.439745,Level A,meets Level B or better constraints,2.280946,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.570601,0.643756,1.570601,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.808197
R2_1_04582,R2D_all_dielectric_highR_mediumR_scan,453,230,12,2,0.4727,SiO2_25nm,452.305,4.360571,2.0,7.0,2.0,1.548629,0.539406,0.435288,0.620596,0.704845,0.966553,2.870988,Level A,meets Level B or better constraints,2.278352,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.548629,0.539406,1.548629,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.026041
R2_1_04603,R2D_all_dielectric_highR_mediumR_scan,453,280,12,2,0.4727,none,453.18,4.360571,0.0,5.0,0.0,1.511052,0.575876,0.459675,0.586052,0.658902,0.961343,2.623916,Level A,meets Level B or better constraints,2.278227,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.511052,0.575876,1.511052,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.152162
R2_1_04518,R2D_all_dielectric_highR_mediumR_scan,453,220,12,0,0.12,SiO2_25nm,452.125,4.959948,2.0,8.0,2.0,1.553901,0.502618,0.413061,0.627483,0.740345,0.970629,3.091617,Level A,meets Level B or better constraints,2.277684,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.553901,0.502618,1.553901,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.94874
R2_1_02133,R2B_Khaidarov_hybrid_scaled_control,453,260,12,0,0.12,TiO2_25nm,452.825,5.049393,0.0,9.0,0.0,1.580349,0.599266,0.375401,0.573055,0.725503,0.969401,2.637139,Level A,meets Level B or better constraints,2.273932,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.580349,0.599266,1.580349,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.124616
R2_1_04247,R2D_all_dielectric_highR_mediumR_scan,453,290,10,0,0.12,none,453.4,5.014721,0.0,8.0,0.0,1.547217,0.547595,0.388931,0.590293,0.734066,0.970232,2.825478,Level A,meets Level B or better constraints,2.266839,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.547217,0.547595,1.547217,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.953808
R2_1_02197,R2B_Khaidarov_hybrid_scaled_control,453,270,12,2,0.4727,TiO2_25nm,453.005,4.429555,0.0,8.0,0.0,1.566231,0.625875,0.388109,0.572427,0.699205,0.966097,2.502464,Level A,meets Level B or better constraints,2.266086,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.566231,0.625875,1.566231,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.902049
R2_1_04257,R2D_all_dielectric_highR_mediumR_scan,453,320,10,0,0.12,TiO2_25nm,453.425,5.014721,1.0,9.0,1.0,1.562359,0.548122,0.384183,0.590536,0.739895,0.970942,2.850384,Level A,meets Level B or better constraints,2.264096,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.562359,0.548122,1.562359,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.076593
R2_1_04599,R2D_all_dielectric_highR_mediumR_scan,453,270,12,2,0.4727,none,452.88,4.360571,0.0,5.0,0.0,1.499096,0.577386,0.459724,0.582605,0.655242,0.960928,2.59635,Level A,meets Level B or better constraints,2.258806,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.499096,0.577386,1.499096,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.133829
R2_1_02152,R2B_Khaidarov_hybrid_scaled_control,453,310,12,0,0.12,TiO2_50nm,453.45,5.049393,1.0,9.0,1.0,1.582916,0.59215,0.368362,0.57325,0.73484,0.970562,2.673166,Level A,meets Level B or better constraints,2.258681,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.582916,0.59215,1.582916,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.182614
R2_1_04256,R2D_all_dielectric_highR_mediumR_scan,453,320,10,0,0.12,TiO2_50nm,452.55,5.014721,1.0,9.0,1.0,1.558596,0.546802,0.384183,0.590536,0.739895,0.970942,2.850384,Level A,meets Level B or better constraints,2.255389,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.558596,0.546802,1.558596,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.077158
R2_1_02212,R2B_Khaidarov_hybrid_scaled_control,453,310,12,2,0.4727,TiO2_50nm,453.33,4.429555,1.0,8.0,1.0,1.573015,0.617763,0.383035,0.575255,0.708508,0.967192,2.546309,Level A,meets Level B or better constraints,2.255268,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.573015,0.617763,1.573015,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.849373
R2_1_04317,R2D_all_dielectric_highR_mediumR_scan,453,320,10,2,0.4727,TiO2_25nm,453.305,4.40285,1.0,8.0,1.0,1.550286,0.574962,0.400326,0.591234,0.711798,0.967464,2.69633,Level A,meets Level B or better constraints,2.255111,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.550286,0.574962,1.550286,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.938113
R2_1_04646,R2D_all_dielectric_highR_mediumR_scan,453,240,12,4,0.722,SiO2_25nm,452.485,4.017483,2.0,6.0,2.0,1.535021,0.584091,0.455225,0.594854,0.662723,0.961775,2.628051,Level A,meets Level B or better constraints,2.254451,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.535021,0.584091,1.535021,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.965685
R2_1_02187,R2B_Khaidarov_hybrid_scaled_control,453,240,12,2,0.4727,none,452.98,4.429555,0.0,8.0,0.0,1.55731,0.625519,0.389188,0.571486,0.696753,0.96581,2.489628,Level A,meets Level B or better constraints,2.247101,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.55731,0.625519,1.55731,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.893009
R2_1_04307,R2D_all_dielectric_highR_mediumR_scan,453,290,10,2,0.4727,none,453.28,4.40285,0.0,7.0,0.0,1.530123,0.575486,0.404521,0.588612,0.704527,0.966621,2.658836,Level A,meets Level B or better constraints,2.246759,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.530123,0.575486,1.530123,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.052592
R2_1_04542,R2D_all_dielectric_highR_mediumR_scan,453,280,12,0,0.12,SiO2_25nm,453.925,4.959948,2.0,8.0,2.0,1.538219,0.497545,0.413061,0.627483,0.740345,0.970629,3.091617,Level A,meets Level B or better constraints,2.246393,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.538219,0.497545,1.538219,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.951093
R2_1_04617,R2D_all_dielectric_highR_mediumR_scan,453,320,12,2,0.4727,TiO2_25nm,453.505,4.360571,1.0,6.0,1.0,1.517168,0.557503,0.45759,0.598352,0.672615,0.962897,2.721362,Level A,meets Level B or better constraints,2.246332,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.517168,0.557503,1.517168,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.071547
R2_1_02204,R2B_Khaidarov_hybrid_scaled_control,453,290,12,2,0.4727,TiO2_50nm,452.73,4.429555,0.0,8.0,0.0,1.566452,0.620153,0.385721,0.574028,0.703956,0.966655,2.525914,Level A,meets Level B or better constraints,2.245752,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.566452,0.620153,1.566452,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.916152
R2_1_04245,R2D_all_dielectric_highR_mediumR_scan,453,290,10,0,0.12,TiO2_25nm,452.525,5.014721,0.0,8.0,0.0,1.536062,0.543647,0.388931,0.590293,0.734066,0.970232,2.825478,Level A,meets Level B or better constraints,2.240978,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.536062,0.543647,1.536062,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.955482
R2_1_02268,R2B_Khaidarov_hybrid_scaled_control,453,300,12,4,0.722,TiO2_50nm,452.91,4.075965,1.0,7.0,1.0,1.557112,0.655774,0.398332,0.567894,0.673756,0.963074,2.374464,Level A,meets Level B or better constraints,2.23945,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.557112,0.655774,1.557112,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.832168
R2_1_04414,R2D_all_dielectric_highR_mediumR_scan,453,260,10,6,0.8534,SiO2_25nm,452.765,3.890496,2.0,7.0,2.0,1.553609,0.637752,0.412719,0.583639,0.670169,0.962623,2.436071,Level A,meets Level B or better constraints,2.235965,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.553609,0.637752,1.553609,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.803444
R2_1_02141,R2B_Khaidarov_hybrid_scaled_control,453,280,12,0,0.12,TiO2_25nm,453.425,5.049393,0.0,9.0,0.0,1.568567,0.591074,0.372746,0.57336,0.729368,0.969879,2.653759,Level A,meets Level B or better constraints,2.233561,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.568567,0.591074,1.568567,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.116411
R2_1_02272,R2B_Khaidarov_hybrid_scaled_control,453,310,12,4,0.722,TiO2_50nm,453.21,4.075965,1.0,7.0,1.0,1.556706,0.651966,0.397235,0.569366,0.676487,0.963387,2.38771,Level A,meets Level B or better constraints,2.230447,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.556706,0.651966,1.556706,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.840055
R2_1_04309,R2D_all_dielectric_highR_mediumR_scan,453,300,10,2,0.4727,TiO2_25nm,452.705,4.40285,1.0,8.0,1.0,1.536498,0.57499,0.40321,0.589589,0.707005,0.966908,2.672215,Level A,meets Level B or better constraints,2.228505,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.536498,0.57499,1.536498,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.921576
R2_1_04714,R2D_all_dielectric_highR_mediumR_scan,453,260,12,6,0.8534,SiO2_25nm,452.965,3.857448,2.0,5.0,2.0,1.511452,0.643916,0.464265,0.54861,0.614879,0.956352,2.34728,Level A,meets Level B or better constraints,2.225488,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.511452,0.643916,1.511452,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.86649
R2_1_04350,R2D_all_dielectric_highR_mediumR_scan,453,250,10,4,0.722,SiO2_25nm,452.585,4.053343,2.0,8.0,2.0,1.551142,0.595344,0.398652,0.593375,0.702463,0.966322,2.605453,Level A,meets Level B or better constraints,2.22544,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.551142,0.595344,1.551142,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.831676
R2_1_02140,R2B_Khaidarov_hybrid_scaled_control,453,280,12,0,0.12,TiO2_50nm,452.55,5.049393,0.0,9.0,0.0,1.56484,0.589669,0.372746,0.57336,0.729368,0.969879,2.653759,Level A,meets Level B or better constraints,2.225011,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.56484,0.589669,1.56484,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.11697
R2_1_02234,R2B_Khaidarov_hybrid_scaled_control,453,210,12,4,0.722,SiO2_25nm,452.585,4.075965,2.0,9.0,2.0,1.587911,0.641074,0.370079,0.578026,0.710038,0.967267,2.476955,Level A,meets Level B or better constraints,2.223248,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.587911,0.641074,1.587911,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.698282
R2_1_04377,R2D_all_dielectric_highR_mediumR_scan,453,320,10,4,0.722,TiO2_25nm,453.185,4.053343,1.0,7.0,1.0,1.52954,0.608542,0.415772,0.582505,0.678113,0.963541,2.513449,Level A,meets Level B or better constraints,2.222038,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.52954,0.608542,1.52954,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.913233
R2_1_02201,R2B_Khaidarov_hybrid_scaled_control,453,280,12,2,0.4727,TiO2_25nm,453.305,4.429555,0.0,8.0,0.0,1.554099,0.618039,0.386953,0.573274,0.701606,0.966379,2.514564,Level A,meets Level B or better constraints,2.219659,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.554099,0.618039,1.554099,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.907489
R2_1_04373,R2D_all_dielectric_highR_mediumR_scan,453,310,10,4,0.722,TiO2_25nm,452.885,4.053343,1.0,7.0,1.0,1.525563,0.610645,0.416914,0.580716,0.675254,0.963215,2.498279,Level A,meets Level B or better constraints,2.21898,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.525563,0.610645,1.525563,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.903534
R2_1_04605,R2D_all_dielectric_highR_mediumR_scan,453,290,12,2,0.4727,TiO2_25nm,452.605,4.360571,0.0,6.0,0.0,1.498958,0.565593,0.459435,0.589351,0.662468,0.961747,2.650242,Level A,meets Level B or better constraints,2.212824,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.498958,0.565593,1.498958,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.106143
R2_1_04602,R2D_all_dielectric_highR_mediumR_scan,453,280,12,2,0.4727,SiO2_25nm,453.805,4.360571,2.0,7.0,2.0,1.513267,0.526603,0.432341,0.621557,0.70712,0.966812,2.873638,Level A,meets Level B or better constraints,2.209431,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.513267,0.526603,1.513267,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.022327
R2_1_02119,R2B_Khaidarov_hybrid_scaled_control,453,220,12,0,0.12,none,452.5,5.049393,0.0,9.0,0.0,1.556778,0.586631,0.372746,0.57336,0.729368,0.969879,2.653759,Level A,meets Level B or better constraints,2.206925,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.556778,0.586631,1.556778,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.118179
R2_1_04362,R2D_all_dielectric_highR_mediumR_scan,453,280,10,4,0.722,SiO2_25nm,453.485,4.053343,2.0,8.0,2.0,1.540013,0.589429,0.391262,0.594385,0.70888,0.967059,2.612717,Level A,meets Level B or better constraints,2.202096,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.540013,0.589429,1.540013,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.834365
R2_1_02131,R2B_Khaidarov_hybrid_scaled_control,453,250,12,0,0.12,none,453.4,5.049393,0.0,9.0,0.0,1.550862,0.590185,0.376646,0.572788,0.723503,0.969156,2.627757,Level A,meets Level B or better constraints,2.20154,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.550862,0.590185,1.550862,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-1.134668
R2_1_04531,R2D_all_dielectric_highR_mediumR_scan,453,250,12,0,0.12,none,452.4,4.959948,0.0,6.0,0.0,1.482445,0.524548,0.44908,0.605052,0.690731,0.964963,2.826135,Level A,meets Level B or better constraints,2.200341,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.482445,0.524548,1.482445,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.838748
R2_1_04299,R2D_all_dielectric_highR_mediumR_scan,453,270,10,2,0.4727,none,452.68,4.40285,0.0,7.0,0.0,1.507032,0.573122,0.406877,0.586345,0.699407,0.966029,2.629514,Level A,meets Level B or better constraints,2.198942,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.507032,0.573122,1.507032,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.031535
R2_1_02183,R2B_Khaidarov_hybrid_scaled_control,453,230,12,2,0.4727,none,452.68,4.429555,0.0,8.0,0.0,1.543736,0.616887,0.388109,0.572427,0.699205,0.966097,2.502464,Level A,meets Level B or better constraints,2.198586,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.543736,0.616887,1.543736,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.898674
R2_1_04367,R2D_all_dielectric_highR_mediumR_scan,453,290,10,4,0.722,none,453.16,4.053343,0.0,6.0,0.0,1.501841,0.609269,0.418822,0.576764,0.669334,0.962541,2.464989,Level A,meets Level B or better constraints,2.198413,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.501841,0.609269,1.501841,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,2.020002
R2_1_04422,R2D_all_dielectric_highR_mediumR_scan,453,280,10,6,0.8534,SiO2_25nm,453.365,3.890496,2.0,7.0,2.0,1.535396,0.628742,0.407678,0.586117,0.675003,0.963171,2.442011,Level A,meets Level B or better constraints,2.19555,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.535396,0.628742,1.535396,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.804276
R2_1_04286,R2D_all_dielectric_highR_mediumR_scan,453,240,10,2,0.4727,SiO2_25nm,452.405,4.40285,2.0,9.0,2.0,1.53885,0.557303,0.379484,0.593089,0.733878,0.970065,2.761246,Level A,meets Level B or better constraints,2.190896,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.53885,0.557303,1.53885,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.835347
R2_1_04235,R2D_all_dielectric_highR_mediumR_scan,453,260,10,0,0.12,none,452.5,5.014721,0.0,8.0,0.0,1.510092,0.540646,0.393117,0.589293,0.727821,0.96948,2.793127,Level A,meets Level B or better constraints,2.189538,top_filter_only,none in proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.510092,0.540646,1.510092,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,"top-filter control, not true RCLED cavity",-0.978788
R2_1_02193,R2B_Khaidarov_hybrid_scaled_control,453,260,12,2,0.4727,TiO2_25nm,452.705,4.429555,0.0,8.0,0.0,1.538364,0.617909,0.389188,0.571486,0.696753,0.96581,2.489628,Level A,meets Level B or better constraints,2.189319,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.538364,0.617909,1.538364,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.890167
R2_1_04302,R2D_all_dielectric_highR_mediumR_scan,453,280,10,2,0.4727,SiO2_25nm,453.605,4.40285,2.0,9.0,2.0,1.538409,0.557225,0.374643,0.59216,0.737396,0.970488,2.76084,Level A,meets Level B or better constraints,2.189094,weak_bottom_reflector,weak DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.538409,0.557225,1.538409,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,0.835037
R2_1_02246,R2B_Khaidarov_hybrid_scaled_control,453,240,12,4,0.722,SiO2_25nm,453.485,4.075965,2.0,9.0,2.0,1.568362,0.63356,0.3772,0.578214,0.704121,0.966575,2.475473,Level A,meets Level B or better constraints,2.184663,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.568362,0.63356,1.568362,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.694461
R2_1_04718,R2D_all_dielectric_highR_mediumR_scan,453,270,12,6,0.8534,SiO2_25nm,453.265,3.857448,2.0,5.0,2.0,1.496746,0.635691,0.462335,0.55166,0.617659,0.956667,2.35452,Level A,meets Level B or better constraints,2.181302,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.496746,0.635691,1.496746,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.868628
R2_1_04363,R2D_all_dielectric_highR_mediumR_scan,453,280,10,4,0.722,none,452.86,4.053343,0.0,6.0,0.0,1.492226,0.60984,0.419585,0.5746,0.666271,0.962193,2.446913,Level A,meets Level B or better constraints,2.180612,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.492226,0.60984,1.492226,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,2.007714
R2_1_02261,R2B_Khaidarov_hybrid_scaled_control,453,280,12,4,0.722,TiO2_25nm,453.185,4.075965,0.0,7.0,0.0,1.530895,0.652702,0.400211,0.56461,0.668115,0.962429,2.345473,Level A,meets Level B or better constraints,2.180589,true_two_mirror_cavity,DBR proxy,high,single_near_normal_lobe_proxy,yes_proxy_I_basis,1.530895,0.652702,1.530895,,proxy_formula_repeated_value_not_true_interpolated_TMM_FWHM,needs FDTD confirmation,1.890841
