candidate_id,compiled_layer_sequence,complex_index_reconstruction,defect_material_id,duplicate_group_id,extrapolation_policy,geometry,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,logical_layer_sequence,low_index_material_id,material_model,material_policy_id,physical_sequence_hash,propagation_direction,topology_id,total_layer_count_compiled,total_layer_count_logical,total_thickness_nm
EX_N4_L82_H44_C158,L82 H44 L82 H44 L82 H44 L82 H44 L158 H44 L82 H44 L82 H44 L82 H44 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a4ad42f51fb2d4d3,forbidden,"{""N"": 4, ""L_nm"": 82, ""H_nm"": 44, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H44 L82 H44 L82 H44 L82 H44 L158 H44 L82 H44 L82 H44 L82 H44 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a4ad42f51fb2d4d3,GaN -> reverse(stack) -> Air,Explicit,17,17,1166
EX_N4_L82_H44_C159,L82 H44 L82 H44 L82 H44 L82 H44 L159 H44 L82 H44 L82 H44 L82 H44 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_67a98fb054bab150,forbidden,"{""N"": 4, ""L_nm"": 82, ""H_nm"": 44, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H44 L82 H44 L82 H44 L82 H44 L159 H44 L82 H44 L82 H44 L82 H44 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,67a98fb054bab150,GaN -> reverse(stack) -> Air,Explicit,17,17,1167
EX_N4_L82_H44_C160,L82 H44 L82 H44 L82 H44 L82 H44 L160 H44 L82 H44 L82 H44 L82 H44 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c3b9385e05711d32,forbidden,"{""N"": 4, ""L_nm"": 82, ""H_nm"": 44, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H44 L82 H44 L82 H44 L82 H44 L160 H44 L82 H44 L82 H44 L82 H44 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,c3b9385e05711d32,GaN -> reverse(stack) -> Air,Explicit,17,17,1168
EX_N4_L82_H44_C161,L82 H44 L82 H44 L82 H44 L82 H44 L161 H44 L82 H44 L82 H44 L82 H44 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_94f45348a169935e,forbidden,"{""N"": 4, ""L_nm"": 82, ""H_nm"": 44, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H44 L82 H44 L82 H44 L82 H44 L161 H44 L82 H44 L82 H44 L82 H44 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,94f45348a169935e,GaN -> reverse(stack) -> Air,Explicit,17,17,1169
EX_N4_L82_H44_C162,L82 H44 L82 H44 L82 H44 L82 H44 L162 H44 L82 H44 L82 H44 L82 H44 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c3d5535a0aba00ad,forbidden,"{""N"": 4, ""L_nm"": 82, ""H_nm"": 44, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H44 L82 H44 L82 H44 L82 H44 L162 H44 L82 H44 L82 H44 L82 H44 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,c3d5535a0aba00ad,GaN -> reverse(stack) -> Air,Explicit,17,17,1170
EX_N4_L76_H45_C152,L76 H45 L76 H45 L76 H45 L76 H45 L152 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_74b6446f5a6d9514,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L152 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,74b6446f5a6d9514,GaN -> reverse(stack) -> Air,Explicit,17,17,1120
EX_N4_L76_H45_C153,L76 H45 L76 H45 L76 H45 L76 H45 L153 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ba787052adff3481,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L153 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ba787052adff3481,GaN -> reverse(stack) -> Air,Explicit,17,17,1121
EX_N4_L76_H45_C154,L76 H45 L76 H45 L76 H45 L76 H45 L154 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_118318174c17e695,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L154 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,118318174c17e695,GaN -> reverse(stack) -> Air,Explicit,17,17,1122
EX_N4_L76_H45_C155,L76 H45 L76 H45 L76 H45 L76 H45 L155 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d7db2c03036896e0,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L155 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d7db2c03036896e0,GaN -> reverse(stack) -> Air,Explicit,17,17,1123
EX_N4_L76_H45_C156,L76 H45 L76 H45 L76 H45 L76 H45 L156 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_274a6b63e1a4c0f3,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L156 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,274a6b63e1a4c0f3,GaN -> reverse(stack) -> Air,Explicit,17,17,1124
EX_N4_L76_H45_C157,L76 H45 L76 H45 L76 H45 L76 H45 L157 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_573348f34127a517,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L157 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,573348f34127a517,GaN -> reverse(stack) -> Air,Explicit,17,17,1125
EX_N4_L76_H45_C158,L76 H45 L76 H45 L76 H45 L76 H45 L158 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_6a20c115219bf38f,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L158 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6a20c115219bf38f,GaN -> reverse(stack) -> Air,Explicit,17,17,1126
EX_N4_L76_H45_C159,L76 H45 L76 H45 L76 H45 L76 H45 L159 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_30833646a3fa522d,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L159 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,30833646a3fa522d,GaN -> reverse(stack) -> Air,Explicit,17,17,1127
EX_N4_L76_H45_C160,L76 H45 L76 H45 L76 H45 L76 H45 L160 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_cf2f608326d6e2a1,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L160 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,cf2f608326d6e2a1,GaN -> reverse(stack) -> Air,Explicit,17,17,1128
EX_N4_L76_H45_C161,L76 H45 L76 H45 L76 H45 L76 H45 L161 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c13ebbc854a03193,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L161 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,c13ebbc854a03193,GaN -> reverse(stack) -> Air,Explicit,17,17,1129
EX_N4_L76_H45_C162,L76 H45 L76 H45 L76 H45 L76 H45 L162 H45 L76 H45 L76 H45 L76 H45 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ca567e61f46815a3,forbidden,"{""N"": 4, ""L_nm"": 76, ""H_nm"": 45, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H45 L76 H45 L76 H45 L76 H45 L162 H45 L76 H45 L76 H45 L76 H45 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ca567e61f46815a3,GaN -> reverse(stack) -> Air,Explicit,17,17,1130
EX_N4_L77_H45_C152,L77 H45 L77 H45 L77 H45 L77 H45 L152 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_c5468b7dcbefabca,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L152 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,c5468b7dcbefabca,GaN -> reverse(stack) -> Air,Explicit,17,17,1128
EX_N4_L77_H45_C153,L77 H45 L77 H45 L77 H45 L77 H45 L153 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_88b1676e12e0827a,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L153 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,88b1676e12e0827a,GaN -> reverse(stack) -> Air,Explicit,17,17,1129
EX_N4_L77_H45_C154,L77 H45 L77 H45 L77 H45 L77 H45 L154 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_dbd1ce98536402dc,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L154 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,dbd1ce98536402dc,GaN -> reverse(stack) -> Air,Explicit,17,17,1130
EX_N4_L77_H45_C155,L77 H45 L77 H45 L77 H45 L77 H45 L155 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_0fe4b550841eb3b8,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L155 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,0fe4b550841eb3b8,GaN -> reverse(stack) -> Air,Explicit,17,17,1131
EX_N4_L77_H45_C156,L77 H45 L77 H45 L77 H45 L77 H45 L156 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_161f2534acd7f9fe,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L156 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,161f2534acd7f9fe,GaN -> reverse(stack) -> Air,Explicit,17,17,1132
EX_N4_L77_H45_C157,L77 H45 L77 H45 L77 H45 L77 H45 L157 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7d55cfa09a17d46b,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L157 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7d55cfa09a17d46b,GaN -> reverse(stack) -> Air,Explicit,17,17,1133
EX_N4_L77_H45_C158,L77 H45 L77 H45 L77 H45 L77 H45 L158 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_554c63e52693e000,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L158 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,554c63e52693e000,GaN -> reverse(stack) -> Air,Explicit,17,17,1134
EX_N4_L77_H45_C159,L77 H45 L77 H45 L77 H45 L77 H45 L159 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_df4dc028f32356ae,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L159 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,df4dc028f32356ae,GaN -> reverse(stack) -> Air,Explicit,17,17,1135
EX_N4_L77_H45_C160,L77 H45 L77 H45 L77 H45 L77 H45 L160 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_34f8bc96f1f2f996,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L160 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,34f8bc96f1f2f996,GaN -> reverse(stack) -> Air,Explicit,17,17,1136
EX_N4_L77_H45_C161,L77 H45 L77 H45 L77 H45 L77 H45 L161 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9de02f766d375627,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L161 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,9de02f766d375627,GaN -> reverse(stack) -> Air,Explicit,17,17,1137
EX_N4_L77_H45_C162,L77 H45 L77 H45 L77 H45 L77 H45 L162 H45 L77 H45 L77 H45 L77 H45 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_dbb5d26da43047b5,forbidden,"{""N"": 4, ""L_nm"": 77, ""H_nm"": 45, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H45 L77 H45 L77 H45 L77 H45 L162 H45 L77 H45 L77 H45 L77 H45 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,dbb5d26da43047b5,GaN -> reverse(stack) -> Air,Explicit,17,17,1138
EX_N4_L78_H45_C152,L78 H45 L78 H45 L78 H45 L78 H45 L152 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d2f1635d9523455e,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L152 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d2f1635d9523455e,GaN -> reverse(stack) -> Air,Explicit,17,17,1136
EX_N4_L78_H45_C153,L78 H45 L78 H45 L78 H45 L78 H45 L153 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9afebae8e9b97dc9,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L153 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,9afebae8e9b97dc9,GaN -> reverse(stack) -> Air,Explicit,17,17,1137
EX_N4_L78_H45_C154,L78 H45 L78 H45 L78 H45 L78 H45 L154 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2a910a3b89d0cfa0,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L154 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2a910a3b89d0cfa0,GaN -> reverse(stack) -> Air,Explicit,17,17,1138
EX_N4_L78_H45_C155,L78 H45 L78 H45 L78 H45 L78 H45 L155 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ebdf0d393f1b084d,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L155 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ebdf0d393f1b084d,GaN -> reverse(stack) -> Air,Explicit,17,17,1139
EX_N4_L78_H45_C156,L78 H45 L78 H45 L78 H45 L78 H45 L156 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_d9227435be12c8f6,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L156 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,d9227435be12c8f6,GaN -> reverse(stack) -> Air,Explicit,17,17,1140
EX_N4_L78_H45_C157,L78 H45 L78 H45 L78 H45 L78 H45 L157 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7208ed92096b6b56,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L157 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7208ed92096b6b56,GaN -> reverse(stack) -> Air,Explicit,17,17,1141
EX_N4_L78_H45_C158,L78 H45 L78 H45 L78 H45 L78 H45 L158 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_29222af93e32907f,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L158 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,29222af93e32907f,GaN -> reverse(stack) -> Air,Explicit,17,17,1142
EX_N4_L78_H45_C159,L78 H45 L78 H45 L78 H45 L78 H45 L159 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_edd26d96fdce52b7,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L159 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,edd26d96fdce52b7,GaN -> reverse(stack) -> Air,Explicit,17,17,1143
EX_N4_L78_H45_C160,L78 H45 L78 H45 L78 H45 L78 H45 L160 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ecd8d556bac71d7e,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L160 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,ecd8d556bac71d7e,GaN -> reverse(stack) -> Air,Explicit,17,17,1144
EX_N4_L78_H45_C161,L78 H45 L78 H45 L78 H45 L78 H45 L161 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_5811c5b28f3f7ced,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L161 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5811c5b28f3f7ced,GaN -> reverse(stack) -> Air,Explicit,17,17,1145
EX_N4_L78_H45_C162,L78 H45 L78 H45 L78 H45 L78 H45 L162 H45 L78 H45 L78 H45 L78 H45 L78,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4f1f3c34819d0058,forbidden,"{""N"": 4, ""L_nm"": 78, ""H_nm"": 45, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L78 H45 L78 H45 L78 H45 L78 H45 L162 H45 L78 H45 L78 H45 L78 H45 L78,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4f1f3c34819d0058,GaN -> reverse(stack) -> Air,Explicit,17,17,1146
EX_N4_L79_H45_C152,L79 H45 L79 H45 L79 H45 L79 H45 L152 H45 L79 H45 L79 H45 L79 H45 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_564395003add523c,forbidden,"{""N"": 4, ""L_nm"": 79, ""H_nm"": 45, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H45 L79 H45 L79 H45 L79 H45 L152 H45 L79 H45 L79 H45 L79 H45 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,564395003add523c,GaN -> reverse(stack) -> Air,Explicit,17,17,1144
EX_N4_L79_H45_C153,L79 H45 L79 H45 L79 H45 L79 H45 L153 H45 L79 H45 L79 H45 L79 H45 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_dfbb9669ee18ce44,forbidden,"{""N"": 4, ""L_nm"": 79, ""H_nm"": 45, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H45 L79 H45 L79 H45 L79 H45 L153 H45 L79 H45 L79 H45 L79 H45 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,dfbb9669ee18ce44,GaN -> reverse(stack) -> Air,Explicit,17,17,1145
EX_N4_L79_H45_C154,L79 H45 L79 H45 L79 H45 L79 H45 L154 H45 L79 H45 L79 H45 L79 H45 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_452ef611dde8da86,forbidden,"{""N"": 4, ""L_nm"": 79, ""H_nm"": 45, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H45 L79 H45 L79 H45 L79 H45 L154 H45 L79 H45 L79 H45 L79 H45 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,452ef611dde8da86,GaN -> reverse(stack) -> Air,Explicit,17,17,1146
EX_N4_L79_H45_C155,L79 H45 L79 H45 L79 H45 L79 H45 L155 H45 L79 H45 L79 H45 L79 H45 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_a23ce3e6444792f0,forbidden,"{""N"": 4, ""L_nm"": 79, ""H_nm"": 45, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H45 L79 H45 L79 H45 L79 H45 L155 H45 L79 H45 L79 H45 L79 H45 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,a23ce3e6444792f0,GaN -> reverse(stack) -> Air,Explicit,17,17,1147
EX_N4_L79_H45_C156,L79 H45 L79 H45 L79 H45 L79 H45 L156 H45 L79 H45 L79 H45 L79 H45 L79,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_393fd2bda282ddb8,forbidden,"{""N"": 4, ""L_nm"": 79, ""H_nm"": 45, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L79 H45 L79 H45 L79 H45 L79 H45 L156 H45 L79 H45 L79 H45 L79 H45 L79,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,393fd2bda282ddb8,GaN -> reverse(stack) -> Air,Explicit,17,17,1148
