case_id,angle_deg,normalized_intensity
BARE_GAN_AIR_450_XDIPOLE,-8.19666290548605,0.008252697755058214
BARE_GAN_AIR_450_XDIPOLE,-8.138751030012616,0.008258466935891422
BARE_GAN_AIR_450_XDIPOLE,-8.080847524434345,0.00826482145630989
BARE_GAN_AIR_450_XDIPOLE,-8.022952326010383,0.008271752634588923
BARE_GAN_AIR_450_XDIPOLE,-7.965065372078785,0.008279250812048212
BARE_GAN_AIR_450_XDIPOLE,-7.9071866000558915,0.008287305365730894
BARE_GAN_AIR_450_XDIPOLE,-7.849315947435625,0.008295904722454613
BARE_GAN_AIR_450_XDIPOLE,-7.791453351788864,0.008305036374243279
BARE_GAN_AIR_450_XDIPOLE,-7.733598750762819,0.008314686895147349
BARE_GAN_AIR_450_XDIPOLE,-7.6757520820803355,0.008324841959460184
BARE_GAN_AIR_450_XDIPOLE,-7.617913283539282,0.008335486361336946
BARE_GAN_AIR_450_XDIPOLE,-7.560082293011924,0.00834660403582128
BARE_GAN_AIR_450_XDIPOLE,-7.5022590484442375,0.008358178081283753
BARE_GAN_AIR_450_XDIPOLE,-7.444443487855302,0.008370190783273746
BARE_GAN_AIR_450_XDIPOLE,-7.386635549336671,0.008382623639785185
BARE_GAN_AIR_450_XDIPOLE,-7.328835171051712,0.008395457387933214
BARE_GAN_AIR_450_XDIPOLE,-7.271042291234995,0.008408672032037124
BARE_GAN_AIR_450_XDIPOLE,-7.21325684819164,0.008422246873101148
BARE_GAN_AIR_450_XDIPOLE,-7.155478780296731,0.008436160539682025
BARE_GAN_AIR_450_XDIPOLE,-7.097708025994637,0.008450391020128602
BARE_GAN_AIR_450_XDIPOLE,-7.039944523798415,0.008464915696174679
BARE_GAN_AIR_450_XDIPOLE,-6.982188212289202,0.008479711377862959
BARE_GAN_AIR_450_XDIPOLE,-6.924439030115557,0.00849475433977304
BARE_GAN_AIR_450_XDIPOLE,-6.866696915992858,0.008510020358522627
BARE_GAN_AIR_450_XDIPOLE,-6.80896180870271,0.008525484751506014
BARE_GAN_AIR_450_XDIPOLE,-6.751233647092286,0.008541122416829637
BARE_GAN_AIR_450_XDIPOLE,-6.693512370073728,0.008556907874399357
BARE_GAN_AIR_450_XDIPOLE,-6.635797916623568,0.008572815308109147
BARE_GAN_AIR_450_XDIPOLE,-6.578090225782063,0.008588818609076123
BARE_GAN_AIR_450_XDIPOLE,-6.520389236652612,0.008604891419861599
BARE_GAN_AIR_450_XDIPOLE,-6.462694888401171,0.008621007179612675
BARE_GAN_AIR_450_XDIPOLE,-6.405007120255606,0.008637139170054271
BARE_GAN_AIR_450_XDIPOLE,-6.347325871505104,0.008653260562255951
BARE_GAN_AIR_450_XDIPOLE,-6.2896510814996,0.008669344464093561
BARE_GAN_AIR_450_XDIPOLE,-6.231982689649127,0.008685363968320554
BARE_GAN_AIR_450_XDIPOLE,-6.17432063542324,0.008701292201159517
BARE_GAN_AIR_450_XDIPOLE,-6.116664858350446,0.008717102371319937
BARE_GAN_AIR_450_XDIPOLE,-6.059015298017551,0.00873276781934393
BARE_GAN_AIR_450_XDIPOLE,-6.001371894069101,0.008748262067178056
BARE_GAN_AIR_450_XDIPOLE,-5.943734586206805,0.008763558867865359
BARE_GAN_AIR_450_XDIPOLE,-5.886103314188896,0.008778632255248662
BARE_GAN_AIR_450_XDIPOLE,-5.828478017829571,0.008793456593573123
BARE_GAN_AIR_450_XDIPOLE,-5.770858636998417,0.00880800662687346
BARE_GAN_AIR_450_XDIPOLE,-5.713245111619783,0.008822257528028895
BARE_GAN_AIR_450_XDIPOLE,-5.655637381672225,0.00883618494736737
BARE_GAN_AIR_450_XDIPOLE,-5.5980353871879025,0.008849765060698928
BARE_GAN_AIR_450_XDIPOLE,-5.540439068252032,0.008862974616657332
BARE_GAN_AIR_450_XDIPOLE,-5.48284836500225,0.008875790983228665
BARE_GAN_AIR_450_XDIPOLE,-5.42526321762807,0.008888192193345593
BARE_GAN_AIR_450_XDIPOLE,-5.367683566370311,0.008900156989426353
BARE_GAN_AIR_450_XDIPOLE,-5.310109351520487,0.008911664866738979
BARE_GAN_AIR_450_XDIPOLE,-5.252540513420245,0.008922696115472263
BARE_GAN_AIR_450_XDIPOLE,-5.194976992460815,0.008933231861397425
BARE_GAN_AIR_450_XDIPOLE,-5.1374187290823965,0.00894325410500673
BARE_GAN_AIR_450_XDIPOLE,-5.0798656637735995,0.008952745759018462
BARE_GAN_AIR_450_XDIPOLE,-5.022317737070904,0.008961690684141049
BARE_GAN_AIR_450_XDIPOLE,-4.96477488955804,0.008970073722993245
BARE_GAN_AIR_450_XDIPOLE,-4.907237061865443,0.008977880732081665
BARE_GAN_AIR_450_XDIPOLE,-4.84970419466971,0.008985098611741836
BARE_GAN_AIR_450_XDIPOLE,-4.792176228692987,0.008991715333954427
BARE_GAN_AIR_450_XDIPOLE,-4.734653104702426,0.00899771996795372
BARE_GAN_AIR_450_XDIPOLE,-4.677134763509646,0.00900310270355199
BARE_GAN_AIR_450_XDIPOLE,-4.619621145970121,0.00900785487210943
BARE_GAN_AIR_450_XDIPOLE,-4.562112192982646,0.009011968965086485
BARE_GAN_AIR_450_XDIPOLE,-4.504607845488793,0.009015438650122222
BARE_GAN_AIR_450_XDIPOLE,-4.447108044472315,0.009018258784589997
BARE_GAN_AIR_450_XDIPOLE,-4.389612730958599,0.00902042542658911
BARE_GAN_AIR_450_XDIPOLE,-4.332121846014141,0.009021935843339046
BARE_GAN_AIR_450_XDIPOLE,-4.27463533074594,0.009022788516950719
BARE_GAN_AIR_450_XDIPOLE,-4.217153126300966,0.009022983147557293
BARE_GAN_AIR_450_XDIPOLE,-4.159675173865628,0.009022520653795382
BARE_GAN_AIR_450_XDIPOLE,-4.102201414665177,0.009021403170635387
BARE_GAN_AIR_450_XDIPOLE,-4.0447317899631825,0.0090196340445683
BARE_GAN_AIR_450_XDIPOLE,-3.987266241060967,0.009017217826163968
BARE_GAN_AIR_450_XDIPOLE,-3.929804709297088,0.009014160260024438
BARE_GAN_AIR_450_XDIPOLE,-3.8723471360467374,0.00901046827216367
BARE_GAN_AIR_450_XDIPOLE,-3.814893462721221,0.009006149954852627
BARE_GAN_AIR_450_XDIPOLE,-3.7574436307674346,0.009001214548976825
BARE_GAN_AIR_450_XDIPOLE,-3.6999975816672674,0.00899567242396033
BARE_GAN_AIR_450_XDIPOLE,-3.642555256937082,0.00898953505531777
BARE_GAN_AIR_450_XDIPOLE,-3.5851165981271924,0.008982814999902498
BARE_GAN_AIR_450_XDIPOLE,-3.5276815468212726,0.008975525868925778
BARE_GAN_AIR_450_XDIPOLE,-3.47025004463584,0.008967682298827936
BARE_GAN_AIR_450_XDIPOLE,-3.4128220332197325,0.00895929992008839
BARE_GAN_AIR_450_XDIPOLE,-3.3553974542535228,0.008950395324066673
BARE_GAN_AIR_450_XDIPOLE,-3.2979762494490004,0.008940986027971744
BARE_GAN_AIR_450_XDIPOLE,-3.240558360548656,0.008931090438061364
BARE_GAN_AIR_450_XDIPOLE,-3.183143729325094,0.008920727811177327
BARE_GAN_AIR_450_XDIPOLE,-3.12573229758052,0.008909918214726182
BARE_GAN_AIR_450_XDIPOLE,-3.068324007146224,0.008898682485217822
BARE_GAN_AIR_450_XDIPOLE,-3.0109187998819995,0.00888704218547738
BARE_GAN_AIR_450_XDIPOLE,-2.95351661767563,0.008875019560647731
BARE_GAN_AIR_450_XDIPOLE,-2.8961174024423735,0.008862637493101556
BARE_GAN_AIR_450_XDIPOLE,-2.8387210961243885,0.008849919456383215
BARE_GAN_AIR_450_XDIPOLE,-2.781327640690216,0.00883688946830111
BARE_GAN_AIR_450_XDIPOLE,-2.723936978134275,0.008823572043291584
BARE_GAN_AIR_450_XDIPOLE,-2.6665490504762794,0.008809992144174796
BARE_GAN_AIR_450_XDIPOLE,-2.609163799760731,0.00879617513342244
BARE_GAN_AIR_450_XDIPOLE,-2.551781168056411,0.008782146724055927
BARE_GAN_AIR_450_XDIPOLE,-2.494401097455805,0.008767932930291562
BARE_GAN_AIR_450_XDIPOLE,-2.437023530074599,0.008753560018047855
BARE_GAN_AIR_450_XDIPOLE,-2.3796484080511395,0.008739054455426672
BARE_GAN_AIR_450_XDIPOLE,-2.3222756735459296,0.00872444286327802
BARE_GAN_AIR_450_XDIPOLE,-2.264905268741063,0.008709751965954153
BARE_GAN_AIR_450_XDIPOLE,-2.2075371358397082,0.0086950085423558
BARE_GAN_AIR_450_XDIPOLE,-2.1501712170656146,0.008680239377368932
BARE_GAN_AIR_450_XDIPOLE,-2.0928074546625317,0.008665471213787062
BARE_GAN_AIR_450_XDIPOLE,-2.0354457908937102,0.008650730704808726
BARE_GAN_AIR_450_XDIPOLE,-1.9780861680413977,0.008636044367196536
BARE_GAN_AIR_450_XDIPOLE,-1.920728528406267,0.008621438535178227
BARE_GAN_AIR_450_XDIPOLE,-1.8633728143069153,0.008606939315166274
BARE_GAN_AIR_450_XDIPOLE,-1.8060189680793624,0.00859257254136728
BARE_GAN_AIR_450_XDIPOLE,-1.7486669320764798,0.00857836373234728
BARE_GAN_AIR_450_XDIPOLE,-1.6913166486674902,0.008564338048614274
BARE_GAN_AIR_450_XDIPOLE,-1.6339680602374684,0.008550520251274387
BARE_GAN_AIR_450_XDIPOLE,-1.5766211091867715,0.008536934661812679
BARE_GAN_AIR_450_XDIPOLE,-1.5192757379305402,0.008523605123045062
BARE_GAN_AIR_450_XDIPOLE,-1.4619318888981994,0.0085105549612827
BARE_GAN_AIR_450_XDIPOLE,-1.40458950453289,0.008497806949745787
BARE_GAN_AIR_450_XDIPOLE,-1.3472485272909716,0.008485383273258776
BARE_GAN_AIR_450_XDIPOLE,-1.2899088996415236,0.00847330549425496
BARE_GAN_AIR_450_XDIPOLE,-1.2325705640657787,0.008461594520113799
BARE_GAN_AIR_450_XDIPOLE,-1.1752334630566268,0.008450270571850873
BARE_GAN_AIR_450_XDIPOLE,-1.1178975391181156,0.00843935315417599
BARE_GAN_AIR_450_XDIPOLE,-1.0605627347648865,0.00842886102693205
BARE_GAN_AIR_450_XDIPOLE,-1.0032289925216769,0.00841881217792345
BARE_GAN_AIR_450_XDIPOLE,-0.9458962549228255,0.008409223797140387
BARE_GAN_AIR_450_XDIPOLE,-0.8885644645117057,0.008400112252382316
BARE_GAN_AIR_450_XDIPOLE,-0.831233563840238,0.0083914930662816
BARE_GAN_AIR_450_XDIPOLE,-0.7739034954683566,0.008383380894726284
BARE_GAN_AIR_450_XDIPOLE,-0.7165742019635202,0.008375789506679023
BARE_GAN_AIR_450_XDIPOLE,-0.6592456259001497,0.008368731765387862
BARE_GAN_AIR_450_XDIPOLE,-0.6019177098591315,0.00836221961098297
BARE_GAN_AIR_450_XDIPOLE,-0.5445903964273235,0.008356264044453002
BARE_GAN_AIR_450_XDIPOLE,-0.48726362819699115,0.00835087511299355
BARE_GAN_AIR_450_XDIPOLE,-0.4299373477653125,0.008346061896720255
BARE_GAN_AIR_450_XDIPOLE,-0.37261149773388463,0.00834183249673837
BARE_GAN_AIR_450_XDIPOLE,-0.3152860207081592,0.008338194024561438
BARE_GAN_AIR_450_XDIPOLE,-0.25796085929694884,0.008335152592871178
BARE_GAN_AIR_450_XDIPOLE,-0.2006359561119329,0.00833271330761184
BARE_GAN_AIR_450_XDIPOLE,-0.14331125376709405,0.008330880261412562
BARE_GAN_AIR_450_XDIPOLE,-0.08598669487822447,0.008329656528332296
BARE_GAN_AIR_450_XDIPOLE,-0.028662222062431738,0.00832904415992256
BARE_GAN_AIR_450_XDIPOLE,0.02866222206242409,0.008329044182604708
BARE_GAN_AIR_450_XDIPOLE,0.08598669487822447,0.00832965659635913
BARE_GAN_AIR_450_XDIPOLE,0.14331125376708642,0.008330880374725265
BARE_GAN_AIR_450_XDIPOLE,0.20063595611192525,0.008332713466112406
BARE_GAN_AIR_450_XDIPOLE,0.25796085929694884,0.008335152796422501
BARE_GAN_AIR_450_XDIPOLE,0.3152860207081516,0.008338194272987381
BARE_GAN_AIR_450_XDIPOLE,0.372611497733877,0.008341832789823898
BARE_GAN_AIR_450_XDIPOLE,0.4299373477653125,0.008346062234211546
BARE_GAN_AIR_450_XDIPOLE,0.4872636281969835,0.008350875494598207
BARE_GAN_AIR_450_XDIPOLE,0.5445903964273159,0.0083562644698402
BARE_GAN_AIR_450_XDIPOLE,0.6019177098591315,0.008362220079783721
BARE_GAN_AIR_450_XDIPOLE,0.659245625900142,0.008368732277195246
BARE_GAN_AIR_450_XDIPOLE,0.7165742019635126,0.008375790061048497
BARE_GAN_AIR_450_XDIPOLE,0.7739034954683489,0.008383381491175953
BARE_GAN_AIR_450_XDIPOLE,0.8312335638402304,0.008391493704292641
BARE_GAN_AIR_450_XDIPOLE,0.888564464511698,0.00840011293139929
BARE_GAN_AIR_450_XDIPOLE,0.9458962549228179,0.008409224516571693
BARE_GAN_AIR_450_XDIPOLE,1.0032289925216769,0.008418812937141805
BARE_GAN_AIR_450_XDIPOLE,1.0605627347648787,0.008428861825274938
BARE_GAN_AIR_450_XDIPOLE,1.117897539118108,0.008439353990946235
BARE_GAN_AIR_450_XDIPOLE,1.1752334630566268,0.008450271446317204
BARE_GAN_AIR_450_XDIPOLE,1.2325705640657711,0.008461595431511478
BARE_GAN_AIR_450_XDIPOLE,1.2899088996415158,0.008473306441786423
BARE_GAN_AIR_450_XDIPOLE,1.3472485272909716,0.008485384256094356
BARE_GAN_AIR_450_XDIPOLE,1.4045895045328822,0.008497807967024453
BARE_GAN_AIR_450_XDIPOLE,1.4619318888981918,0.008510556012112902
BARE_GAN_AIR_450_XDIPOLE,1.5192757379305402,0.008523606206505517
BARE_GAN_AIR_450_XDIPOLE,1.5766211091867637,0.008536935776953313
BARE_GAN_AIR_450_XDIPOLE,1.6339680602374609,0.008550521397117233
BARE_GAN_AIR_450_XDIPOLE,1.6913166486674902,0.00856433922415452
BARE_GAN_AIR_450_XDIPOLE,1.748666932076472,0.008578364936554275
BARE_GAN_AIR_450_XDIPOLE,1.8060189680793548,0.008592573773185652
BARE_GAN_AIR_450_XDIPOLE,1.8633728143069153,0.00860694057351703
BARE_GAN_AIR_450_XDIPOLE,1.920728528406259,0.008621439818960007
BARE_GAN_AIR_450_XDIPOLE,1.9780861680413901,0.008636045675286839
BARE_GAN_AIR_450_XDIPOLE,2.0354457908937102,0.008650732036065176
BARE_GAN_AIR_450_XDIPOLE,2.092807454662524,0.00866547256704876
BARE_GAN_AIR_450_XDIPOLE,2.150171217065607,0.008680240751457874
BARE_GAN_AIR_450_XDIPOLE,2.2075371358397007,0.00869500993607826
BARE_GAN_AIR_450_XDIPOLE,2.2649052687410554,0.00870975337810222
BARE_GAN_AIR_450_XDIPOLE,2.322275673545922,0.008724444292631068
BARE_GAN_AIR_450_XDIPOLE,2.3796484080511315,0.008739055900752966
BARE_GAN_AIR_450_XDIPOLE,2.4370235300745913,0.008753561478106131
BARE_GAN_AIR_450_XDIPOLE,2.4944010974557975,0.008767934403832674
BARE_GAN_AIR_450_XDIPOLE,2.5517811680564035,0.008782148209824509
BARE_GAN_AIR_450_XDIPOLE,2.609163799760731,0.008796176630158655
BARE_GAN_AIR_450_XDIPOLE,2.666549050476272,0.008809993650616013
BARE_GAN_AIR_450_XDIPOLE,2.7239369781342675,0.008823573558174211
BARE_GAN_AIR_450_XDIPOLE,2.781327640690216,0.008836890990362296
BARE_GAN_AIR_450_XDIPOLE,2.8387210961243805,0.008849920984362743
BARE_GAN_AIR_450_XDIPOLE,2.8961174024423655,0.008862639025743595
BARE_GAN_AIR_450_XDIPOLE,2.95351661767563,0.008875021096702698
BARE_GAN_AIR_450_XDIPOLE,3.010918799881992,0.008887043723703796
BARE_GAN_AIR_450_XDIPOLE,3.0683240071462166,0.008898684024384129
BARE_GAN_AIR_450_XDIPOLE,3.12573229758052,0.008909919753612617
BARE_GAN_AIR_450_XDIPOLE,3.1831437293250864,0.008920729348577745
BARE_GAN_AIR_450_XDIPOLE,3.2405583605486483,0.008931091972785077
BARE_GAN_AIR_450_XDIPOLE,3.2979762494490004,0.00894098755884535
BARE_GAN_AIR_450_XDIPOLE,3.3553974542535148,0.00895039684993585
BARE_GAN_AIR_450_XDIPOLE,3.412822033219725,0.008959301439819701
BARE_GAN_AIR_450_XDIPOLE,3.47025004463584,0.00896768381131057
BARE_GAN_AIR_450_XDIPOLE,3.527681546821265,0.008975527373073297
BARE_GAN_AIR_450_XDIPOLE,3.5851165981271844,0.00898281649465452
BARE_GAN_AIR_450_XDIPOLE,3.642555256937082,0.008989536539641615
BARE_GAN_AIR_450_XDIPOLE,3.69999758166726,0.008995673896852647
BARE_GAN_AIR_450_XDIPOLE,3.7574436307674275,0.009001216009465175
BARE_GAN_AIR_450_XDIPOLE,3.814893462721214,0.009006151401996971
BARE_GAN_AIR_450_XDIPOLE,3.8723471360467294,0.009010469705057854
BARE_GAN_AIR_450_XDIPOLE,3.92980470929708,0.009014161677797587
BARE_GAN_AIR_450_XDIPOLE,3.987266241060959,0.0090172192279818
BARE_GAN_AIR_450_XDIPOLE,4.0447317899631745,0.009019635429634468
BARE_GAN_AIR_450_XDIPOLE,4.102201414665169,0.009021404538192614
BARE_GAN_AIR_450_XDIPOLE,4.15967517386562,0.009022522003126624
BARE_GAN_AIR_450_XDIPOLE,4.217153126300966,0.009022984477986835
BARE_GAN_AIR_450_XDIPOLE,4.274635330745933,0.009022789827845098
BARE_GAN_AIR_450_XDIPOLE,4.332121846014134,0.009021937134107979
BARE_GAN_AIR_450_XDIPOLE,4.389612730958599,0.009020426696686304
BARE_GAN_AIR_450_XDIPOLE,4.447108044472307,0.009018260033513921
BARE_GAN_AIR_450_XDIPOLE,4.504607845488785,0.00901543987741671
BARE_GAN_AIR_450_XDIPOLE,4.562112192982646,0.009011970170341329
BARE_GAN_AIR_450_XDIPOLE,4.619621145970113,0.009007856054960824
BARE_GAN_AIR_450_XDIPOLE,4.677134763509638,0.009003103863682953
BARE_GAN_AIR_450_XDIPOLE,4.734653104702426,0.008997721105094367
BARE_GAN_AIR_450_XDIPOLE,4.79217622869298,0.008991716447882167
BARE_GAN_AIR_450_XDIPOLE,4.849704194669703,0.008985099702281524
BARE_GAN_AIR_450_XDIPOLE,4.907237061865443,0.00897788179910555
BARE_GAN_AIR_450_XDIPOLE,4.964774889558032,0.008970074766421011
BARE_GAN_AIR_450_XDIPOLE,5.022317737070896,0.008961691703939557
BARE_GAN_AIR_450_XDIPOLE,5.0798656637735995,0.008952746755201583
BARE_GAN_AIR_450_XDIPOLE,5.1374187290823885,0.008943255077634986
BARE_GAN_AIR_450_XDIPOLE,5.194976992460808,0.008933232810577556
BARE_GAN_AIR_450_XDIPOLE,5.252540513420245,0.008922697041356776
BARE_GAN_AIR_450_XDIPOLE,5.31010935152048,0.008911665769525508
BARE_GAN_AIR_450_XDIPOLE,5.367683566370304,0.008900157869357063
BARE_GAN_AIR_450_XDIPOLE,5.425263217628063,0.008888193050706398
BARE_GAN_AIR_450_XDIPOLE,5.482848365002242,0.00887579181834846
BARE_GAN_AIR_450_XDIPOLE,5.540439068252025,0.008862975429907062
BARE_GAN_AIR_450_XDIPOLE,5.598035387187895,0.008849765852490676
BARE_GAN_AIR_450_XDIPOLE,5.655637381672217,0.00883618571815332
BARE_GAN_AIR_450_XDIPOLE,5.713245111619775,0.008822258278300278
BARE_GAN_AIR_450_XDIPOLE,5.770858636998409,0.008808007357159395
BARE_GAN_AIR_450_XDIPOLE,5.828478017829571,0.008793457304439423
BARE_GAN_AIR_450_XDIPOLE,5.8861033141888885,0.008778632947296592
BARE_GAN_AIR_450_XDIPOLE,5.943734586206797,0.008763559541730359
BARE_GAN_AIR_450_XDIPOLE,6.001371894069101,0.00874826272352837
BARE_GAN_AIR_450_XDIPOLE,6.059015298017544,0.008732768458879247
BARE_GAN_AIR_450_XDIPOLE,6.116664858350439,0.008717102994769963
BARE_GAN_AIR_450_XDIPOLE,6.17432063542324,0.008701292809282517
BARE_GAN_AIR_450_XDIPOLE,6.2319826896491195,0.008685364561901863
BARE_GAN_AIR_450_XDIPOLE,6.289651081499592,0.008669345043944092
BARE_GAN_AIR_450_XDIPOLE,6.347325871505104,0.008653261129210641
BARE_GAN_AIR_450_XDIPOLE,6.405007120255598,0.008637139724970525
BARE_GAN_AIR_450_XDIPOLE,6.462694888401163,0.008621007723368797
BARE_GAN_AIR_450_XDIPOLE,6.520389236652612,0.0086048919533552
BARE_GAN_AIR_450_XDIPOLE,6.578090225782056,0.008588819133222538
BARE_GAN_AIR_450_XDIPOLE,6.635797916623561,0.00857281582383981
BARE_GAN_AIR_450_XDIPOLE,6.693512370073728,0.008556908382660216
BARE_GAN_AIR_450_XDIPOLE,6.751233647092278,0.008541122918579514
BARE_GAN_AIR_450_XDIPOLE,6.808961808702702,0.008525485247715023
BARE_GAN_AIR_450_XDIPOLE,6.866696915992858,0.008510020850170563
BARE_GAN_AIR_450_XDIPOLE,6.924439030115549,0.008494754827847784
BARE_GAN_AIR_450_XDIPOLE,6.982188212289194,0.008479711863358856
BARE_GAN_AIR_450_XDIPOLE,7.039944523798407,0.00846491618009103
BARE_GAN_AIR_450_XDIPOLE,7.0977080259946295,0.008450391503468027
BARE_GAN_AIR_450_XDIPOLE,7.155478780296724,0.008436161023448968
BARE_GAN_AIR_450_XDIPOLE,7.213256848191632,0.0084222473583003
BARE_GAN_AIR_450_XDIPOLE,7.271042291234989,0.008408672519671954
BARE_GAN_AIR_450_XDIPOLE,7.328835171051706,0.00839545787900443
BARE_GAN_AIR_450_XDIPOLE,7.386635549336663,0.008382624135289302
BARE_GAN_AIR_450_XDIPOLE,7.444443487855302,0.00837019128420161
BARE_GAN_AIR_450_XDIPOLE,7.502259048444231,0.008358178588619106
BARE_GAN_AIR_450_XDIPOLE,7.560082293011917,0.008346604550539387
BARE_GAN_AIR_450_XDIPOLE,7.617913283539282,0.008335486884403172
BARE_GAN_AIR_450_XDIPOLE,7.6757520820803276,0.0083248424918287
BARE_GAN_AIR_450_XDIPOLE,7.733598750762809,0.008314687437759738
BARE_GAN_AIR_450_XDIPOLE,7.791453351788864,0.008305036928027282
BARE_GAN_AIR_450_XDIPOLE,7.849315947435617,0.008295905288322821
BARE_GAN_AIR_450_XDIPOLE,7.9071866000558835,0.008287305944579522
BARE_GAN_AIR_450_XDIPOLE,7.965065372078785,0.00827925140475587
BARE_GAN_AIR_450_XDIPOLE,8.022952326010376,0.008271753242015392
BARE_GAN_AIR_450_XDIPOLE,8.080847524434338,0.008264822079295013
BARE_GAN_AIR_450_XDIPOLE,8.138751030012616,0.008258467575253912
BARE_GAN_AIR_450_XDIPOLE,8.196662905486043,0.008252698411594572
BARE_GAN_AIR_450_XDIPOLE,8.254583213675044,0.008247522281747289
BARE_GAN_AIR_450_XDIPOLE,8.312512017480273,0.00824294588090981
BARE_GAN_AIR_450_XDIPOLE,8.370449379883253,0.008238974897433804
BARE_GAN_AIR_450_XDIPOLE,8.428395363947079,0.008235614005550607
BARE_GAN_AIR_450_XDIPOLE,8.486350032817063,0.008232866859429123
BARE_GAN_AIR_450_XDIPOLE,8.544313449721384,0.008230736088559945
BARE_GAN_AIR_450_XDIPOLE,8.602285677971798,0.008229223294460254
BARE_GAN_AIR_450_XDIPOLE,8.660266780964278,0.00822832904869552
BARE_GAN_AIR_450_XDIPOLE,8.71825682217971,0.00822805289221511
BARE_GAN_AIR_450_XDIPOLE,8.776255865184533,0.008228393335999682
BARE_GAN_AIR_450_XDIPOLE,8.834263973631469,0.008229347863020155
BARE_GAN_AIR_450_XDIPOLE,8.892281211260176,0.008230912931508589
BARE_GAN_AIR_450_XDIPOLE,8.950307641897917,0.008233083979542932
BARE_GAN_AIR_450_XDIPOLE,9.008343329460281,0.008235855430948558
BARE_GAN_AIR_450_XDIPOLE,9.06638833795186,0.008239220702520422
BARE_GAN_AIR_450_XDIPOLE,9.124442731466907,0.008243172212570971
BARE_GAN_AIR_450_XDIPOLE,9.182506574190088,0.00824770139080923
BARE_GAN_AIR_450_XDIPOLE,9.24057993039714,0.008252798689557637
BARE_GAN_AIR_450_XDIPOLE,9.298662864455558,0.008258453596313355
BARE_GAN_AIR_450_XDIPOLE,9.356755440825337,0.00826465464766094
BARE_GAN_AIR_450_XDIPOLE,9.414857724059656,0.008271389444543914
BARE_GAN_AIR_450_XDIPOLE,9.47296977880556,0.008278644668901653
BARE_GAN_AIR_450_XDIPOLE,9.53109166980471,0.008286406101678464
BARE_GAN_AIR_450_XDIPOLE,9.589223461894079,0.008294658642210476
BARE_GAN_AIR_450_XDIPOLE,9.64736522000664,0.008303386328995122
BARE_GAN_AIR_450_XDIPOLE,9.705517009172128,0.00831257236184683
BARE_GAN_AIR_450_XDIPOLE,9.763678894517737,0.008322199125440893
BARE_GAN_AIR_450_XDIPOLE,9.821850941268822,0.008332248214245639
BARE_GAN_AIR_450_XDIPOLE,9.880033214749668,0.008342700458840948
BARE_GAN_AIR_450_XDIPOLE,9.938225780384188,0.008353535953618717
BARE_GAN_AIR_450_XDIPOLE,9.996428703696647,0.008364734085858102
BARE_GAN_AIR_450_XDIPOLE,10.054642050312427,0.008376273566165434
BARE_GAN_AIR_450_XDIPOLE,10.112865885958742,0.00838813246026546
BARE_GAN_AIR_450_XDIPOLE,10.17110027646536,0.00840028822212692
BARE_GAN_AIR_450_XDIPOLE,10.229345287765389,0.008412717728401815
BARE_GAN_AIR_450_XDIPOLE,10.287600985895992,0.008425397314153659
BARE_GAN_AIR_450_XDIPOLE,10.345867436999143,0.008438302809845854
BARE_GAN_AIR_450_XDIPOLE,10.404144707322354,0.008451409579556758
BARE_GAN_AIR_450_XDIPOLE,10.46243286321948,0.008464692560383751
BARE_GAN_AIR_450_XDIPOLE,10.520731971151443,0.008478126302993619
BARE_GAN_AIR_450_XDIPOLE,10.579042097686967,0.008491685013271822
BARE_GAN_AIR_450_XDIPOLE,10.637363309503403,0.008505342595018476
BARE_GAN_AIR_450_XDIPOLE,10.695695673387453,0.008519072693633679
BARE_GAN_AIR_450_XDIPOLE,10.75403925623593,0.008532848740729949
BARE_GAN_AIR_450_XDIPOLE,10.812394125056572,0.00854664399960458
BARE_GAN_AIR_450_XDIPOLE,10.870760346968789,0.008560431611499688
BARE_GAN_AIR_450_XDIPOLE,10.929137989204426,0.00857418464257302
BARE_GAN_AIR_450_XDIPOLE,10.987527119108593,0.00858787613149752
BARE_GAN_AIR_450_XDIPOLE,11.045927804140415,0.008601479137603459
BARE_GAN_AIR_450_XDIPOLE,11.104340111873814,0.008614966789471946
BARE_GAN_AIR_450_XDIPOLE,11.162764109998335,0.008628312333885044
BARE_GAN_AIR_450_XDIPOLE,11.22119986631992,0.008641489185032955
BARE_GAN_AIR_450_XDIPOLE,11.279647448761684,0.008654470973875611
BARE_GAN_AIR_450_XDIPOLE,11.338106925364771,0.00866723159755223
BARE_GAN_AIR_450_XDIPOLE,11.396578364289125,0.008679745268729281
BARE_GAN_AIR_450_XDIPOLE,11.455061833814282,0.008691986564774696
BARE_GAN_AIR_450_XDIPOLE,11.513557402340224,0.008703930476643543
BARE_GAN_AIR_450_XDIPOLE,11.572065138388181,0.008715552457358576
BARE_GAN_AIR_450_XDIPOLE,11.630585110601407,0.008726828469967371
BARE_GAN_AIR_450_XDIPOLE,11.689117387746098,0.008737735034856614
BARE_GAN_AIR_450_XDIPOLE,11.747662038712114,0.008748249276303553
BARE_GAN_AIR_450_XDIPOLE,11.806219132513856,0.00875834896814433
BARE_GAN_AIR_450_XDIPOLE,11.864788738291146,0.008768012578439129
BARE_GAN_AIR_450_XDIPOLE,11.923370925309976,0.008777219313014907
BARE_GAN_AIR_450_XDIPOLE,11.981965762963382,0.008785949157767923
