geometry_uid,exact_hash,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,H_global,wavelength_nm,Re_txx,Im_txx,Re_txy,Im_txy,Re_tyx,Im_tyx,Re_tyy,Im_tyy,phi_txx,projector_error,Txx,throughput,x_accepted,y_accepted,full_jones_accepted,broadband_status,source_stage,case_uid_x,case_uid_y,attempt_uid_x,attempt_uid_y,solver_entered,solver_replay,ml_eligible,ml_admitted,split,spectral_scope,history_preserved,Txy,Tyx,Tyy,full_jones_frobenius_norm,full_jones_finite,throughput_x,throughput_y,model_fill,strict_candidate
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,453.0,0.5597504721717154,0.7462189820662872,-0.015550566179292135,0.009749058576433435,-0.01568408256694045,0.009749946961770133,0.28049844666684653,0.20898935098642335,53.12586495941093,0.12387655049059465,0.8701633602925042,0.4965986019320459,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00033686425162327466,0.000341051911723936,0.12235592740824018,0.9965927974173262,True,0.8705044122042284,0.12269279165986346,NONE,False
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,453.5,0.5278924299280596,0.13571095661377197,-0.01707208998056376,0.03639997658092653,-0.017309686528012493,0.036589671301692085,0.2554703383016207,0.1558568393294435,14.417432737528316,0.2380392119871697,0.2970878813203765,0.1949495866415727,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0016164145513964654,0.0016384292936639266,0.08955644811770848,0.6244190686415216,True,0.2987263106140404,0.09117286266910493,NONE,False
GLOBAL_011,85c8b98377105bd8718acac057fc0537d2fbef1e3f2f8ea7f0659db6ff3d816a,113.0,101.0,102.0,186.04300578092153,-1.231977402639728,550.0,454.0,-0.025194879820210427,0.02794058781342566,-0.0005273315363332118,0.03660304231680977,-0.0008570844143785124,0.055258151717645594,0.2141637521902303,0.10256877773836381,132.04194412942854,0.9772420376228802,0.001415458416514597,0.03109809202289697,True,True,True,PARTIALLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_011_Px,H1C1A_GLOBAL_011_Py,H1C1A_GLOBAL_011_Px_attempt_001,H1C1A_GLOBAL_011_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.001340060785395378,0.0030541979249437095,0.05638646691894024,0.24939162785826216,True,0.004469656341458305,0.05772652770433563,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,450.0,0.12229068232517248,0.9801320675034918,-0.024920872984864288,0.004711663013713369,-0.025635974110809714,0.004926156760278006,-0.17373212457313333,0.07647818989767619,82.887982087642,0.03687816128523935,0.9756138807322257,0.5064851826193324,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0006432496786825333,0.0006814701890369385,0.03603176463871973,1.006464289102532,True,0.9762953509212626,0.03667501431740226,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,450.5,0.15340049243956275,0.9782494071070242,-0.025466950380933807,0.006107568648984629,-0.025832758377743643,0.0062344509466723055,-0.26910168545613883,0.18075471458765413,81.0879537998095,0.09795920132190394,0.9805036135859448,0.5434918326437301,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0006858679565070045,0.0007061997840093476,0.10508798396099897,1.0425850877925793,True,0.9812098133699543,0.10577385191750603,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,451.0,0.20623686151694298,0.9444189472763032,-0.02633350764952147,0.004701638359530281,-0.026506706596061975,0.004754826501541153,-0.3216548543476649,0.3137192992236503,77.68145531475614,0.17870049013542466,0.9344607910228394,0.5688916039758278,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0007155590283912124,0.0007252138696294734,0.20188164403079573,1.066669212057635,True,0.9351860048924687,0.202597203059187,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,451.5,0.2743886422446769,0.9364878346260028,-0.024973086616601654,0.0038549116602111543,-0.02505292567846816,0.003911208492286435,-0.33182650290813825,0.4516751689875721,73.66954471217969,0.24879775389958547,0.9522985913953769,0.6338496698717814,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0006385153990683205,0.000642946636920983,0.3141192863121965,1.1259215513274283,True,0.9529415380322978,0.31475780171126494,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,452.0,0.31315928675795723,0.9463173983845019,-0.02435131879523302,0.0058720445077999,-0.024421353820409056,0.00592902861807356,-0.3026785334205569,0.574577914878624,71.6893729387935,0.2986118590452458,0.9935853573679645,0.7082992278821976,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0006274676337686519,0.0006315559027755433,0.4217540748598865,1.1902094167684925,True,0.9942169132707404,0.4223815424936548,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,452.5,0.3333208608992767,0.9319082071413436,-0.026188086168475077,0.007360433197303251,-0.026234786450269738,0.007384393898670172,-0.2420944182299984,0.6782642214931432,70.31910768524915,0.34682811517788203,0.9795557028480284,0.7498452747356052,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0007399918340194394,0.0007427932933419739,0.5186520614958209,1.224618532225938,True,0.9802984961413701,0.5193920533298405,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,453.0,0.3731384885337084,0.9032349335335987,-0.02683174554716808,0.006764686481570884,-0.026827267878678722,0.006784965648320552,-0.16673577724933986,0.7621204859746668,67.55382251836556,0.3898223404437997,0.9550656767806648,0.7826127864754269,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.000765703552301922,0.0007657380606832769,0.6086284545572037,1.2510897541546946,True,0.9558314148413481,0.6093941581095056,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,453.5,0.4210729587502242,0.8945091441130611,-0.02527315053207215,0.007642564100380794,-0.02525927723462257,0.0076820225745830775,-0.08707835951893328,0.8207461405930621,64.79219174016328,0.41119304405338886,0.9774490454925492,0.8300250494842808,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0006971409238452082,0.0006970445572519261,0.681206867994915,1.2884293146962162,True,0.9781460900498012,0.6819040089187604,NONE,False
GLOBAL_012,155971f78351232e75fe4e2e2efcc8629818ba98c0d3dd841205ce99fad2dce5,107.0,108.0,96.0,201.12185361118767,1.9945693012418377,550.0,454.0,0.4473115893001095,0.8919253785783993,-0.025180032741839543,0.010314838292537994,-0.02517922256813024,0.010335884256870783,-0.0020015414036170446,0.8568382240513058,63.36566991987132,0.42492196340934174,0.9956185388744105,0.8656377704640926,True,True,True,CENTER_ONLY_COMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_012_Px,H1C1A_GLOBAL_012_Py,H1C1A_GLOBAL_012_Px_attempt_001,H1C1A_GLOBAL_012_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0007404299378813196,0.0007408237525068684,0.7341757483633862,1.3157794423565772,True,0.9963593626269177,0.7349161783012675,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,450.0,0.2779355537163201,0.9355029500342319,-0.007595237216175902,0.009522452777227453,-0.0076716443023082575,0.009741899391086224,-0.34247437907781736,0.3908125460434697,73.45344902001762,0.22108170523819748,0.9524139415423482,0.6113696057386878,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0001483647352645103,0.00015375873004718494,0.2700231464697157,1.1057753892528877,True,0.9525677002723955,0.2701715112049802,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,450.5,0.33818094023106765,0.9098849233279931,-0.004852125843769732,0.01307222879970222,-0.005058438021944037,0.01323357552784511,-0.3274576132222048,0.5327104941098106,69.61118800836812,0.29348094752457177,0.9422569220351568,0.6668305113172635,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00019442629099554224,0.00020071531647303007,0.3910089589919017,1.1548424232918217,True,0.9424576373516297,0.3912033852828973,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,451.0,0.387350277042838,0.9120302348197631,-0.011695575307861176,0.013353359734900878,-0.011845877036765824,0.013339697071882546,-0.27218827590642886,0.6555815551047627,66.98848119825652,0.3394276107133499,0.9818393863505557,0.7431731951518901,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00031509869799152415,0.0003182723207397676,0.5038736329344933,1.219158066168526,True,0.9821576586712956,0.5041887316324846,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,451.5,0.40956565559339947,0.9078510446357972,-0.014056907855139328,0.006210610782174859,-0.014050744648892218,0.006249600648024474,-0.19745241815944808,0.7526513402126084,65.7180787898385,0.37921715332531336,0.9919375454879594,0.7989408460634961,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00023616834473554434,0.0002364809334481612,0.6054714973608492,1.2640734520299808,True,0.9921740264214077,0.6057076657055847,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,452.0,0.43451087985406284,0.8806350744632626,-0.00920574346192733,0.0052941074836955855,-0.00927588235607768,0.0054533681273061995,-0.11390428435296845,0.8197924379663037,63.73797891049526,0.41541622113895427,0.964317839086468,0.8247901104656588,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0001127732867357394,0.00011578121741571235,0.6850338273406978,1.2843598486916807,True,0.9644336203038837,0.6851466006274337,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,452.5,0.47797640267199776,0.8570247811616859,-0.010705752928362814,0.011072317623848938,-0.010875026339870001,0.01112035353430853,-0.025121074482822255,0.8626291506757704,60.85089427432365,0.4362736633381805,0.9629529170364994,0.8540960874196095,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00023720936332654474,0.00024192846062087456,0.7447601199787725,1.30697826104309,True,0.9631948454971202,0.744997329342099,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,453.0,0.5152916640136541,0.8508966115727298,-0.01714198126212306,0.009966806951967716,-0.01718175619020849,0.009924869248283336,0.0627164765126217,0.8899575492182993,58.80146032835853,0.4460319207016098,0.9895505425879136,0.8931476194812487,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00039318476240877016,0.000393715775375288,0.7959577958367999,1.3365235646865705,True,0.9899442583632887,0.7963509805992085,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,453.5,0.5343600353893541,0.8378664758758869,-0.015564444959621154,0.005257903055495018,-0.015533072633636456,0.005345793150859632,0.1433602457443405,0.9041403047399234,57.47178608152683,0.45920337263186384,0.98756087881799,0.9130612404371823,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0002698974914420602,0.00026985384985360347,0.8380218507150792,1.3513409935594956,True,0.9878307326678434,0.8382917482065213,NONE,False
GLOBAL_013,08a05afbd32181f9c6e684befd5bb84bf321d87f03d276d93214194475f747cd,106.0,103.0,98.0,197.20547659738054,2.615754875421869,550.0,454.0,0.5593563174499654,0.8079438960129287,-0.011422075549155605,0.008966506542261235,-0.011520669473044465,0.009089042121130512,0.21758926138472057,0.9049986278720592,55.304341038194195,0.47302540067461263,0.9656528289757366,0.9162233153286024,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_013_Px,H1C1A_GLOBAL_013_Py,H1C1A_GLOBAL_013_Px_attempt_001,H1C1A_GLOBAL_013_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00021086204942303183,0.00021533651178682323,0.8663676031202581,1.3536789245080256,True,0.9658681654875234,0.8665784651696813,NONE,False
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,450.0,0.12951805377114076,0.9890458778453605,0.008679818457138513,-0.011188009404996665,0.00863802939001626,-0.011145301552781836,0.27990792469982306,0.08152780005648824,82.53942583219072,0.07904114663623996,0.9949866747355637,0.5401906236643585,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00020051080289517622,0.0001988332984452259,0.08499522849181254,1.0394138960629287,True,0.9951855080340093,0.08519573929470772,NONE,True
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,450.5,0.18476115637130974,0.9896752722213656,0.006727001082171235,-0.00796544322568337,0.006653565998018052,-0.0079522716399252,0.21574607380536182,0.0418702418940553,79.42525855729389,0.04567861769852166,1.0135938293500975,0.5310547621314297,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00010870082934111806,0.00010750856472514058,0.04829948551869533,1.0305869804450565,True,1.013701337914823,0.048408186348036446,NONE,True
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,451.0,0.30018475532981775,0.9122858422987448,0.0007255986795406952,-0.008839221396912378,0.0007449942888258318,-0.00877240523095423,0.14028417426611375,0.006665557687439056,71.7863738996071,0.021098549794254406,0.9223763453911527,0.4711282965191684,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,7.86583283473848e-05,7.751011002645627e-05,0.01972407920880995,0.9706990228893488,True,0.9224538555011794,0.019802737537157333,NONE,True
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,451.5,0.652453564645616,0.6368391141487861,-0.004234242672501754,-0.009966142476345016,-0.00441568147355006,-0.010308206622299974,0.05890555226346278,-0.0063501654523307124,44.30613243099947,0.004494779441661656,0.8312597113285818,0.41750645509541484,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.00011725280686844318,0.00012575736664388227,0.0035101886887355196,0.9137904082396737,True,0.8313854686952257,0.0036274414956039627,NONE,True
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,452.0,-0.22473837892500176,0.4222111270178609,0.005674488810878024,-0.0005980591785064717,0.008081813744223383,-0.0007399931511981546,-0.019139682275532297,0.00679716196291855,118.02588596446054,0.0022284912816976643,0.22876957473952994,0.11464026219459715,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,3.255749804577572e-05,6.586330326013815e-05,0.00041252884835847186,0.47883245962360815,True,0.22883543804279005,0.0004450863464042476,NONE,True
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,452.5,0.03840815617402366,0.903343208668376,0.004700960708260097,-0.004896598067544458,0.00484343753833819,-0.005033619079293065,-0.11502334063053203,0.04411502263297168,87.56537648832995,0.01833792630386244,0.8175041391079654,0.41638775756605956,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,4.607570421568539e-05,4.879620822320667e-05,0.015176504111715002,0.9125653484173718,True,0.8175529353161884,0.015222579815930693,NONE,True
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,453.0,0.12128671251367432,0.9563890183426537,0.0012161687431322423,-0.007487578855454296,0.0013007758107435447,-0.00760568583957394,-0.1903668615306488,0.09855655352204008,82.77248264140712,0.04722899644631895,0.9293904210387993,0.48773021931414995,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,5.754290352841811e-05,5.953847480011108e-05,0.045952936211171955,0.9876540075493543,True,0.9294499595135995,0.046010479114700395,NONE,True
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,453.5,0.1901684046595209,0.9261708320675576,0.002573087632195708,-0.008727482317629496,0.0026211021579618855,-0.008796298204429153,-0.24597003083873561,0.17999636610249717,78.39686358951269,0.09429055201468095,0.8939564323034591,0.49351170747528156,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,8.278972756749401e-05,8.4245038623716e-05,0.09289994788091273,0.9934905208156559,True,0.8940406773420829,0.09298273760848023,NONE,True
GLOBAL_015,008a917f209f17a46f5bfd48dde796d5e473af44a93209b4432f5b6d9908a446,109.0,106.0,95.0,204.12006270820123,-1.9652605719205243,550.0,454.0,0.275478843441034,0.9136499780768291,0.0032995419242408904,-0.005390210486275771,0.003316474065447217,-0.00544963110789299,-0.28592464487163716,0.27799573298054236,73.22117208500822,0.1487391212043706,0.9106448756234001,0.534880022274598,True,True,True,BROADBAND_PROJECTOR_COMPATIBLE_STRICT,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_015_Px,H1C1A_GLOBAL_015_Py,H1C1A_GLOBAL_015_Px_attempt_001,H1C1A_GLOBAL_015_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,3.994134599618056e-05,4.0697479438898955e-05,0.15903453010036084,1.034292049930384,True,0.910685573102839,0.159074471446357,NONE,True
GLOBAL_016,2707c4a52ef53b86bc137408a7bfc7397f47020e2c385118d8bd9a8b18b0a62a,103.0,113.0,101.0,189.04232330353963,1.2124280899449285,550.0,450.0,-0.008446133568038184,0.9663985769039334,-0.033616691133470655,0.004165331969219705,-0.033907137672100754,0.004240220591445719,-0.36664800564557337,0.6580611111365386,90.50074109928204,0.3789033778557125,0.9339975466141966,0.7518939190086427,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_016_Px,H1C1A_GLOBAL_016_Py,H1C1A_GLOBAL_016_Px_attempt_001,H1C1A_GLOBAL_016_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0011474319131769685,0.0011676734557789145,0.5674751860341322,1.2262902747788897,True,0.9351652200699758,0.5686226179473094,NONE,False
GLOBAL_016,2707c4a52ef53b86bc137408a7bfc7397f47020e2c385118d8bd9a8b18b0a62a,103.0,113.0,101.0,189.04232330353963,1.2124280899449285,550.0,450.5,0.15470628767181813,0.9565364994381478,-0.0256691975008419,0.004053757778935064,-0.025908403488701975,0.004177266032297733,-0.28812682947960194,0.769248920574567,80.81277252837788,0.41864778109798595,0.938896110202581,0.8075105587244953,True,True,True,INCOMPATIBLE,H1C1A_BROADBAND_GLOBAL,H1C1A_GLOBAL_016_Px,H1C1A_GLOBAL_016_Py,H1C1A_GLOBAL_016_Px_attempt_001,H1C1A_GLOBAL_016_Py_attempt_001,True,False,True,False,UNASSIGNED,BROADBAND_9NM_GRID,,0.0006753406524675045,0.000688694922837973,0.6747609716711039,1.270834811235902,True,0.9395848051254189,0.6754363123235716,NONE,False
