geometry_id,polarization,wavelength_nm,eta_plus1_disagreement,order_profile_disagreement,ensemble_eta_plus1_abs_error,ensemble_order_profile_abs_error,ensemble_R_abs_error
K6X_D120_D125_D180_D185_D190_D195,p,446,0.11734277276087317,0.0305795008083042,0.14504684609456484,0.03643263421096194,0.043057395811289915
K6X_D120_D125_D180_D185_D190_D195,p,447,0.12044540495914799,0.030752724807318832,0.13654168525343324,0.03567853650609814,0.036016350613804475
K6X_D120_D125_D180_D185_D190_D195,p,448,0.12342238719221083,0.03117222745780676,0.13378935147499327,0.036741591644478024,0.028980690764051124
K6X_D120_D125_D180_D185_D190_D195,p,449,0.1264047730524433,0.03126973325655414,0.1331330283728442,0.03825937749922971,0.02185974540688856
K6X_D120_D125_D180_D185_D190_D195,p,450,0.12956925815461365,0.0314837188407361,0.13331522378717114,0.03985733934899712,0.019293506564159752
K6X_D120_D125_D180_D185_D190_D195,p,451,0.13267539747304685,0.031705139990967496,0.13438247219541144,0.04155722371369043,0.02427371307752187
K6X_D120_D125_D180_D185_D190_D195,p,452,0.13555577890982387,0.0318962033972055,0.13609576574859839,0.04324421853790756,0.03018392090165782
K6X_D120_D125_D180_D185_D190_D195,p,453,0.13815498434003642,0.03197701945812961,0.138187883653981,0.04500069487003485,0.03593614323466894
K6X_D120_D125_D180_D185_D190_D195,p,454,0.14027593712908243,0.03198603022640454,0.14060680093004901,0.046756726871277465,0.04107217943206132
K6X_D120_D125_D180_D185_D190_D195,p,455,0.1417167821785028,0.03192720940292937,0.1435191787978587,0.04850466810626185,0.04460921542505529
K6X_D120_D125_D180_D185_D190_D195,s,445,0.1552208526155174,0.0313398084128675,0.04584202877269794,0.020555858532399524,0.02429993438885458
K6X_D120_D125_D180_D185_D190_D195,s,446,0.1496016521097144,0.031066359004097297,0.039112636397749034,0.021228971908045645,0.04112866653823129
K6X_D120_D125_D180_D185_D190_D195,s,447,0.14275867712803925,0.030414529487685974,0.032239397172653395,0.021841101083516036,0.05694460151295075
K6X_D120_D125_D180_D185_D190_D195,s,448,0.13493210430847777,0.029316820059224716,0.02531826281861882,0.021952042719192443,0.07014399710829206
K6X_D120_D125_D180_D185_D190_D195,s,449,0.1262558088247266,0.027804306235133032,0.01675621548426698,0.021542924326798486,0.08182755114879824
K6X_D120_D125_D180_D185_D190_D195,s,450,0.11716996541154752,0.026144297243374727,0.006328178251644168,0.020715391995009443,0.0928291999405323
K6X_D120_D125_D180_D185_D190_D195,s,451,0.10778046193580473,0.024502193878128437,0.004358977706805822,0.02087704510541432,0.10273304183963741
K6X_D120_D125_D180_D185_D190_D195,s,452,0.09852018718717967,0.022744389413147128,0.015019305708106112,0.022672099132273704,0.11097381766747764
K6X_D120_D125_D180_D185_D190_D195,s,453,0.08974488432716171,0.021077017724560308,0.024931632792131175,0.024351973872820416,0.11765016595881068
K6X_D120_D125_D180_D185_D190_D195,s,454,0.08170861406588512,0.019657747700735768,0.03399596864531135,0.025708833628209974,0.1226696679106561
K6X_D120_D125_D180_D185_D190_D195,s,455,0.07453519043528192,0.018475696972644458,0.04166881173314663,0.02725070486871292,0.125861663628322
K6X_D120_D145_D200_D215_D220_D230,p,445,0.0959131975371876,0.030634403628373892,0.1281643606933243,0.037635855176218105,0.15398743479784738
K6X_D120_D145_D200_D215_D220_D230,p,446,0.09363420438795063,0.02687390079257431,0.13206671522870617,0.04687555518278603,0.15657661923463873
K6X_D120_D145_D200_D215_D220_D230,p,447,0.07876328342278027,0.014062710504628918,0.059609310130046084,0.0537202869957069,0.13385077654201202
K6X_D120_D145_D200_D215_D220_D230,p,448,0.07088462552422867,0.012239337118906592,0.04693631399459705,0.05530197577939311,0.11452332877965923
K6X_D120_D145_D200_D215_D220_D230,p,449,0.06499343158833767,0.010518421027387002,0.06709310972546431,0.05742530843422039,0.1196580541494594
K6X_D120_D145_D200_D215_D220_D230,p,450,0.06123097957724731,0.010592608537251764,0.01932415664990883,0.05954879222421361,0.13832216064727026
K6X_D120_D145_D200_D215_D220_D230,p,451,0.05997589412040778,0.011946788665330301,0.00951621769793222,0.046435546815477,0.1306656623625817
K6X_D120_D145_D200_D215_D220_D230,p,452,0.061135872744423364,0.009289364461774295,0.05297418609233215,0.029108933674062205,0.09871938252942628
K6X_D120_D145_D200_D215_D220_D230,p,453,0.06300453676210004,0.012840613801681777,0.10296800581325834,0.03676556137081801,0.06831045183289264
K6X_D120_D145_D200_D215_D220_D230,p,454,0.06121157490128229,0.015238280325451426,0.1319176106776799,0.045019115930475646,0.05850307537171822
K6X_D120_D145_D200_D215_D220_D230,p,455,0.05697846109954834,0.014125382353997835,0.13687277854016106,0.045526135592912055,0.050444892341993695
K6X_D120_D145_D200_D215_D220_D230,s,445,0.07841263231209311,0.01825630661941495,0.025533355659921375,0.040165635589963,0.10761432140669024
K6X_D120_D145_D200_D215_D220_D230,s,446,0.07121612017964643,0.018047074545800967,0.013494425662881004,0.0351619825097758,0.08371610570817432
K6X_D120_D145_D200_D215_D220_D230,s,447,0.0688179029904867,0.007491754691198084,0.03961233400626746,0.03511631715615152,0.06326907464264925
